,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_extratreesclassifier__bootstrap,param_extratreesclassifier__max_depth,param_extratreesclassifier__min_samples_leaf,param_extratreesclassifier__min_samples_split,param_extratreesclassifier__n_estimators,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,split3_train_Precision,mean_train_Precision,std_train_Precision,split0_test_Kappa,split1_test_Kappa,split2_test_Kappa,split3_test_Kappa,mean_test_Kappa,std_test_Kappa,rank_test_Kappa,split0_train_Kappa,split1_train_Kappa,split2_train_Kappa,split3_train_Kappa,mean_train_Kappa,std_train_Kappa
0,0.006787121295928955,0.00026036380689647314,0.013805866241455078,0.0005599539121225472,True,1,1,2,1,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 1, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 1}",0.649245283018868,0.5837735849056603,0.5866037735849057,0.5740705793545952,0.5984233052160073,0.029707929572024866,891,0.6601673061198817,0.5817975973331656,0.5808541417699227,0.5850314465408805,0.6019626229409626,0.03364017729352918,0.38596491228070173,0.6140350877192983,0.39655172413793105,0.5263157894736842,0.4807168784029038,0.09475588887061387,2187,0.37790697674418605,0.5058139534883721,0.5789473684210527,0.5348837209302325,0.4993880048959608,0.07481405482499257,0.652107572000763,0.5834445927903872,0.5887066005341473,0.5745898512018314,0.5997121541317822,0.030668247749732095,871,0.6632542760857125,0.5826286004959623,0.5808748728382502,0.5855798575788402,0.6030844017496912,0.034779756409591404,0.5190362421407324,0.5987398402548427,0.49262916233603915,0.5504528203377578,0.540214516267343,0.03950608061371503,2321,0.5205806264149493,0.5442212769921673,0.5799111206296514,0.5602317892545364,0.5512362033228261,0.02174939674903293,0.9898668210770122,0.9928594612138916,0.9887856456264018,0.9911154985192497,0.9906568566091388,0.0015155367143793016,2298,0.9898462706395901,0.9908088235294118,0.9921807124239791,0.9913885898815931,0.9910560991186436,0.000851489189558981,0.0023042986571961688,0.009994551997936751,-0.0007725364498623044,0.00501657925367438,0.004135723364736249,0.003954330250411513,2313,0.0025856144436046113,0.004505864921631408,0.008048638161584853,0.0061743107898108995,0.005328607079157943,0.002019572795918231
1,0.0071912407875061035,0.0004399803607612887,0.013864755630493164,0.0006508794241252307,True,1,1,2,2,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 1, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 2}",0.9050943396226415,0.5371698113207547,0.5920754716981133,0.5740705793545952,0.6521025504990262,0.14739964264631442,264,0.9083590162903328,0.5351279954714133,0.5887791685011636,0.5850314465408805,0.6543244067009475,0.14818827542828975,0.19298245614035087,0.6842105263157895,0.39655172413793105,0.5263157894736842,0.4500151240169389,0.1799954204205219,2247,0.1511627906976744,0.5872093023255814,0.5789473684210527,0.5348837209302325,0.46305079559363527,0.18116390862106313,0.9128361625023841,0.5355712378409307,0.5942388401373522,0.5745898512018314,0.6543090229206245,0.15074690436714142,263,0.916640172950976,0.5345584027468684,0.5888860630722279,0.5855798575788402,0.6564161240872282,0.15177610619827814,0.582171383063801,0.6042643323930655,0.49868601086713416,0.5525813771360872,0.559425775865022,0.03957279256104814,2290,0.5588981177385653,0.5792072143743318,0.585506609436443,0.5670885430220729,0.5726751211428532,0.010348079673478058,0.9904801324503312,0.9936305732484076,0.9888888888888889,0.9911154985192497,0.9910287732767193,0.001707117183296847,2248,0.9899739046834226,0.9916253833451286,0.9922862652667667,0.9913885898815931,0.9913185357942278,0.0008431482892730012,0.02317499820456792,0.010003149495014907,-0.0004889548589890325,0.00501657925367438,0.009426443023567044,0.00876238228961801,722,0.01558835854482521,0.005574880020893458,0.008610093116066642,0.0061743107898108995,0.008986910617899052,0.003977240775634181
2,0.010319709777832031,0.0002416719551428255,0.01547694206237793,0.0005791054530170983,True,1,1,2,5,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 1, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 5}",0.5443396226415095,0.5173584905660378,0.5866037735849057,0.5740705793545952,0.555593116536762,0.026886824053398605,1855,0.5414176992263664,0.5143719730800679,0.5808541417699227,0.5850314465408805,0.5554188151543094,0.02917506756279787,0.6842105263157895,0.7368421052631579,0.39655172413793105,0.5263157894736842,0.5859800362976406,0.1340256512934264,843,0.6046511627906976,0.6337209302325582,0.5789473684210527,0.5348837209302325,0.5880507955936353,0.0363006322381753,0.5428189967575815,0.514972344077818,0.5887066005341473,0.5745898512018314,0.5552719481428445,0.02859279386980785,1852,0.540726139759649,0.5130667005786228,0.5808748728382502,0.5855798575788402,0.5550618926888407,0.02986120433623697,0.6437003724263931,0.6256796865327537,0.503277572392743,0.5567899623151737,0.5823618984167659,0.05600690515407273,2092,0.5986874890020273,0.5934032866008834,0.5992402643179668,0.5681468688637064,0.5898694771961459,0.01274684770016426,0.9937150837988827,0.994475138121547,0.9887856456264018,0.9911154985192497,0.9920228415165203,0.0022461161549960276,1378,0.9920671955202987,0.9922528283325135,0.9921807124239791,0.9913885898815931,0.9919723315395961,0.00034345834606835864,0.010490447922087753,0.010979791959532692,-0.0007725364498623044,0.00501657925367438,0.00642857067135813,0.004771323861069179,1964,0.006739184261924769,0.006427616253792956,0.008048638161584853,0.0061743107898108995,0.0068474373667783694,0.0007217948530715683
3,0.016112923622131348,0.0007691520547352874,0.030486762523651123,0.021656054023269415,True,1,1,2,10,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 1, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 10}",0.5537735849056604,0.5460377358490566,0.5866037735849057,0.5740705793545952,0.5651214184235545,0.01608212774170548,1723,0.5483992703943644,0.5499716963331027,0.5808541417699227,0.5850314465408805,0.5660641387595675,0.01695226556486187,0.6491228070175439,0.7017543859649122,0.39655172413793105,0.5263157894736842,0.5684361766485179,0.11790087922303617,1110,0.5930232558139535,0.5581395348837209,0.5789473684210527,0.5348837209302325,0.5662484700122399,0.02195252542089865,0.5527369826435247,0.5443448407400343,0.5887066005341473,0.5745898512018314,0.5650945687798844,0.017542445529929285,1717,0.5479112354549501,0.5498823679023336,0.5808748728382502,0.5855798575788402,0.5660620834435935,0.01725977052677619,0.6206420590863004,0.6232202669557739,0.503277572392743,0.5573739767197468,0.576128468788641,0.049643935315026026,2189,0.5830241578325528,0.5754569981116759,0.5992402643179668,0.5688179797842391,0.5816348500116086,0.011339298982329028,0.9931459904043866,0.9940787182166493,0.9887856456264018,0.9911154985192497,0.9917814631916718,0.0020345605786826447,1693,0.991941982272361,0.9912883998165979,0.9921807124239791,0.9913885898815931,0.9916999210986328,0.0003728373648878309,0.009533824643117583,0.011403613364060483,-0.0007725364498623044,0.00501657925367438,0.0062953702027475356,0.004695006552149071,2016,0.006634928593163503,0.005111063847341835,0.008048638161584853,0.0061743107898108995,0.006492235347975273,0.0010549243834607534
4,0.026650607585906982,0.0005740198848664441,0.021152973175048828,0.00011690888514684226,True,1,1,2,20,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 1, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 20}",0.5881132075471698,0.5849056603773585,0.5866037735849057,0.5738818645027364,0.5833761265030426,0.005597725594087897,1348,0.585634316623687,0.5836845084596516,0.5808541417699227,0.5849056603773585,0.5837696568076549,0.0018217394514800065,0.6140350877192983,0.6140350877192983,0.39655172413793105,0.5263157894736842,0.537734422262553,0.08903162713721384,1786,0.5348837209302325,0.5058139534883721,0.5789473684210527,0.5348837209302325,0.5386321909424725,0.02612686500323211,0.587831394239939,0.5845889757772268,0.5887066005341473,0.5743990843189622,0.5838815137175688,0.005685507646506426,1342,0.5861893558847842,0.5845361480256883,0.5808748728382502,0.5854526958290946,0.5842632681444544,0.0020420723775815292,0.6292065276676337,0.6243178038554329,0.5153846912865582,0.5502369525492479,0.5797864938397181,0.04859563992232593,2149,0.5829964318510161,0.5860991540248514,0.6045615373632454,0.5772627767985995,0.587729975009428,0.010221664952094357,0.9929123711340206,0.9928733398121153,0.9887856456264018,0.9911125740618828,0.9914209826586051,0.0016862456835963235,2137,0.9913969244004732,0.9908385427893943,0.9921807124239791,0.9913867355727821,0.9914507287966572,0.00047818350279917385,0.01032080937809976,0.010079025578165535,-0.0007725364498623044,0.005004936247892999,0.006158058688573997,0.004529495418601816,2070,0.006214712915550535,0.00462336547602793,0.008048638161584853,0.006165975850685568,0.006263173100962222,0.0012133270606609228
5,0.036905527114868164,0.0005717740575048283,0.02576732635498047,0.0011151003892410196,True,1,1,2,30,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 1, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 30}",0.5864150943396227,0.5832075471698113,0.5866037735849057,0.5740705793545952,0.5825742486122337,0.005091724298146111,1384,0.5819862884458142,0.5826781558588591,0.5808541417699227,0.5850314465408805,0.582637508153869,0.0015278314701135016,0.6140350877192983,0.6491228070175439,0.39655172413793105,0.5263157894736842,0.5465063520871143,0.09744782734955548,1515,0.5348837209302325,0.5232558139534884,0.5789473684210527,0.5348837209302325,0.5429926560587516,0.021294329850813313,0.5861148197596796,0.5824909403013542,0.5887066005341473,0.5745898512018314,0.5829755529492531,0.005321060649498884,1380,0.5825014306606473,0.5833280345901952,0.5808748728382502,0.5855798575788402,0.5830710489169832,0.0016961586648066847,0.6174498328598532,0.62566128271279,0.5224430659527162,0.5566527440310046,0.580551731389091,0.04284892095581467,2131,0.5819818457666492,0.5807874104820475,0.5862288658659195,0.5834230981925289,0.5831053050767864,0.0020305430703186685,0.992891760904685,0.9934938191281718,0.9887856456264018,0.9911154985192497,0.991571681044627,0.0018308004736459441,2062,0.9913429282545179,0.9911408815903198,0.9921807124239791,0.9913885898815931,0.9915132780376025,0.0003964574248619639,0.010192353732524473,0.01168617344930023,-0.0007725364498623044,0.00501657925367438,0.006530642496409195,0.004889182927830947,1943,0.005974271752751226,0.005436476531754497,0.008048638161584853,0.0061743107898108995,0.006408424308975369,0.0009846676527981626
6,0.046418845653533936,0.00010823105541600889,0.02944159507751465,0.00011731005752984042,True,1,1,2,40,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 1, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 40}",0.5867924528301887,0.5849056603773585,0.5866037735849057,0.5736931496508775,0.5829987591108325,0.0054226119457333995,1366,0.5828039499339581,0.583621611422102,0.5807283476948236,0.5849685534591195,0.5830306156275008,0.0015375869112767254,0.6140350877192983,0.631578947368421,0.41379310344827586,0.5263157894736842,0.5464307320024198,0.08633932897774711,1525,0.5232558139534884,0.5174418604651163,0.5906432748538012,0.5523255813953488,0.5459166326669387,0.029008070005709416,0.5864962807552928,0.5843982452794202,0.5885158336512781,0.5742083174360931,0.583404669280521,0.005505500505129808,1360,0.5834552044255102,0.5843453932727157,0.580620549338759,0.585325534079349,0.5834366702790834,0.001755310841434314,0.6177041401902621,0.6242709577682524,0.5153846912865582,0.5449038467974591,0.5755659090106329,0.04666302960413895,2199,0.5789830036036383,0.5867431361560107,0.6044862442219485,0.5749893908656463,0.5863004437118109,0.01131817303079538,0.9928963513077171,0.993192868719611,0.9890990702148125,0.9911096476786302,0.9915744844801927,0.001636325799882304,2053,0.9911427954201771,0.9910492828642294,0.9923929580525973,0.9917052676936335,0.9915725760076594,0.0005359992655126892,0.01022081106465178,0.010949954576646603,0.0001208916638483215,0.004993303278089667,0.006571240145809093,0.004375768168439935,1925,0.005444559954105199,0.005204794787640243,0.008617304889684152,0.007047980420947675,0.006578660013094317,0.0013738652753804428
7,0.05692535638809204,0.0007217042110327891,0.03377950191497803,8.816435694847542e-05,True,1,1,2,50,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 1, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 50}",0.5881132075471698,0.5849056603773585,0.589622641509434,0.5757690130213248,0.5846026306138217,0.005377017914352764,1311,0.5851311403232907,0.583621611422102,0.5859488018114347,0.5866037735849057,0.5853263317854333,0.0011139454327254055,0.6140350877192983,0.631578947368421,0.41379310344827586,0.5263157894736842,0.5464307320024198,0.08633932897774711,1525,0.5348837209302325,0.5174418604651163,0.5906432748538012,0.5523255813953488,0.5488236094111247,0.027112187680477254,0.587831394239939,0.5843982452794202,0.5915681037771843,0.5763067531476536,0.5850261241110493,0.0056366812104438075,1310,0.5856806765435238,0.5843453932727157,0.5858977619532044,0.5869786368260427,0.5857256171488716,0.0009363132156704364,0.6176388902831176,0.6148364904249944,0.4951683353287111,0.54721647690382,0.5687150482351608,0.050970671221389846,2257,0.578881341671337,0.5734601729214016,0.6028662332756272,0.5762321751756607,0.5828599807610066,0.011708585557009543,0.9929123711340206,0.993192868719611,0.9891547049441787,0.9911417322834646,0.9916004192703187,0.0016162476031086775,2032,0.9913895167366269,0.9910492828642294,0.9924609585352719,0.9917284348479966,0.9916570482460312,0.0005225704899647691,0.01032080937809976,0.010949954576646603,0.0002827220408714304,0.005121820076004813,0.006668826517905652,0.0043255229622951325,1889,0.00618130417989915,0.005204794787640243,0.008991435284120497,0.007160027783753242,0.006884390508853283,0.0013991949261070176
8,0.1084359884262085,0.0014250474577513824,0.0557401180267334,0.00154731403130149,True,1,1,2,100,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 1, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 100}",0.5915094339622642,0.5915094339622642,0.5918867924528302,0.5819966031326665,0.5892255658775063,0.00417648584663717,1026,0.5882759922007673,0.5886533744260646,0.5883388892383169,0.5916352201257862,0.5892258689977338,0.0013983670759021532,0.6140350877192983,0.631578947368421,0.41379310344827586,0.5263157894736842,0.5464307320024198,0.08633932897774711,1525,0.5232558139534884,0.5174418604651163,0.5906432748538012,0.5523255813953488,0.5459166326669387,0.029008070005709416,0.5912645432004577,0.5910738127026511,0.5938573063716139,0.582602060282335,0.5896994306392644,0.0042426141697792345,1022,0.5889870922617155,0.5894321866853183,0.5883138351983723,0.5920651068158698,0.589699555240319,0.001422598303398321,0.6187615233009092,0.6246624572111187,0.5159602810193529,0.5575028280353689,0.5792217723916875,0.04500549014683379,2155,0.5801005454994448,0.5865710502306062,0.6016812493679095,0.5851028161891694,0.5883639153217826,0.008054250426090911,0.9929532351057014,0.9932692307692308,0.9891960597394344,0.991236611489776,0.9916637842760356,0.0016211325410421568,1881,0.9912252541466025,0.9911258419758366,0.9924916872251421,0.991798913622324,0.9916604242424762,0.0005443640020311658,0.010580822556601643,0.011464922059550742,0.0004056309811388825,0.005514823163104476,0.006991549690098936,0.004428571624760815,1671,0.005800839031712912,0.005529944062060088,0.009165794060136068,0.007510254094033386,0.0070017078119856135,0.0014620245358275465
9,0.20895153284072876,0.004279761123817216,0.09766882658004761,0.00030542533769146475,True,1,1,2,200,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 1, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 200}",0.5918867924528302,0.5913207547169811,0.5918867924528302,0.5819966031326665,0.589272735688827,0.00420722807931067,1020,0.588464683313416,0.588716271463614,0.5883388892383169,0.5916352201257862,0.5892887660352832,0.0013615225939480305,0.6140350877192983,0.631578947368421,0.41379310344827586,0.5263157894736842,0.5464307320024198,0.08633932897774711,1525,0.5232558139534884,0.5174418604651163,0.5906432748538012,0.5523255813953488,0.5459166326669387,0.029008070005709416,0.5916460041960709,0.5908830822048445,0.5938573063716139,0.582602060282335,0.5897471132637161,0.004267366919399543,1015,0.5891778470146881,0.5894957716029757,0.5883138351983723,0.5920651068158698,0.5897631401579765,0.0013976399185563818,0.6169897373607584,0.6240768811213615,0.5230038548066677,0.5975722404064339,0.5904106784238053,0.04010868801840163,1957,0.5829555822382188,0.5789225609638882,0.6117515675846109,0.5946188770138874,0.5920621469501512,0.012745473650305365,0.9929577464788732,0.9932670727797371,0.9891960597394344,0.991236611489776,0.9916643726219552,0.0016214971324161223,1856,0.9912280701754386,0.9911267906777849,0.9924916872251421,0.991798913622324,0.9916613654251722,0.0005435689312384828,0.010609971522855921,0.01144998530065977,0.0004056309811388825,0.005514823163104476,0.006995102741939763,0.004430734155677223,1667,0.0058132888884782075,0.005534057412256099,0.009165794060136068,0.007510254094033386,0.00700584861372594,0.0014584372851651022
