,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_extratreesclassifier__bootstrap,param_extratreesclassifier__max_depth,param_extratreesclassifier__min_samples_leaf,param_extratreesclassifier__min_samples_split,param_extratreesclassifier__n_estimators,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,mean_test_Specificity,std_test_Specificity,diff train test,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,split3_train_Precision,mean_train_Precision,std_train_Precision,split0_test_Kappa,split1_test_Kappa,split2_test_Kappa,split3_test_Kappa,mean_test_Kappa,std_test_Kappa,rank_test_Kappa,split0_train_Kappa,split1_train_Kappa,split2_train_Kappa,split3_train_Kappa,mean_train_Kappa,std_train_Kappa
512,0.723631918430328,0.002857570046624,0.617117881774902,0.003661361039059,True,32,1,10,500,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 32, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 500}",0.855727082142177,0.808271393177053,0.820659424433009,0.837430912902611,0.830522203163713,0.017856295415963,170,0.862270503779938,0.824026427800013,0.841433199923766,0.838765008576329,0.841623785020011,0.013639674685578,0.329411764705882,0.458823529411765,0.285714285714286,0.416666666666667,0.37265406162465,0.068539600705458,36.993,0.707509881422925,0.758893280632411,0.732283464566929,0.771653543307087,0.742585042482338,0.024735226917541,0.864393645873692,0.814025571483921,0.829362773581251,0.844276583381755,0.838014643580155,0.018610441199751,168,0.864798553719008,0.825090392561983,0.843223348614967,0.83986569380771,0.843244497175917,0.014191244019281,0.657983681655537,0.639478542288671,0.60219810372338,0.655321057340232,0.638745346251955,0.022254809929842,513,0.90338140148793,0.89709832730376,0.902570812502638,0.904929661605949,0.901995050725069,0.002951411160325,0.987386589953529,0.989171374764595,0.986181483187471,0.988883847549909,0.987905823863876,0.001204274058791,1034,0.994505494505494,0.995249221183801,0.994819836977222,0.995560658247225,0.995033802728436,0.000402763196466,0.041059851749773,0.043392453457989,0.019815601510588,0.048136240759043,0.038101036869348,0.010860664555844,214,0.116160344236197,0.09499197247078,0.103332302081033,0.107481655866591,0.10549156866365,0.007627043524211
513,0.030306339263916,0.00140146101394,0.032468676567078,0.002208094729873,False,32,2,10,20,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 32, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 20}",0.492662473794549,0.681532304173814,0.537449971412236,0.738136077758719,0.612445206784829,0.100676971700361,1529,0.511339813226606,0.703703703703704,0.564004828155772,0.735658471507528,0.628676704148402,0.093574230861324,0.717647058823529,0.529411764705882,0.642857142857143,0.523809523809524,0.60343137254902,0.081268314085954,34.432,0.960474308300395,0.952569169960474,0.948818897637795,0.929133858267717,0.947749058541595,0.01154161700589,0.488957768306858,0.684037194885703,0.535735037768739,0.741623087352315,0.612588272078404,0.103616906450828,1534,0.504003099173554,0.699638429752066,0.557693549428553,0.732485310260218,0.623455097153598,0.095242911175192,0.647814344645258,0.64234108986485,0.621700423341911,0.643013936157457,0.638717448502369,0.010048920932622,514,0.871396164415444,0.898909240967889,0.869917949979892,0.901747032944573,0.88549259707695,0.014878609349072,0.990580847723705,0.9887986558387,0.989270386266094,0.989661411217369,0.989577825261467,0.000654725972646,89,0.998720573183214,0.998893805309734,0.99849710982659,0.99841577187115,0.998631815047672,0.000187974103768,0.012814073938897,0.02091669647295,0.012018268997796,0.030946783500748,0.019173955727598,0.00763689347875,902,0.029186020175393,0.065089493430873,0.035574870912635,0.073620378821021,0.050867690834981,0.018867363776073
514,0.07112181186676,0.001213359038925,0.054705142974854,0.002430652905463,True,,2,5,50,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': None, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 5, 'extratreesclassifier__n_estimators': 50}",0.837621497998856,0.788069372975033,0.809796073947017,0.804078521059653,0.80989136649514,0.01788126007257,287,0.844355504732863,0.796201003748174,0.828346356648243,0.808144336446223,0.819261800393876,0.018490683507872,0.341176470588235,0.4,0.345238095238095,0.428571428571429,0.37874649859944,0.036974839651736,38.649,0.739130434782609,0.739130434782609,0.783464566929134,0.799212598425197,0.765234508729887,0.026691248353067,0.845796203022085,0.794459511817125,0.817354251404222,0.810187875266318,0.816949460377437,0.018599833577497,288,0.846074380165289,0.79713326446281,0.829082456253632,0.808290824562536,0.820145231361067,0.018856512983339,0.669602525241015,0.633702167422568,0.604194912518561,0.647333822159505,0.638708356835412,0.023691180134074,515,0.891800460588639,0.86179520853069,0.89492724149134,0.883611044874314,0.883033488871246,0.012939467408305,0.98733604703754,0.98771676300578,0.987134502923976,0.988655164263767,0.987710619307766,0.000584041392417,1193,0.99498861047836,0.994682565259426,0.995734780922838,0.995942397963243,0.995337088655967,0.000518265475768,0.035403019082883,0.028415851971006,0.026225765852614,0.036974746706488,0.031754845903247,0.004535309764232,521,0.106281153785563,0.076831376384859,0.101774328122385,0.091355458205117,0.094060579124481,0.011324834158621
515,0.047655463218689,0.000206063558662,0.05139023065567,0.000314621269793,False,100,1,10,30,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 100, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 30}",0.726700971983991,0.729178578235182,0.708404802744425,0.753382885458357,0.729416809605489,0.015994606530695,800,0.739597230163268,0.749126484975542,0.731592656120958,0.75033352391843,0.742662473794549,0.007625041514588,0.529411764705882,0.552941176470588,0.464285714285714,0.523809523809524,0.517612044817927,0.032670656584493,45.773,0.976284584980237,0.968379446640316,0.988188976377953,0.968503937007874,0.975339236251595,0.008080369618993,0.72994963192561,0.732080588919024,0.712376525276002,0.757117954677513,0.732881175199537,0.015945979370285,803,0.735730888429752,0.745544938016529,0.727384257764577,0.746755343191064,0.73885385685048,0.007882079175403,0.663599380085238,0.676211910568179,0.600321195687262,0.614640113260102,0.638693149900195,0.031933263009834,516,0.922524616788619,0.926672287916898,0.927097860588179,0.926277385808468,0.925643037775541,0.001823651018439,0.989495798319328,0.99004453759497,0.987912973408542,0.989870853380603,0.98933104067586,0.000842397688966,285,0.999473730374529,0.999307659022068,0.999733759318424,0.999308735850687,0.999455971141427,0.000174037623251,0.029360930199678,0.032457123280827,0.018730143363813,0.034645521512692,0.028798429589253,0.006108627463351,674,0.079598075802655,0.082575106097698,0.078043460007159,0.083379486288787,0.080899032049075,0.002168447387732
516,0.0612832903862,0.000371726119723,0.064471065998077,0.000143190690863,False,32,1,10,40,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 32, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 40}",0.733180865256337,0.709929483514389,0.725557461406518,0.748999428244711,0.729416809605489,0.014073889959901,800,0.747157105647672,0.723079855155327,0.75058763738009,0.750079410456769,0.742726002159964,0.011418008716064,0.494117647058824,0.552941176470588,0.464285714285714,0.523809523809524,0.508788515406162,0.033056095724371,46.952,0.972332015810277,0.988142292490118,0.976377952755906,0.976377952755906,0.978307553453051,0.005913456259842,0.737117396358001,0.712514529252228,0.729808251016851,0.752663180321518,0.733025839237149,0.014434617381403,802,0.74347882231405,0.71875,0.746884483760573,0.746367921482534,0.738870306889289,0.011688738375596,0.642083551746929,0.659826332702783,0.599479584589986,0.653308108058253,0.638674394274488,0.023502157024706,517,0.922381831248162,0.925168382304903,0.925975634123412,0.930599654574398,0.926031375562719,0.002955343097829,0.988825363825364,0.989773950484392,0.988198269079465,0.989811512990321,0.989152274094885,0.000677877818691,387,0.999392466585662,0.999730579254603,0.999481551888015,0.999481193255512,0.999521447745948,0.000126079569222,0.026881120741297,0.028343027677,0.021796123631771,0.033539078506098,0.027639837639041,0.00418390259706,720,0.082183493684007,0.0747066649677,0.084312433376533,0.084100358369503,0.081325737599436,0.00391045841582
517,0.748592853546143,0.006772313109925,0.634523391723633,0.004086347507625,True,64,1,5,500,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 64, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 5, 'extratreesclassifier__n_estimators': 500}",0.856108252334667,0.844482561463694,0.856108252334667,0.856870592719649,0.853392414713169,0.005153512276706,53,0.86538339368528,0.859284670605425,0.869830379264342,0.859919954259577,0.863604599453656,0.004305892434491,0.411764705882353,0.458823529411765,0.369047619047619,0.440476190476191,0.420028011204482,0.03387662493451,40.838,0.83399209486166,0.826086956521739,0.81496062992126,0.838582677165354,0.828405589617503,0.008957191977205,0.863425029058504,0.850833010461062,0.864032539221383,0.863645167538253,0.8604839365698,0.005576207532862,53,0.86589617768595,0.859826962809917,0.870730289920578,0.860269903790276,0.864180833551681,0.004474632562057,0.663455796886752,0.662001732114775,0.595984016306503,0.633050644236001,0.638623047386008,0.027442517175357,518,0.92614159527815,0.923421141549342,0.927618236072012,0.927738733375058,0.92622992656864,0.001739322925578,0.988906145995119,0.989634970707526,0.988258750553832,0.989569462938304,0.989092332548695,0.000559382238501,404,0.996878019772541,0.996706833320859,0.996526751404079,0.996932056270578,0.996760915192014,0.000158713798959,0.057456920395672,0.059679071475382,0.048555896201775,0.062743100078563,0.057108747037848,0.005282636273983,29,0.141219165640259,0.133579054779719,0.143290872101775,0.136745901931887,0.13870874861341,0.003790269622134
518,0.245173275470734,0.009669125544906,0.198599696159363,0.015872086556048,False,,2,10,200,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': None, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 200}",0.693348580141033,0.717552887364208,0.743853630646083,0.723270440251572,0.719506384600724,0.01799307776994,858,0.705418969569913,0.740296042182835,0.767613239311353,0.720348135442475,0.733419096626644,0.023299082147137,0.564705882352941,0.552941176470588,0.464285714285714,0.535714285714286,0.529411764705882,0.038988562979639,42.522,0.960474308300395,0.948616600790514,0.94488188976378,0.964566929133858,0.954634931997137,0.008125346547274,0.695466873304921,0.720263463773731,0.748402091807089,0.726321905868681,0.722613583688605,0.018849839207791,861,0.701252582644628,0.736893078512397,0.764705882352941,0.716342739071479,0.729798570645361,0.023794880157338,0.672602958269709,0.637829614604463,0.578585724431163,0.665408861588408,0.638606789723436,0.037004130891248,519,0.908658979641002,0.898865984222389,0.904770650924398,0.911306358546081,0.905900493333467,0.004679569630558,0.989798731734216,0.989882854100106,0.98848810437452,0.989707046714173,0.989469184230754,0.000569829045235,165,0.999080121423972,0.998862244004901,0.998819262882685,0.999189408268036,0.998987759144899,0.000152756505758,0.026331331772912,0.029909421415349,0.02549343946272,0.028968649987956,0.027675710659734,0.001818709571019,719,0.066335509265311,0.077053565314962,0.088383888678446,0.071762454589399,0.07588385446203,0.008151317559096
519,0.06466805934906,0.003421733001812,0.058649480342865,0.005391342199747,False,150,2,5,50,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 150, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 5, 'extratreesclassifier__n_estimators': 50}",0.7242233657328,0.728987993138937,0.738326662854965,0.763865065751858,0.73885077186964,0.015307065388801,714,0.735594943142113,0.747030048916841,0.761196874404422,0.768375579696334,0.753049361539927,0.012670475276359,0.517647058823529,0.552941176470588,0.404761904761905,0.511904761904762,0.496813725490196,0.055420203019281,45.486,0.936758893280632,0.964426877470356,0.960629921259842,0.94488188976378,0.951674395443653,0.011307492855094,0.727624951569159,0.731886865555986,0.743753631609529,0.767964361805152,0.742807452634957,0.015680664003891,715,0.732308884297521,0.74347882231405,0.757926002453671,0.765480725770001,0.74979860870881,0.012823937428332,0.67218588326458,0.658559153998678,0.591741374062699,0.631663715263367,0.638537531647331,0.030701004236442,520,0.904466648156012,0.916797883048051,0.919820484439833,0.919246724074904,0.9150829349297,0.006233540473048,0.989202001580195,0.990041928721174,0.987146529562982,0.989765351972042,0.989038952959098,0.001133740167358,426,0.998591301285438,0.999219021173204,0.999148791283623,0.998820456651782,0.998944892598512,0.000253590354101,0.027567339447426,0.032413707781764,0.017567279530437,0.035996688507511,0.028386253816785,0.006925675544213,694,0.074104337070917,0.081312187751306,0.08720844696289,0.088737208518398,0.082840545075878,0.005755571497828
520,0.020076513290405,0.000144704070769,0.024804890155792,0.000234237692279,True,100,1,5,10,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 100, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 5, 'extratreesclassifier__n_estimators': 10}",0.83704974271012,0.837621497998856,0.822374690299219,0.845816657137412,0.835715647036402,0.008447242314534,146,0.846070770599072,0.849691887427736,0.841052029731275,0.850073057620227,0.846721936344578,0.003627067723112,0.4,0.423529411764706,0.392857142857143,0.464285714285714,0.420168067226891,0.027885045027341,36.875,0.762845849802372,0.778656126482213,0.795275590551181,0.818897637795276,0.78891880115776,0.020762109125807,0.844246416117784,0.844440139480821,0.829362773581251,0.852024017044354,0.842518336556052,0.008217456786971,147,0.847430268595041,0.850852272727273,0.841802802350358,0.850584361077032,0.847667426187426,0.003643549543594,0.656974041069353,0.642022016090434,0.611172214382557,0.643888981120242,0.638514313165647,0.016804336907283,521,0.909517351696991,0.91203211258289,0.915931777172523,0.917593318043225,0.913768639873907,0.003177904351422,0.988432751190746,0.988883847549909,0.98822986383568,0.98987398739874,0.988855112493769,0.000634085311722,484,0.995449374288965,0.995768475139792,0.996027198410879,0.996520160375218,0.995941302053713,0.000391891952091,0.045598349629754,0.049973244633307,0.037920862553547,0.060710504217021,0.048550740258407,0.008240058990539,109,0.111424531848595,0.116970308050778,0.112896056480599,0.124177194180287,0.116367022640065,0.004945668662537
521,0.122913599014282,0.004857592418241,0.104951858520508,0.006578405252293,False,64,2,10,100,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 64, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 100}",0.71831522774919,0.725748046502763,0.772441395082904,0.736992567181246,0.738374309129026,0.020762133861368,719,0.727908010926879,0.741630137856553,0.791626961438282,0.732736166698431,0.748475319230036,0.02539515616488,0.517647058823529,0.564705882352941,0.392857142857143,0.535714285714286,0.502731092436975,0.065619235886691,43.517,0.960474308300395,0.944664031620553,0.89763779527559,0.948818897637795,0.937898758208584,0.023956309021487,0.721619527314994,0.72839984502131,0.778617083091226,0.74026728646136,0.742225935472222,0.022045049133961,722,0.724108987603306,0.738313533057851,0.789888293407374,0.729192225737716,0.745375759951562,0.026198392456009,0.659617795200219,0.642350206258404,0.591290593324295,0.660615137009675,0.638468432948148,0.028189487136451,522,0.900603016896416,0.902896645216085,0.897887051827568,0.908796125172802,0.902545709778217,0.00402082074397,0.989113117365906,0.990255464840664,0.987472365512159,0.98989898989899,0.989184984404429,0.001071676321471,371,0.999109131403118,0.998777185780418,0.997879109225875,0.998850168052362,0.998653898615443,0.00046401964023,0.026360973816552,0.032943608476051,0.023190219862256,0.032001905820694,0.028624176993889,0.004022328898998,687,0.073711937803465,0.077156720018812,0.094829690011417,0.074544965955536,0.080060828447308,0.008620995724101
522,0.149314939975739,0.001089512379035,0.133613526821137,0.001756188732034,True,100,1,10,100,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 100, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 100}",0.847341337907375,0.828663998475319,0.821421764817991,0.831522774919001,0.832237469029922,0.009465553234546,160,0.861825805222032,0.84098850136586,0.838637951845499,0.831459246553586,0.843227876246744,0.011296745249084,0.294117647058824,0.4,0.321428571428571,0.416666666666667,0.358053221288515,0.051536857812666,38.943,0.699604743083004,0.74703557312253,0.767716535433071,0.775590551181102,0.747486850704927,0.029546395746472,0.856450987989152,0.83572258814413,0.829556459422816,0.83827232229324,0.840000589462334,0.010012288283152,157,0.864475723140496,0.842523243801653,0.839801123522955,0.832375540776135,0.84479390781031,0.011954847389943,0.649332224172117,0.643962668368393,0.597833254936683,0.662708788725639,0.638459234050708,0.024428573353632,523,0.899035183173815,0.899180393133636,0.903284644627015,0.902495565241663,0.900998946544032,0.00191231445723,0.986610131667038,0.988316151202749,0.986866359447005,0.988805117660498,0.987649439994322,0.000931862603377,1232,0.994355737096175,0.99511934721269,0.995484117872178,0.995597775718258,0.995139244474825,0.000485661475424,0.030479977171736,0.042010524564934,0.025946422723299,0.045504887561998,0.035985453005492,0.00803139954701,292,0.114354965977607,0.104959664632844,0.106778331718337,0.102765377857757,0.107214585046636,0.004360489292727
523,0.031139969825745,0.000374740521392,0.028477191925049,0.000141474358477,True,64,2,5,20,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 64, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 5, 'extratreesclassifier__n_estimators': 20}",0.767486182580522,0.803316180674671,0.812273680198208,0.802744425385935,0.796455117209834,0.017146834239715,341,0.775554284988247,0.817165364335176,0.834127437901023,0.80280795375135,0.807413760243949,0.021476463706428,0.423529411764706,0.411764705882353,0.285714285714286,0.488095238095238,0.402275910364146,0.073302997748048,35.217,0.790513833992095,0.723320158102767,0.724409448818898,0.779527559055118,0.754442749992219,0.030826067102101,0.773149941882991,0.809763657497094,0.820840596552392,0.807863645167538,0.802904460275004,0.017879306828227,341,0.775309917355372,0.818698347107438,0.835926906437657,0.803189772066895,0.808281235741841,0.022281327136865,0.657728422636005,0.646584771064567,0.580562934063806,0.668870996006382,0.63843678094269,0.034329946043335,524,0.859695788962206,0.867449975296443,0.881352355976488,0.875921715393505,0.87110495890716,0.008242244138775,0.987871287128713,0.988179669030733,0.986040018613308,0.989795918367347,0.987971723285025,0.001333463487666,985,0.995605671171544,0.994509803921569,0.994622003687769,0.995518207282913,0.995063921515949,0.000500551176871,0.026254294612632,0.034656706072625,0.017568701160431,0.045136974920679,0.030904169191592,0.010199391319775,555,0.073847150394324,0.085726121292605,0.096870320273919,0.085779925998791,0.08555587948991,0.008142329003396
524,0.359713613986969,0.018777333421024,0.279927313327789,0.025394525362779,False,32,2,2,300,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 32, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 300}",0.717934057556699,0.759672193634458,0.730131503716409,0.765199161425577,0.743234229083286,0.019776532953867,680,0.729623276793088,0.78273299028016,0.751413506130487,0.771361412870847,0.758782796518646,0.020226328151695,0.529411764705882,0.529411764705882,0.464285714285714,0.535714285714286,0.514705882352941,0.02922358769589,43.893,0.960474308300395,0.932806324110672,0.97244094488189,0.948818897637795,0.953635118732688,0.014641279675442,0.721038357225881,0.763463773731112,0.73445671121441,0.768932791012977,0.746972908296095,0.019896238465701,684,0.725852272727273,0.780281508264463,0.747788467747143,0.768450958868729,0.755593301901902,0.02073807566185,0.672294140438043,0.652843175239875,0.60285409922249,0.625502660874538,0.638373518943736,0.026397290015549,525,0.908997122341816,0.908274645371248,0.91953271450935,0.919645585400811,0.914112516905806,0.005482731860833,0.98936735778841,0.989952273298166,0.988272087568413,0.990271888251434,0.989465901726606,0.000761753689831,169,0.999111269107714,0.998595273508511,0.999395926820849,0.998908846734934,0.999002829043002,0.000292069896817,0.027522935779817,0.037391555976691,0.022675989307219,0.039272354370555,0.031715708858571,0.006866840750285,522,0.074319670092964,0.09404526941399,0.084244087085234,0.090585995756796,0.085798755587246,0.007501817391003
525,0.578741252422333,0.002325759365204,0.49142986536026,0.001456163194581,True,100,1,10,400,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 100, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 400}",0.837430912902611,0.817228892700591,0.8147512864494,0.838383838383838,0.82694873260911,0.010998758207759,196,0.846960167714885,0.832031001842323,0.836160345594308,0.837812083095102,0.838240899561654,0.00545667149427,0.352941176470588,0.423529411764706,0.285714285714286,0.428571428571429,0.372689075630252,0.058442644427364,37.09,0.731225296442688,0.754940711462451,0.728346456692913,0.759842519685039,0.743588746070773,0.013948427753176,0.845408756296009,0.8237117396358,0.823358512492737,0.845051326748015,0.83438258379314,0.010848912611027,192,0.848850723140496,0.833290289256198,0.837928585265061,0.83909085039065,0.839790112013101,0.005663404861992,0.654191261936778,0.633362581762655,0.609231897291165,0.656619213635483,0.63835123865652,0.019088268560217,526,0.8997271635008,0.896759929400908,0.900547271295356,0.902876123179766,0.899977621844208,0.002187583400175,0.98755374519122,0.988607300627761,0.986082115518441,0.989118113806393,0.987840318785954,0.001161295011508,1093,0.99485433219826,0.995219000616903,0.994711022535643,0.995327818627451,0.995028043494564,0.000253479612458,0.037434262608901,0.041335633017371,0.018212436848999,0.050639328564186,0.036905415259865,0.011810528411308,259,0.107050466604137,0.099719034285051,0.098890041628017,0.104948105650619,0.102651912041956,0.003441410621866
526,0.057948589324951,0.001396537402019,0.046397626399994,0.002719700917755,True,150,2,5,40,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 150, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 5, 'extratreesclassifier__n_estimators': 40}",0.816275967219363,0.771679054697923,0.808461978273299,0.806556127310844,0.800743281875357,0.017170913353386,323,0.826504034051204,0.783495330665142,0.829108697033225,0.804269106155899,0.810844291976367,0.018506855265739,0.294117647058824,0.458823529411765,0.345238095238095,0.452380952380952,0.387640056022409,0.070361278061494,36.975,0.74703557312253,0.758893280632411,0.740157480314961,0.783464566929134,0.757387725249759,0.016479659911235,0.824874079814026,0.776830685780705,0.815998450513268,0.812318419523533,0.807505408907883,0.018288700028105,324,0.827802169421488,0.783897210743802,0.830567572802996,0.804610318331504,0.811719317824947,0.01896392857128,0.643992296647446,0.629345670852611,0.599954576058585,0.680043671545705,0.638334053776087,0.028833501627127,527,0.882548365890308,0.859928278019142,0.886497260338745,0.87798491394103,0.876739704547306,0.010162738926672,0.986104678091709,0.988658777120316,0.987113402061856,0.989150943396226,0.987756950167527,0.001214564340749,1164,0.995032984090027,0.995000819537781,0.994895196844304,0.995605624800256,0.995133656318092,0.000277217277827,0.020226524679382,0.031850530025866,0.025836264654063,0.041329173702739,0.029810623265513,0.007818067149989,615,0.094854019695651,0.073469314862684,0.095874291451338,0.087089871801294,0.087821874452742,0.008955784177063
527,0.597653210163116,0.008019636746508,0.476252555847168,0.013361967333746,False,150,2,10,500,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 150, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 10, 'extratreesclassifier__n_estimators': 500}",0.734896131122546,0.751858204688393,0.696969696969697,0.739851343624928,0.730893844101391,0.020534162221458,781,0.747093577282257,0.768947334985071,0.728225652753955,0.740041928721174,0.746077123435614,0.014825470780709,0.517647058823529,0.494117647058824,0.464285714285714,0.571428571428571,0.51186974789916,0.039242859608136,44.175,0.968379446640316,0.909090909090909,0.980314960629921,0.956692913385827,0.953619557436743,0.027031208450811,0.738473459899264,0.756102285935684,0.700755374782103,0.742591516560139,0.734480659294298,0.02053422762308,783,0.74347882231405,0.76665805785124,0.724091173242074,0.736488667915025,0.742679180330597,0.015487595406825,0.643193472662215,0.630461289513868,0.609907491952814,0.669596165020337,0.638289604787309,0.021627387051659,528,0.908050577981576,0.891190400115964,0.915822211059415,0.908147498867478,0.905802672006108,0.00900639976512,0.989358941084869,0.98910288900152,0.987714987714988,0.990697674418605,0.989218623054996,0.001058488981114,355,0.99930573635338,0.998066739514163,0.999554327480168,0.999036524481037,0.998990831957187,0.000564075933087,0.029874525027671,0.031140638747715,0.016869662606748,0.036636608281007,0.028630358665785,0.007250232077666,686,0.081747937974585,0.084670671720264,0.076038722403276,0.078057380540891,0.080128678159754,0.003326774705608
528,0.134340822696686,0.001641486996167,0.097693741321564,0.001064919774936,True,150,2,5,100,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 150, 'extratreesclassifier__min_samples_leaf': 2, 'extratreesclassifier__min_samples_split': 5, 'extratreesclassifier__n_estimators': 100}",0.834190966266438,0.795121021536116,0.806174957118353,0.825042881646655,0.815132456641891,0.015347130396192,265,0.837557969633441,0.806810240772505,0.827329902801601,0.825042881646655,0.824185248713551,0.011083151056154,0.376470588235294,0.423529411764706,0.333333333333333,0.428571428571429,0.39047619047619,0.038746695406382,36.692,0.74703557312253,0.766798418972332,0.759842519685039,0.755905511811024,0.757395505897731,0.007140569659504,0.841728012398295,0.801239829523441,0.813867906256053,0.831493317838466,0.822082266504064,0.015623748850187,264,0.839036673553719,0.807463842975207,0.828436753406082,0.826176793439659,0.825278515843667,0.011373553096164,0.65223237687171,0.641545684527201,0.610915119485718,0.648403705855769,0.638274221685099,0.016253149602929,529,0.896606297773822,0.882589325817463,0.889059099097084,0.889383730016895,0.889409613176316,0.004960648115695,0.987949067758072,0.988291517323775,0.986848285580084,0.988942639944713,0.988007877651661,0.00075867390626,948,0.995099165326595,0.995304417031437,0.995268016445582,0.995177724196936,0.995212330750137,7.99762566184334E-05,0.040257187837443,0.033787565078372,0.023368013823147,0.044736532097712,0.035537324709168,0.008032065592569,317,0.102424733473597,0.085937603383295,0.097616641972634,0.095544632353398,0.095380902795731,0.005996181940338
