,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_decisiontreeclassifier__criterion,param_decisiontreeclassifier__max_depth,param_decisiontreeclassifier__min_samples_leaf,param_decisiontreeclassifier__min_samples_split,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,mean_test_Specificity,std_test_Specificity,dif test train spec,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,split3_train_Precision,mean_train_Precision,std_train_Precision,split0_test_Kappa,split1_test_Kappa,split2_test_Kappa,split3_test_Kappa,mean_test_Kappa,std_test_Kappa,rank_test_Kappa,split0_train_Kappa,split1_train_Kappa,split2_train_Kappa,split3_train_Kappa,mean_train_Kappa,std_train_Kappa
35,0.008500337600708,0.000866100291414,0.014000833034515,0.000707139846924,gini,,2,10,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': None, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 10}",0.702115494568325,0.690489803697351,0.686678101772441,0.691061558986087,0.692586239756051,0.005753965747837,98,0.717171717171717,0.711644749380598,0.707896575821104,0.711263579188107,0.711994155390382,0.003326151322216,0.630952380952381,0.55952380952381,0.6,0.494117647058824,0.571148459383753,0.051180560183341,38.744,0.952755905511811,0.952755905511811,0.960474308300395,0.968379446640316,0.958591391491083,0.006470262601776,0.703273290722448,0.692620569436374,0.688105385509492,0.694304533126695,0.694575944698753,0.005509290352118,100,0.713307935687996,0.707690320914315,0.703770661157025,0.707063533057851,0.707958112704297,0.003428824200957,0.693540577183808,0.64995088680446,0.650802242632814,0.609161975522483,0.650863920535891,0.029837839546891,36,0.893616261339839,0.895229374496975,0.893493470911051,0.888703073449188,0.892760545049263,0.002440677432401,0.991534680502458,0.989759202878494,0.990518683770218,0.98814447201544,0.989989259791652,0.00123741495112,31,0.998914910932272,0.998906306963179,0.999083409715857,0.999270006387444,0.999043658499688,0.000148538636536,0.034142417061528,0.025024045079117,0.028474724098458,0.019069663644432,0.026677712470884,0.005467359696496,53,0.06957314424279,0.067793506246269,0.067097898221149,0.068891942048754,0.068339122689741,0.00095743849958
36,0.008000493049622,0.00070722412806,0.014000713825226,1.97686242482388E-07,gini,32,2,10,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 10}",0.663045549838003,0.73432437583381,0.692014484467315,0.685725176291214,0.693777396607585,0.025770380485543,94,0.671431294072804,0.743408932088177,0.713232958515977,0.69627088495013,0.706086017406772,0.026179025010632,0.571428571428571,0.5,0.529411764705882,0.552941176470588,0.538445378151261,0.026728601164095,42.604,0.97244094488189,0.968503937007874,0.940711462450593,0.976284584980237,0.964485232330148,0.013998751790248,0.664536122409452,0.738136742204145,0.69469197985277,0.687911662146455,0.696319126653205,0.02660923427716,98,0.666494479240653,0.739717182152773,0.709517045454545,0.691696797520661,0.701856376092158,0.026673054176107,0.658831613218598,0.660453732141704,0.638251247806368,0.644793399731066,0.650582498224434,0.009368331701474,37,0.877080040206442,0.90584851709511,0.886468013997322,0.88529446742397,0.888672759680711,0.010555467181368,0.989616383040092,0.989099403062549,0.988968560397132,0.989412092504876,0.989274109751162,0.000254986803302,77,0.999322296446897,0.999302163293789,0.998636859323882,0.999440246291631,0.99917539133905,0.000315363725121,0.021586758366514,0.027464361189936,0.022667618892618,0.023845451670591,0.023891047529915,0.002212305114265,80,0.058153678174523,0.080576655694586,0.066917259346957,0.065036030684196,0.067670905975066,0.008133980450383
37,0.011250674724579,0.001089741486886,0.013500809669495,0.000499963774588,entropy,150,1,5,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 150, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 5}",0.763674480655613,0.752239374880884,0.737564322469983,0.771679054697923,0.756289308176101,0.012829771236738,32,0.77460135950702,0.768883806619656,0.756813417190776,0.792135188361603,0.773108442919764,0.012724201914282,0.583333333333333,0.511904761904762,0.552941176470588,0.470588235294118,0.5296918767507,0.042507521951246,47.031,1,1,1,1,1,0,0.766608560914197,0.756149525469688,0.740604416892677,0.776636962417668,0.759999866423557,0.01333675742032,32,0.770904629689417,0.765093304061471,0.752840909090909,0.788739669421488,0.769394628065821,0.012932881833204,0.685044916668972,0.633913007387731,0.653754814595346,0.629110923718577,0.650455915592657,0.022003171476338,38,0.920081816143486,0.906758093783508,0.901644879217979,0.910068843301865,0.90963840811171,0.006735034531746,0.991234660656148,0.989607097591888,0.99015799015799,0.988899851998027,0.989974900101013,0.000853159676539,32,1,1,1,1,1,0,0.04457302358038,0.032962714390342,0.034425730653719,0.033362264211294,0.036330933208934,0.004788521277361,14,0.097958525750524,0.095113964514526,0.089181853431563,0.107154461870787,0.09735220139185,0.006484909980795
38,0.008250534534454,0.000829185959912,0.013250768184662,0.00043308455573,gini,,4,5,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': None, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 5}",0.645321135887174,0.676577091671431,0.65008576329331,0.65980560320183,0.657947398513436,0.011955607555314,145,0.647290515215043,0.680198208500095,0.655612731084429,0.676132393113525,0.664808461978273,0.013752414695547,0.607142857142857,0.595238095238095,0.541176470588235,0.541176470588235,0.571183473389356,0.030300753069975,39.528,0.960629921259842,0.980314960629921,0.960474308300395,0.964426877470356,0.966461516915129,0.008153401672189,0.645942281619214,0.677900445477436,0.651879116621465,0.661759008136381,0.659370212963624,0.012098571444504,146,0.642151481888035,0.675276037967327,0.650632747933884,0.671423037190083,0.659870826244832,0.013875260189024,0.679474142940151,0.671756684467318,0.627307017343939,0.621591038585136,0.650032220834136,0.025807531937585,39,0.876975177047145,0.888430555675601,0.865702351737824,0.878951548361807,0.877514908205594,0.00807841405623,0.99020190023753,0.990379173740804,0.988542890716804,0.988712011577424,0.98945899406814,0.000836042522583,62,0.998995479658463,0.999522125585396,0.999008624962823,0.99913528055342,0.999165377690026,0.0002130795961,0.021986963588129,0.025917739434366,0.017282018209702,0.018659303420513,0.020961506163178,0.003333713403884,99,0.05147067250937,0.061112760176226,0.053141813094445,0.058466120341011,0.056047841530263,0.003901824919584
39,0.008250653743744,0.00043308455573,0.013500809669495,0.000500082969666,gini,150,2,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 150, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 2}",0.714694110920526,0.741757194587383,0.725176291214027,0.730322088812655,0.727987421383648,0.0097425854113,61,0.742519534972365,0.760752175846515,0.750841750841751,0.74035957054825,0.74861825805222,0.008024590701662,0.55952380952381,0.476190476190476,0.541176470588235,0.552941176470588,0.532457983193277,0.033144247346095,46.754,1,1,1,1,1,0,0.717218671315127,0.746077861708309,0.728206121658272,0.733242929097249,0.731186395944739,0.010367792042501,62,0.738296635888164,0.756828307612837,0.746771694214876,0.736118285123967,0.744503730709961,0.008152953116769,0.657247539728655,0.626547180948692,0.655953004991225,0.660042847049707,0.64994764317957,0.013590875927572,40,0.898842386985478,0.918075053041693,0.906554966435828,0.901921773429589,0.906348544973147,0.007305688115035,0.990106951871658,0.98870636550308,0.989731437598736,0.990060162176301,0.989651229287444,0.000564382433629,47,1,1,1,1,1,0,0.029653848192192,0.026400904788882,0.0302969483893,0.032718822384001,0.029767630938594,0.002254855837498,41,0.083446970548616,0.091274308278728,0.086588510091599,0.082292592292133,0.085900595302769,0.003478073391392
40,0.01050066947937,0.000499963760376,0.020501017570496,0.006103694856562,entropy,150,2,10,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 150, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 10}",0.692967409948542,0.715456451305508,0.690299218601105,0.723079855155327,0.70545073375262,0.014109412547689,80,0.706054253224065,0.734896131122546,0.708658916206086,0.738009021027889,0.721904580395147,0.014618600220574,0.55952380952381,0.583333333333333,0.611764705882353,0.517647058823529,0.568067226890756,0.034488066792626,40.528,0.980314960629921,0.988188976377953,0.964426877470356,0.960474308300395,0.973351280694656,0.011337012860355,0.695138485376719,0.717606042998257,0.691592406044169,0.726462611390934,0.70769988645252,0.01472592532505,83,0.701556143862594,0.730741912571834,0.704480888429752,0.734375,0.717788486216045,0.014861736027308,0.63096621565535,0.673075592817022,0.656512523645646,0.635596098183559,0.649037607575394,0.016888964484188,41,0.890053074740359,0.905725731868588,0.885292808610721,0.895592380075458,0.894165998823781,0.007604466460829,0.989795918367347,0.990641711229946,0.990840965861782,0.989184911632814,0.990115876772972,0.000665455771703,17,0.999540018399264,0.999734982332156,0.999175824175824,0.999121574139143,0.999393099761597,0.000254658409427,0.025466326377795,0.032246623480923,0.030276427302421,0.027330068344308,0.028829861376362,0.002613884230565,46,0.06860200042822,0.07928023297266,0.067701851706632,0.077393094460585,0.073244294892024,0.005145742432471
41,0.010750532150269,0.000433050153911,0.013750791549683,0.000433050153911,entropy,64,1,5,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 5}",0.753382885458357,0.744997141223556,0.769010863350486,0.744615971031065,0.753001715265866,0.009884736024311,34,0.773267263833302,0.773584905660377,0.788387014802109,0.77275903690998,0.776999555301442,0.006581148491753,0.535714285714286,0.55952380952381,0.529411764705882,0.458823529411765,0.520868347338936,0.037540631504054,47.913,1,1,1,1,1,0,0.756924268835948,0.748014720123959,0.772956218519954,0.749321968229368,0.756804293927307,0.009926490662865,34,0.769548653709563,0.769871505133338,0.784930268595041,0.769047004132231,0.773349357892543,0.006692692893734,0.657457366057017,0.658823542975199,0.658946600724753,0.620707887959523,0.648983849429123,0.016335593527117,42,0.904192187605657,0.906632003778633,0.905910326086956,0.912419254075066,0.907288442886578,0.003092011417847,0.990119077780593,0.99051038727879,0.990074441687345,0.988247317322432,0.98973780601729,0.000877087522281,41,1,1,1,1,1,0,0.036037747421433,0.036605628468391,0.040053110297456,0.025320933853607,0.034504355010222,0.00552020270937,18,0.097283584964116,0.097443655027217,0.105000804561422,0.096690551094811,0.099104648911892,0.003415687862669
42,0.011000514030457,0.00070722412806,0.014000833034515,1.97686242482388E-07,entropy,150,2,5,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 150, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 5}",0.756051076805794,0.730322088812655,0.710691823899371,0.735467886411283,0.733133218982276,0.016141542253767,55,0.775554284988247,0.745632424877708,0.721618702750778,0.751095864303411,0.748475319230036,0.019167012939086,0.55952380952381,0.523809523809524,0.505882352941176,0.576470588235294,0.541421568627451,0.027970273842085,45.858,1,1,1,1,1,0,0.759248498934728,0.73368196784815,0.714064316156528,0.738086013173189,0.736270199028149,0.016055369992274,56,0.771873183960741,0.741460579841157,0.717071280991736,0.747029958677686,0.74435875086783,0.019475528151544,0.663888197153741,0.636789472713354,0.627897303826606,0.665979898352212,0.648638718011478,0.016612299857663,43,0.90913283124429,0.900257467655117,0.893966105086074,0.901824924256035,0.901295332060379,0.005396795158149,0.990649481930756,0.989550679205852,0.988733905579399,0.990639625585023,0.989893423075257,0.000804735571752,33,1,1,1,1,1,0,0.039541187342496,0.02920350545624,0.023659352009412,0.036518147152115,0.032230547990066,0.006214043396937,27,0.098444912210851,0.084712985973578,0.075333575756932,0.086696624366863,0.086297024577056,0.008222488100996
43,0.009750545024872,0.000433015773973,0.013750791549683,0.000829347706317,entropy,16,1,5,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 16, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 5}",0.761196874404422,0.728797408042691,0.773966075852868,0.730322088812655,0.748570611778159,0.019546996443598,36,0.785083539800521,0.754208754208754,0.787561146051712,0.759926307096118,0.771694936789277,0.014792384130408,0.571428571428571,0.488095238095238,0.4,0.576470588235294,0.508998599439776,0.072054867756935,43.672,0.948818897637795,0.980314960629921,0.865612648221344,0.988142292490118,0.945722199744795,0.048536721040122,0.764284330815417,0.732713538640325,0.780123982952344,0.732855482371174,0.752494333694815,0.020490033458353,35,0.782398140375799,0.750500419706851,0.786286157024793,0.756198347107438,0.76884576605372,0.01568712071716,0.690658347398615,0.625925772207004,0.616520044670328,0.66034824623379,0.648363102627434,0.029368118487461,44,0.905742382867216,0.898432848683351,0.888392492568517,0.903108845710972,0.898919142457514,0.006617345815373,0.990959316926168,0.988761108207005,0.987493869543894,0.99057344854674,0.989446935805952,0.001400103114721,64,0.998928276999176,0.999570003439972,0.997215853259089,0.999743918053777,0.998864512938004,0.000999151489814,0.042412677660766,0.025009901401239,0.024771321396243,0.035271274466275,0.031866293731131,0.007419044008701,29,0.097497080607831,0.086263779369669,0.088470444451387,0.089306040212171,0.090384336160264,0.004254286822309
44,0.010250568389893,0.000829132051715,0.014000833034515,0.000707139826828,entropy,,4,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': None, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 2}",0.674290070516486,0.657518582046884,0.693539165237278,0.648751667619592,0.66852487135506,0.017110453019255,127,0.68801219744616,0.670287783495331,0.704783685915761,0.663045549838003,0.681532304173814,0.016208139165958,0.55952380952381,0.642857142857143,0.564705882352941,0.6,0.591771708683473,0.033353831556016,37.569,0.948818897637795,0.980314960629921,0.960474308300395,0.980237154150198,0.967461330179578,0.013461020203697,0.676157272903351,0.657757117954677,0.695660596667958,0.649554436265013,0.66978235594775,0.017777077884492,127,0.683734745270227,0.665203073545554,0.700606921487603,0.657864152892562,0.676852223298986,0.01664259822304,0.638970744214788,0.672517593130609,0.645804179866445,0.636106616222622,0.648349783358616,0.014391183438966,45,0.878471860320746,0.886792402467093,0.892539015287623,0.879866830472348,0.884417527136953,0.005649300767302,0.989512471655329,0.991243432574431,0.989801543550165,0.989961617950989,0.990129766432728,0.00066281771437,15,0.998773816261083,0.999514892791307,0.999079274468281,0.999509515401216,0.999219374730472,0.000312114949261,0.022289146577094,0.026910069727286,0.026366376332876,0.022144730395689,0.024427580758236,0.002219571258518,75,0.060482664680585,0.058525898717335,0.066141887975904,0.056511430346524,0.060415470430087,0.00359194874713
45,0.010250747203827,0.000829293787214,0.014500796794891,0.000500023372126,entropy,,4,10,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': None, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 10}",0.65180102915952,0.644749380598437,0.691061558986087,0.648179912330856,0.658947970268725,0.018707701408143,143,0.664951400800457,0.66005971666349,0.700400228702115,0.668508989263706,0.673480083857442,0.015829171410919,0.607142857142857,0.55952380952381,0.552941176470588,0.588235294117647,0.576960784313725,0.021903548470191,38.259,0.964566929133858,0.968503937007874,0.940711462450593,0.964426877470356,0.95955230151567,0.011000192902269,0.652527600232423,0.646135967460779,0.693335916311507,0.649166989538938,0.660291618385912,0.01921162033367,144,0.660037450765158,0.655000968554271,0.696474690082645,0.663675103305785,0.668797053176965,0.016273817472362,0.63983080158269,0.625841611097276,0.661902591334868,0.664055199762974,0.647907550944452,0.015880391206513,46,0.867592529980695,0.878730141459766,0.881748690303139,0.870346008027635,0.874604342442809,0.005817277066486,0.990299823633157,0.98903053661429,0.989494055847387,0.989663319551093,0.989621933911482,0.000454794131537,51,0.999120320594272,0.999211977935382,0.998611368265136,0.999125194401244,0.999017215299009,0.00023713629407,0.02295611589784,0.017912409876136,0.024779897506222,0.021055574264435,0.021675999386158,0.002540788025143,95,0.055884178013649,0.055032649130816,0.063027885370725,0.056540898367138,0.057621402720582,0.003166904606039
46,0.007750511169434,0.000432912502884,0.014000713825226,1.97686242482388E-07,gini,16,4,5,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 16, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 5}",0.648179912330856,0.58566800076234,0.675052410901468,0.595006670478369,0.625976748618258,0.037031547365344,163,0.663617305126739,0.612921669525443,0.677021790229337,0.608284098850137,0.640461215932914,0.030276531917166,0.678571428571429,0.571428571428571,0.564705882352941,0.623529411764706,0.609558823529412,0.04589013904909,34.901,0.968503937007874,0.956692913385827,0.956521739130435,0.952569169960474,0.958571939871152,0.005966822381599,0.647685454193298,0.585899670734069,0.676869430453313,0.59453700116234,0.626247889135755,0.037602090318273,163,0.658616904500549,0.607283528120359,0.672456095041322,0.602660123966942,0.635254162907293,0.030718598739556,0.681229997325291,0.595240401021923,0.653587300863778,0.659632609339745,0.647422577137684,0.031831626839168,47,0.875742621828112,0.864993448912448,0.891535560872832,0.864956778982785,0.874307102649044,0.010874892949718,0.991990507267873,0.988239137536753,0.989521382044746,0.989680748145759,0.989857943748783,0.001352130982691,35,0.999216300940439,0.998831775700935,0.998944945328985,0.998716028247379,0.998927262554434,0.000185468016629,0.028387136381036,0.011821777248069,0.023147964643862,0.016873115340064,0.020057498403258,0.006263011433495,105,0.055886652745508,0.044216854487211,0.058020917952621,0.042907792263859,0.0502580543623,0.006753991777607
47,0.008500456809998,0.000499963774588,0.014250874519348,0.000829311782057,gini,,2,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': None, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 2}",0.748999428244711,0.720983419096627,0.724985706117782,0.722317514770345,0.729321517057366,0.011452067180649,60,0.765961501810558,0.747919446032654,0.752938186900451,0.73826313448955,0.751270567308303,0.009987840532269,0.523809523809524,0.535714285714286,0.494117647058824,0.576470588235294,0.532528011204482,0.029548563914422,46.747,1,1,1,1,1,0,0.752663180321518,0.723997675769901,0.728787291747385,0.724719101123595,0.7325418122406,0.011759708274781,60,0.762123070962743,0.743785110092335,0.748902376033058,0.733987603305785,0.74719954009848,0.010146736294959,0.65638632946884,0.647512520406187,0.622314652323541,0.663404517173006,0.647404504842893,0.015541765785938,48,0.914960426550284,0.905381653599234,0.901155018905367,0.902108453720642,0.905901388193882,0.005460097831836,0.989811512990321,0.98967434471803,0.988699080157687,0.990468625893566,0.989663390939901,0.000632526430747,45,1,1,1,1,1,0,0.033539078506098,0.028490385206399,0.025184404487224,0.033417602445764,0.030157867661371,0.003520450657349,38,0.093707150627621,0.085660749789861,0.087486327033261,0.081470116448199,0.087081085974736,0.004403671394573
48,0.00825047492981,0.000433050153911,0.014000833034515,1.03238273118071E-07,gini,,1,10,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': None, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 10}",0.675242995997713,0.680769963788832,0.728606822946446,0.725176291214027,0.702449018486754,0.02455050270382,88,0.695889714757639,0.703322533511213,0.733053808525507,0.746140651801029,0.719601677148847,0.020691451690136,0.654761904761905,0.535714285714286,0.529411764705882,0.388235294117647,0.52703081232493,0.094419938961423,43.252,0.976377952755906,0.956692913385827,0.960474308300395,0.944664031620553,0.95955230151567,0.011333460604732,0.675576215378656,0.68312996319969,0.731886865555986,0.730724525377761,0.705329392378023,0.026116462045385,86,0.691289468586557,0.699167043326661,0.729338842975207,0.742897727272727,0.715673270540288,0.021183391188011,0.687311502172048,0.655183863202457,0.646739749754997,0.59918066412927,0.647103944814693,0.031538493224524,49,0.886870827399561,0.892861882127199,0.883507415150426,0.900552359291804,0.890948120992248,0.00647866308473,0.991754336081888,0.989063376332025,0.98952331063384,0.986401673640167,0.98918567417198,0.001902474580026,86,0.999439880507842,0.998985146231202,0.999115513886432,0.998784722222222,0.999081315711924,0.000238198706528,0.031052023437109,0.021141728166039,0.029775245590589,0.013609425953704,0.02389460578686,0.007056447606921,79,0.065167246322811,0.065588980248983,0.075556098084439,0.078904945258861,0.071304317478773,0.006045161350074
49,0.008250594139099,0.000432981317457,0.013750731945038,0.000433015741154,gini,16,1,5,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 16, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 5}",0.690680388793596,0.731846769582619,0.664760815704212,0.717171717171717,0.701114922813036,0.025655251191661,91,0.710691823899371,0.75046058064926,0.68432755225208,0.732164411409694,0.719411092052601,0.024665757128055,0.595238095238095,0.571428571428571,0.529411764705882,0.470588235294118,0.541666666666667,0.047323342450346,41.784,0.992125984251968,0.992125984251968,0.968379446640316,0.885375494071146,0.95950172730385,0.043881079740362,0.692233197753244,0.73445671121441,0.666989538938396,0.721232080588919,0.703727882123742,0.026136619568976,91,0.706076063795441,0.746497062052044,0.6796875,0.729661673553719,0.715480574850301,0.02516304370596,0.652897678536842,0.671408511109267,0.62487521936322,0.637242746769378,0.646606038944676,0.017425893910176,50,0.901653736509513,0.900866182406478,0.894951695358181,0.882498729093849,0.894992585842006,0.007664336130621,0.990576496674058,0.990595611285266,0.988515647430376,0.988057324840764,0.989436270057616,0.001161165874438,67,0.999817134497577,0.999827034506616,0.999240626483151,0.997440423654016,0.99908130478534,0.000976656602027,0.028447402800315,0.034692107545534,0.018331551232139,0.021160601080243,0.025657915664558,0.006389431032763,63,0.071173965546922,0.085909151173164,0.060973649802116,0.067711818283807,0.071442146201502,0.009122375197161
50,0.008750557899475,0.000433118979425,0.013750791549683,0.000432912502884,gini,32,1,5,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 5}",0.768057937869259,0.751095864303411,0.725938631599009,0.748808843148466,0.748475319230036,0.014986324906673,37,0.781970649895178,0.76672384219554,0.737754907566228,0.762022743154819,0.762118035702941,0.015881678414046,0.523809523809524,0.511904761904762,0.517647058823529,0.494117647058824,0.51186974789916,0.011080093417167,48.813,1,1,1,1,1,0,0.772031764478017,0.754987410420298,0.729368461836498,0.753002712127082,0.752347587215474,0.015189674888625,36,0.778394782720992,0.762897914379802,0.733471074380165,0.758135330578512,0.758224775514868,0.016135528638759,0.661440607620154,0.644943877221623,0.643139913850081,0.634905531371789,0.646107482515912,0.009627420162808,51,0.91399721076707,0.906241531505469,0.900608248538203,0.907506232033776,0.907088305711129,0.004759616555011,0.990064580228515,0.98959126681899,0.98922753547031,0.989058524173028,0.989485476672711,0.000385802599873,59,1,1,1,1,1,0,0.038632942333775,0.032678625876613,0.027926738016417,0.030404615330259,0.032410730389266,0.003966055178143,26,0.101816128910192,0.094071166465412,0.081272489287261,0.091537587841898,0.092174343126191,0.007345370077509
51,0.011000692844391,0.001581099626478,0.014250814914703,0.001089878221769,entropy,64,2,5,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 5}",0.719649323422908,0.7305126739089,0.739470173432438,0.732990280160091,0.730655612731084,0.007146782286527,57,0.744488914300235,0.745505368146878,0.756813417190776,0.75268407343879,0.74987294326917,0.0051023551296,0.55952380952381,0.523809523809524,0.541176470588235,0.505882352941176,0.532598039215686,0.019934596106153,46.74,1,1,1,1,1,0,0.722254503195816,0.733875653689715,0.742735373886091,0.736729949631926,0.733898870100887,0.007444639515763,58,0.740298314715568,0.741331439271647,0.752840909090909,0.748644111570248,0.745778693662093,0.005193701270824,0.654402202484713,0.645989550187691,0.645824691751943,0.636580668687467,0.645699278277953,0.00630456019349,52,0.901007143913946,0.905535580006396,0.905672605388234,0.902262595751805,0.903619481265095,0.002034219615959,0.990175252257037,0.989553408200575,0.989930286599535,0.989076723016905,0.989683917518513,0.000414676197236,44,1,1,1,1,1,0,0.030694181291959,0.029244894194121,0.033569246676646,0.028146937532234,0.03041381492374,0.002033498440369,36,0.08424474244575,0.084660774848959,0.089181853431563,0.08737678467783,0.086366038851025,0.002022266218513
52,0.014000713825226,0.00533883325887,0.016250967979431,0.002277783529136,entropy,32,1,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 2}",0.808461978273299,0.792071659996188,0.808652563369544,0.811130169620736,0.805079092814942,0.0075832454278,15,0.839908519153802,0.816339495584779,0.822120576837558,0.82694873260911,0.826329331046312,0.00869322196445,0.416666666666667,0.488095238095238,0.505882352941176,0.505882352941176,0.479131652661064,0.036787974495985,52.087,1,1,1,1,1,0,0.814836335463878,0.797017238039899,0.813638124757846,0.816156528477334,0.810412056684739,0.007784630380306,15,0.837282882417511,0.813327306773423,0.819214876033058,0.824121900826446,0.82348674151261,0.008834589409206,0.61587255471625,0.644021563690361,0.660740251156642,0.6620974542471,0.645682955952588,0.018625104961067,53,0.918100220199924,0.907006587694327,0.909699438351354,0.912493390267207,0.911824909128203,0.0041097519251,0.988486842105263,0.98965848965849,0.99009900990099,0.990129259694477,0.989593400339805,0.000665487419526,54,1,1,1,1,1,0,0.036682616504054,0.041411780308682,0.050535832080716,0.051547330091553,0.045044389746251,0.006236170201477,4,0.142412695519118,0.123276078358496,0.127144017315957,0.130907333204316,0.130935031099472,0.007154874043243
