,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_baggingclassifier__bootstrap,param_baggingclassifier__max_features,param_baggingclassifier__max_samples,param_baggingclassifier__n_estimators,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,split3_train_Precision,mean_train_Precision,std_train_Precision,split0_test_Kappa,split1_test_Kappa,split2_test_Kappa,split3_test_Kappa,mean_test_Kappa,std_test_Kappa,rank_test_Kappa,split0_train_Kappa,split1_train_Kappa,split2_train_Kappa,split3_train_Kappa,mean_train_Kappa,std_train_Kappa
0,0.493453443050384,0.005137149185286,0.705089926719666,0.003483852952429,False,0.25,1,300,"{'baggingclassifier__bootstrap': False, 'baggingclassifier__max_features': 0.25, 'baggingclassifier__max_samples': 1.0, 'baggingclassifier__n_estimators': 300}",0.973018867924528,0.971509433962264,0.972830188679245,0.977542932628798,0.973725355798709,0.002279509362067,74,0.978237625007862,0.9798100509466,0.980250330209447,0.982452830188679,0.980187709088147,0.00150666424569,0.456140350877193,0.403508771929825,0.396551724137931,0.368421052631579,0.406155474894132,0.031708088541014,104,1,0.994186046511628,0.994152046783626,1,0.997084523323813,0.002915501457224,0.978638184245661,0.977684531756628,0.979206409767264,0.984166348721862,0.979923868622854,0.002509033604704,76,0.977999618490494,0.97965282634959,0.980099186164802,0.982260935910478,0.980003141728841,0.001520171481433,0.794855965012665,0.711198891755423,0.743823099896065,0.773638359538679,0.755879079050708,0.031528778333694,1,0.99841943421253,0.998983750356741,0.998776718840166,0.999201357673472,0.998845315270727,0.00028810180996,0.993994575745835,0.993410852713178,0.993227554179566,0.993070259865255,0.993425810625959,0.000349799750827,35,1,0.999935098650052,0.999935132330047,1,0.999967557745025,3.24422571606498E-05,0.255331273924902,0.221604061703659,0.230403110655771,0.250453176873894,0.239447905789556,0.013906908946066,13,0.490271140474928,0.507952800065329,0.512127128946638,0.545041328925243,0.513848099603034,0.019790192355784
1,0.800667643547058,0.018558891676682,1.15567266941071,0.012044716916328,False,0.25,1,500,"{'baggingclassifier__bootstrap': False, 'baggingclassifier__max_features': 0.25, 'baggingclassifier__max_samples': 1.0, 'baggingclassifier__n_estimators': 500}",0.978490566037736,0.973207547169811,0.972830188679245,0.973579920739762,0.974527055656639,0.00230363513157,70,0.98396125542487,0.983206490974275,0.9798100509466,0.979119496855346,0.981524323550273,0.00209106708382,0.43859649122807,0.403508771929825,0.413793103448276,0.350877192982456,0.401693889897157,0.031991496665743,109,1,1,1,0.994186046511628,0.998546511627907,0.002517515708676,0.984360099179859,0.979401106236887,0.979015642884395,0.980351011064479,0.980781964841405,0.002122229384595,74,0.983785845997329,0.983022826985439,0.979590539165819,0.978954730417091,0.98133848564142,0.002095482302832,0.784584960398326,0.700630079872579,0.76539455853912,0.767182406607897,0.75444800135448,0.03196324906982,2,0.99882404870309,0.998985044235879,0.998868557881649,0.998614158721522,0.998822952385535,0.000134117136553,0.993837858655883,0.993422325401432,0.993418505613628,0.992851622874807,0.993382578136437,0.000350736535711,41,1,1,1,0.999935056500844,0.999983764125211,2.81213600397691E-05,0.294984142394067,0.233187904624307,0.23836591966916,0.210617600803577,0.244288891872778,0.031072808793617,10,0.567621592146333,0.556110862881359,0.507983159373101,0.499350905053077,0.532766629863467,0.029540872892842
2,1.14905965328217,0.021502767073543,1.83993244171143,0.01155240723209,False,0.5,1,500,"{'baggingclassifier__bootstrap': False, 'baggingclassifier__max_features': 0.5, 'baggingclassifier__max_samples': 1.0, 'baggingclassifier__n_estimators': 500}",0.903962264150943,0.908679245283019,0.929245283018868,0.929420645404793,0.917826859464406,0.011626501164562,178,0.909428265928675,0.917982263035411,0.939681740989999,0.932830188679245,0.924980614658332,0.011922577365825,0.56140350877193,0.491228070175439,0.413793103448276,0.385964912280702,0.463097398669087,0.068621716581972,41,1,1,1,1,1,0,0.907686439061606,0.913217623497997,0.934948492941625,0.935330026707364,0.922795645552148,0.01249829026167,182,0.908437718573154,0.917085267374579,0.939025940996948,0.932095625635809,0.924161138145123,0.012054172781252,0.752724601891913,0.744901305332758,0.768614571958584,0.74633861456388,0.753144773436783,0.009404384288957,3,0.99965767654796,0.999479860586371,0.99991522550017,0.999435719735504,0.999622120592501,0.00018851916461,0.994774247491639,0.99397965538717,0.993110435663627,0.992912110166059,0.993694112177124,0.000741692766613,13,1,1,1,1,1,0,0.094146690682172,0.086121602970924,0.096410191129135,0.08832437524956,0.091250715007948,0.004179656792748,100,0.176729731447997,0.193101466314374,0.248840447885395,0.228976800107518,0.211912111438821,0.028489234211749
3,0.897682726383209,0.009122005911911,1.89816862344742,0.00735230863297,True,0.75,1,400,"{'baggingclassifier__bootstrap': True, 'baggingclassifier__max_features': 0.75, 'baggingclassifier__max_samples': 1.0, 'baggingclassifier__n_estimators': 400}",0.92188679245283,0.924528301886792,0.915094339622642,0.920362332515569,0.920467941619458,0.003441889557021,169,0.927291024592742,0.93420969872319,0.925278319391157,0.925345911949686,0.928031238664194,0.003657554841,0.456140350877193,0.385964912280702,0.431034482758621,0.385964912280702,0.414776164549304,0.030147575923007,90,1,1,1,1,1,0,0.926950219340072,0.930383368300591,0.920450209843571,0.926173216329645,0.92598925345347,0.003568842500625,171,0.926495835187894,0.933490176130222,0.924465920651068,0.924529501525941,0.927245358373781,0.003696643284445,0.778998564502043,0.696142893950497,0.749751674143851,0.781156917474916,0.751512512517827,0.034289827248798,4,0.996932951922409,0.99789578284124,0.996051664852195,0.99614485497646,0.996756313648076,0.000741620313024,0.993661827847066,0.992876043150824,0.993207081103335,0.992842535787321,0.993146871972137,0.000329686766661,69,1,1,1,1,1,0,0.0944934206128,0.081886221450776,0.082243312882302,0.076992357312561,0.08390382806461,0.006456313681428,115,0.214282453051232,0.232939116403416,0.208404684994048,0.209508664230352,0.216283729669762,0.009866456710259
4,0.1202712059021,0.002078579123329,0.243429720401764,0.002040213496402,True,0.75,0.75,50,"{'baggingclassifier__bootstrap': True, 'baggingclassifier__max_features': 0.75, 'baggingclassifier__max_samples': 0.75, 'baggingclassifier__n_estimators': 50}",0.924716981132076,0.899622641509434,0.916037735849057,0.907341007737309,0.911929591556969,0.009392953510647,188,0.934461286873388,0.906220517013649,0.9127618089188,0.91433962264151,0.916945808861837,0.0105607991807,0.403508771929825,0.421052631578947,0.448275862068966,0.385964912280702,0.41470054446461,0.023014361236089,91,0.988372093023256,0.97093023255814,0.95906432748538,0.959302325581395,0.969417244662043,0.011948534333185,0.930383368300591,0.904825481594507,0.921213277375048,0.913010301411675,0.917358107170455,0.009493285568727,187,0.933871685636167,0.905512812360908,0.912258392675483,0.913847914547304,0.916372701304966,0.010576550999395,0.740872541835229,0.726206370398627,0.787363996368851,0.750831676673561,0.751318646319067,0.022579038400908,5,0.989603865962994,0.978771694656353,0.982930394186552,0.979221991885306,0.982631986672801,0.004336648094562,0.993078175895766,0.99309189868118,0.993416992388397,0.992740095415889,0.993081790595308,0.00023939041187,74,0.999863843692559,0.999649024287519,0.999512365029606,0.999513212795549,0.999634611451309,0.000143559196427,0.086233746480529,0.064616315538396,0.086976651997386,0.064256693015901,0.075520851758053,0.011088188025919,136,0.231461254402334,0.166682842923252,0.175282175818551,0.179080148840482,0.188126605496155,0.02541920780075
5,0.380284905433655,0.002138358349177,0.729321002960205,0.002518402021207,True,0.5,1,200,"{'baggingclassifier__bootstrap': True, 'baggingclassifier__max_features': 0.5, 'baggingclassifier__max_samples': 1.0, 'baggingclassifier__n_estimators': 200}",0.962452830188679,0.942075471698113,0.951320754716981,0.952443857331572,0.952073228483836,0.007217943869452,102,0.967608025661991,0.951254795899113,0.955217309264734,0.95566037735849,0.957435127046082,0.006118676562391,0.43859649122807,0.403508771929825,0.431034482758621,0.403508771929825,0.419162129461585,0.015880037737003,86,1,1,0.988304093567252,1,0.997076023391813,0.005064476045523,0.968148006866298,0.947930574098798,0.957077451354445,0.958412819534529,0.957892212963518,0.007165026607222,105,0.967253767406371,0.950721688815413,0.954857578840285,0.955175483214649,0.95700212956918,0.006174053553781,0.749912163586536,0.71258085132725,0.769801931350235,0.769697517353093,0.750498115904279,0.023341575567468,6,0.99840390766287,0.997278417652356,0.995965217171447,0.996044678132911,0.996923055154896,0.001001025280683,0.993735317149569,0.993205435651479,0.993465346534654,0.993277975484381,0.993421018705021,0.000204747334947,37,1,1,0.999866844207723,1,0.999966711051931,5.76581493864705E-05,0.187324512333065,0.1143375957186,0.147187227142323,0.139389080372357,0.147059603891586,0.026224253513813,39,0.389908495793095,0.294499013553399,0.309469972303373,0.315551199420275,0.327357170267535,0.036917677291207
6,0.406677722930908,0.004162807668699,0.731545031070709,0.001380878725124,False,0.5,0.75,200,"{'baggingclassifier__bootstrap': False, 'baggingclassifier__max_features': 0.5, 'baggingclassifier__max_samples': 0.75, 'baggingclassifier__n_estimators': 200}",0.937735849056604,0.933584905660377,0.938679245283019,0.931307793923382,0.935326948480846,0.00300952705499,142,0.94232341656708,0.938549594314108,0.942637901754827,0.937924528301887,0.940358860234475,0.002136172217079,0.526315789473684,0.421052631578947,0.46551724137931,0.403508771929825,0.454098608590442,0.047426455063293,53,1,1,1,1,1,0,0.9422086591646,0.939156971199695,0.943914536436475,0.937046928653186,0.940581773863489,0.002658912157369,143,0.941692630508043,0.937877535448592,0.942014242115972,0.937245676500509,0.939707521143279,0.002160506163138,0.770606422598553,0.693924397107589,0.754001170913971,0.776556758167835,0.748772187196987,0.032727429504959,7,0.998785232328938,0.998664716729192,0.998190547791996,0.997711827817076,0.9983380811668,0.000424439132015,0.994564123213207,0.993342747629615,0.993773850170717,0.993125758188435,0.993701619800494,0.000549894352262,12,1,1,1,1,1,0,0.138015157922129,0.10346398526021,0.126283817508207,0.095440331503113,0.115800823048415,0.017103486700848,67,0.258952630074693,0.246223150867291,0.258960615241203,0.244213743999048,0.252087535045559,0.006905728570709
7,0.742281317710876,0.01053070418619,1.43971240520477,0.003789039218361,True,0.5,1,400,"{'baggingclassifier__bootstrap': True, 'baggingclassifier__max_features': 0.5, 'baggingclassifier__max_samples': 1.0, 'baggingclassifier__n_estimators': 400}",0.946792452830188,0.948301886792453,0.959245283018868,0.940554821664465,0.948723611076494,0.006733162787001,111,0.95031134033587,0.957984778916913,0.964651864897163,0.945094339622642,0.954510580943147,0.007436647666804,0.491228070175439,0.403508771929825,0.379310344827586,0.368421052631579,0.410617059891107,0.048242295171135,95,1,1,1,1,1,0,0.95174518405493,0.954224680526416,0.965661961083556,0.946776039679512,0.954601966336104,0.006925896357733,115,0.94976791505055,0.957525275004769,0.964267548321465,0.944493896236012,0.954013658653199,0.007518741881936,0.751775968626506,0.697549949640456,0.763075754187004,0.7823851884576,0.748696715227892,0.031492631763182,8,0.996121689702644,0.998292264377215,0.998376456782852,0.995292427665665,0.997020709632094,0.001346300226144,0.994221956565053,0.993249950367282,0.992938407218517,0.992798559711942,0.993302218465698,0.000555580977295,49,1,1,1,1,1,0,0.150489437672434,0.128340750219986,0.154859704348545,0.101401690297344,0.133772895634577,0.021222037003039,46,0.290324997465892,0.327849654461146,0.36728284429766,0.269083694121686,0.313635297586596,0.037444367642159
8,1.12412303686142,0.00166402146334,2.32355940341949,0.004741705607776,True,0.75,1,500,"{'baggingclassifier__bootstrap': True, 'baggingclassifier__max_features': 0.75, 'baggingclassifier__max_samples': 1.0, 'baggingclassifier__n_estimators': 500}",0.917547169811321,0.918490566037736,0.933584905660377,0.914889601811663,0.921128060830274,0.00731215620249,164,0.923957481602616,0.924083275677715,0.938989873576954,0.92,0.926757657714322,0.007250626666507,0.508771929824561,0.368421052631579,0.482758620689655,0.456140350877193,0.454022988505747,0.052809463596398,54,1,1,1,1,1,0,0.921991226397101,0.924470722868587,0.938573063716139,0.919877909194964,0.926228230544198,0.007310309922533,168,0.923125834552044,0.923253004387359,0.938326551373347,0.91912512716175,0.925957629368625,0.007331564910344,0.778662276519068,0.704386132219735,0.769686813403676,0.739793971766501,0.748132298477245,0.029068588835342,9,0.996773250268757,0.996933321602162,0.996281262455902,0.993686640918877,0.995918618811425,0.001310844423177,0.994241053064582,0.992627483104649,0.993939393939394,0.993612198640016,0.99360503218716,0.000606624658384,20,1,1,1,1,1,0,0.100043208494977,0.071028806383999,0.120746535960034,0.085943562819342,0.094440528414588,0.018328278764171,95,0.206234509519975,0.206528243798329,0.246576306155775,0.197354167433933,0.214173306727003,0.019067703760668
9,0.167205512523651,0.004466816665413,0.257042646408081,0.001806238203836,False,0.75,1,50,"{'baggingclassifier__bootstrap': False, 'baggingclassifier__max_features': 0.75, 'baggingclassifier__max_samples': 1.0, 'baggingclassifier__n_estimators': 50}",0.85377358490566,0.824905660377358,0.841320754716981,0.850537837327798,0.842634459331949,0.011209143973559,266,0.857286621800113,0.837348260896912,0.854770740298132,0.864339622641509,0.853436311409167,0.009928659976056,0.578947368421053,0.456140350877193,0.53448275862069,0.456140350877193,0.506427707199032,0.052687340950431,12,1,1,1,1,1,0,0.856761396147244,0.82891474346748,0.844715757344525,0.854826402136589,0.846304574773959,0.01103287392889,266,0.855725821835061,0.835569402937623,0.853191759918616,0.862856052899288,0.851835759397647,0.010037586170573,0.770365499864481,0.723142970911926,0.760523424857583,0.73828959082177,0.74808037161394,0.018501282776205,10,0.999542890984398,0.999633277684208,0.999354523983747,0.999622950625754,0.999538410819527,0.000111782311997,0.994685562444641,0.992917523417866,0.993939393939394,0.993129432624114,0.993667978106504,0.000700420929846,17,1,1,1,1,1,0,0.059621916498547,0.03348112257992,0.049186412621484,0.042401402990619,0.046172713672642,0.009555923643633,219,0.11373595811537,0.099057138157775,0.111120777487913,0.119811550570716,0.110931356082944,0.007545803113387
