,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_decisiontreeclassifier__criterion,param_decisiontreeclassifier__max_depth,param_decisiontreeclassifier__min_samples_leaf,param_decisiontreeclassifier__min_samples_split,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,mean_test_Specificity,std_test_Specificity,dif test train,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,split3_train_Precision,mean_train_Precision,std_train_Precision,split0_test_Kappa,split1_test_Kappa,split2_test_Kappa,split3_test_Kappa,mean_test_Kappa,std_test_Kappa,rank_test_Kappa,split0_train_Kappa,split1_train_Kappa,split2_train_Kappa,split3_train_Kappa,mean_train_Kappa,std_train_Kappa
32,0.006250381469727,0.000433187826809,0.013250768184662,0.000432946915641,gini,32,1,10,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 10}",0.826758147512864,0.840670859538784,0.813417190775681,0.822374690299219,0.825805222031637,0.009837773018223,97,0.83311098405438,0.847468394638206,0.817737119623912,0.830633377803189,0.832237469029922,0.010554351767673,0.404761904761905,0.297619047619048,0.376470588235294,0.482352941176471,0.390301120448179,0.066075529183575,21.62,0.602362204724409,0.586614173228346,0.612648221343874,0.624505928853755,0.606532632037596,0.013915614398178,0.833623862095681,0.849506101104009,0.820612165827199,0.827973653622627,0.832928945662379,0.010624770304491,98,0.836895460708982,0.851746626202622,0.82108729338843,0.834000516528926,0.83593247420724,0.010898699467706,0.667278852273042,0.615268439353274,0.654663035303234,0.671570526699638,0.652195213407297,0.022206956756586,33,0.842118535789987,0.842282630745929,0.83585545254467,0.843655958048868,0.840978144282364,0.003017235279681,0.988516306844281,0.986726659167604,0.987642807181161,0.989810097267253,0.988173967615075,0.00113698609658,39,0.992267646608483,0.992102888086643,0.992352711666016,0.992699047033507,0.992355573348662,0.0002176943469,0.041551395164475,0.028270049484882,0.032571710854782,0.0527501255199,0.03878582025601,0.009378790122382,31,0.077125929653483,0.083620649460166,0.069998933074311,0.078871325549749,0.077404209434427,0.004891628407177
33,0.006500244140625,0.000499963760376,0.013750791549683,0.000432912502884,entropy,150,1,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 150, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 2}",0.806937297503335,0.798551553268534,0.77053554412045,0.792452830188679,0.79211930627025,0.013480696313378,150,0.823518200876691,0.814687758083985,0.776253097007814,0.80884314846579,0.80582555110857,0.017855002825848,0.440476190476191,0.333333333333333,0.458823529411765,0.505882352941176,0.434628851540616,0.063161335642618,35.53,0.763779527559055,0.779527559055118,0.837944664031621,0.778656126482213,0.789976969282002,0.028392592996269,0.812899477048228,0.806120472593453,0.77566834560248,0.797171638899651,0.797964983535953,0.014029616504769,150,0.82449796603603,0.815264415316072,0.775245351239669,0.809336260330579,0.806085998230587,0.018607482427782,0.656591544229545,0.625928077990832,0.637145885087859,0.688353807233858,0.652004828635524,0.023680537011546,34,0.891041711895524,0.889067742363547,0.874964909719727,0.887014656763467,0.885522255185566,0.006259386700331,0.988925541941565,0.986723565670934,0.988641975308642,0.989896560019245,0.988546910735096,0.001150927807995,21,0.995323096110375,0.995584292698313,0.996596945551129,0.995552378683186,0.995764178260751,0.000491241463013,0.03970634066759,0.021344479895056,0.031545427954901,0.044472464119533,0.03426717815927,0.008776907270297,73,0.095709819795433,0.092486908194115,0.07976595297149,0.088662931899874,0.089156403215228,0.005967905872399
34,0.006000339984894,0.001000106338239,0.014250814914703,0.000829329737956,gini,64,2,10,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 10}",0.836477987421384,0.820468839336764,0.822374690299219,0.810367829235754,0.82242233657328,0.009309818601009,107,0.842894352328315,0.820468839336764,0.834445079728098,0.813417190775681,0.827806365542214,0.011539145468544,0.345238095238095,0.321428571428571,0.376470588235294,0.458823529411765,0.375490196078431,0.051921225135444,22.31,0.566929133858268,0.618110236220472,0.624505928853755,0.58498023715415,0.598631384021661,0.023665926083041,0.84447026922332,0.828588030214991,0.829717163889965,0.816156528477334,0.829732997951403,0.010035174260536,107,0.847420417124039,0.823787692903726,0.837874483471074,0.817148760330579,0.831557838457355,0.011827067478609,0.661814144600315,0.626710891600491,0.630419126193678,0.68741140005014,0.651588890611156,0.024773381692429,35,0.838446672825418,0.841278486553874,0.847550979159181,0.829800146179728,0.83926907117955,0.00638288002462,0.987542468856172,0.986851211072664,0.987776752767528,0.989199342568678,0.98784244381626,0.00085411019003,58,0.991688076167448,0.992454297938545,0.992732558139535,0.991771804717498,0.992161684240756,0.000443799063259,0.035262154996618,0.025650942793678,0.035679931660364,0.044178481019379,0.03519287761751,0.006558041050379,57,0.077270849824752,0.072488297281697,0.081166252074603,0.063816910403148,0.07368557739605,0.006473768993472
35,0.006500363349915,0.000500082998083,0.014250874519348,0.000432981317457,entropy,32,1,5,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 5}",0.793596340766152,0.774347246045359,0.812273680198208,0.796836287402325,0.794263388603011,0.013491553827941,147,0.808080808080808,0.798233911441459,0.812972492217775,0.809923130677848,0.807302585604472,0.005519546602366,0.464285714285714,0.404761904761905,0.364705882352941,0.505882352941176,0.434908963585434,0.054169948422981,30.27,0.732283464566929,0.759842519685039,0.74703557312253,0.711462450592885,0.737656001991846,0.017994333936118,0.798954096455549,0.780360255665311,0.819643549012011,0.801627276249516,0.800146294345597,0.013921610084627,147,0.809323949118616,0.798863562988313,0.814049586776859,0.811531508264463,0.808442151787063,0.00577742114872,0.651833559300149,0.617576528965256,0.640598719146706,0.695991065934316,0.651499968336607,0.028500903586825,36,0.874444733683165,0.873171504269011,0.873377425440173,0.868125367490935,0.872279757720821,0.00244674096647,0.989208633093525,0.987742093650405,0.987397899649942,0.989952153110048,0.98857519487598,0.001046104638065,19,0.994604031106173,0.995093702244028,0.994949494949495,0.99422559721563,0.994718206378832,0.000335481492878,0.038629086164027,0.025195590159767,0.030351201832472,0.04602505750318,0.035050233914862,0.007944335124276,60,0.082236279306677,0.080817146444635,0.086663336663337,0.080058734576695,0.082443874247836,0.002558422039655
36,0.006250500679016,0.000432981317457,0.013500690460205,0.000865962634914,gini,16,2,5,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 16, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 5}",0.774347246045359,0.83704974271012,0.857632933104631,0.841433199923766,0.827615780445969,0.031695768392442,93,0.78089066768312,0.846515469156979,0.857696461470046,0.844736674925354,0.832459818308875,0.030185045897975,0.5,0.273809523809524,0.305882352941176,0.423529411764706,0.375805322128852,0.09082162633138,23.65,0.71259842519685,0.594488188976378,0.565217391304348,0.577075098814229,0.612344776072951,0.058810272050165,0.778810768932791,0.846213441797405,0.866718326230143,0.848314606741573,0.835014285925478,0.033415195345987,93,0.782010718667269,0.850648931361787,0.862474173553719,0.849108987603306,0.83606070279652,0.031631259739715,0.662850594431071,0.643754092766295,0.622311233675958,0.676198235977847,0.651278539212793,0.02031394738368,37,0.852520198551084,0.850009329643506,0.833742890071211,0.837563774989384,0.843459048313796,0.007971333133258,0.989662810730987,0.986230248306998,0.986984337083609,0.988934056007227,0.987952863032205,0.001395717090908,52,0.994008535784636,0.992242223393839,0.991832491832492,0.991929401116307,0.992503163031818,0.0008822186822,0.037469067056857,0.02267960789414,0.037205847349025,0.051813856384954,0.037292094671244,0.010301032604874,40,0.066881274868626,0.084321547509764,0.086807735742197,0.079882704489716,0.079473315652576,0.007681571462219
37,0.00650030374527,0.000500142609827,0.014500796794891,0.000499904191265,entropy,32,2,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 2}",0.814370116256909,0.781017724413951,0.767867352773013,0.788450543167524,0.787926434152849,0.016953171012668,154,0.828092243186583,0.793786925862398,0.784321199415539,0.801219744615971,0.801855028270123,0.016288987557988,0.369047619047619,0.464285714285714,0.470588235294118,0.435294117647059,0.434803921568627,0.040230041088866,28.22,0.65748031496063,0.740157480314961,0.739130434782609,0.731225296442688,0.716998381625222,0.034536129610151,0.821615339918652,0.78617083091226,0.772762495156916,0.794265788454088,0.793703613610479,0.017851146765137,153,0.830890424226771,0.794666494479241,0.785059400826446,0.802363119834711,0.803244859841792,0.01709790899128,0.645830451103548,0.64860200326499,0.646428652824942,0.661634797274198,0.65062397611692,0.006440209164878,38,0.87206186138336,0.863207851746626,0.861442264111652,0.867387450797047,0.866024857009671,0.004099931705478,0.987660069848661,0.989035087719298,0.988844819038176,0.988428158148505,0.98849203368866,0.000528111990661,24,0.993284446159784,0.994665804574477,0.994601226993865,0.994557823129252,0.994277325214344,0.000574525124185,0.031345598788163,0.034780729245466,0.032334523853506,0.033431923497308,0.032973193846111,0.001278141438273,86,0.082739558448553,0.076084031526849,0.071383639323563,0.0782571695185,0.077116099704366,0.004088141243549
38,0.006000399589539,0.00070713982934,0.013250768184662,0.00043308455573,gini,32,1,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 2}",0.811701924909472,0.801600914808462,0.80674671240709,0.789975223937488,0.802506194015628,0.008068274357669,141,0.823708785972937,0.815323041738136,0.807509052792072,0.809224318658281,0.813941299790356,0.006343041651772,0.452380952380952,0.380952380952381,0.376470588235294,0.470588235294118,0.420098039215686,0.041914148632617,36.89,0.767716535433071,0.795275590551181,0.798418972332016,0.794466403162055,0.788969375369581,0.012358840485532,0.817547937245787,0.808444702692233,0.813831848120883,0.795234405269275,0.808764723332045,0.00845565669197,142,0.82462710660554,0.815651837024601,0.807657541322314,0.809465392561983,0.81435046937861,0.006632535184887,0.666123654575136,0.62485588851074,0.632955762700276,0.676389680242496,0.650081246507162,0.021674255603673,39,0.883743236008458,0.887637281763877,0.884625455280436,0.887315795168719,0.885830442055373,0.001679238355148,0.989219592219358,0.987695220066256,0.987541137752703,0.989156626506024,0.988403144136085,0.000787168128185,29,0.995401402961808,0.995900346893724,0.99593949044586,0.995869409802208,0.9957776625259,0.000218648434746,0.043212392085295,0.02919802993278,0.030432681373664,0.038778388500039,0.035405372972945,0.005822060428372,55,0.096401729719595,0.095053118732448,0.090566827637818,0.091013065293895,0.093258685345939,0.002519306772323
39,0.006750464439392,0.000829239877458,0.01400089263916,0.000999927520752,entropy,16,2,5,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 16, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 5}",0.800457404230989,0.796264532113589,0.788259958071279,0.807699637888317,0.798170383076043,0.007033597136362,144,0.80503144654088,0.808017279715393,0.78889524172543,0.819770027317197,0.805428498824725,0.011021427616554,0.452380952380952,0.452380952380952,0.435294117647059,0.364705882352941,0.426190476190476,0.036177042628249,26.32,0.669291338582677,0.71259842519685,0.735177865612648,0.640316205533597,0.689345958731443,0.036903066854414,0.806120472593453,0.801859384079024,0.79407206509105,0.814994188299109,0.804261527515659,0.007553825552122,144,0.807257700006457,0.809582230257635,0.789772727272727,0.822701446280992,0.807328525954453,0.011721955320258,0.633794259520581,0.640175516264999,0.647816623743647,0.674160722018369,0.648986780386899,0.015358610529063,40,0.848801178941546,0.864029470488075,0.860384324061673,0.84923977864796,0.855613688034813,0.006719772381172,0.989068441064639,0.989010989010989,0.988425367735712,0.987326918563718,0.988457929093764,0.000699793755284,27,0.993325917686318,0.994211402743636,0.99455240263436,0.99290890672485,0.993749657447291,0.000660307829042,0.039214184264692,0.037828538551834,0.03337558938066,0.028924504903505,0.034835704275173,0.004037398839072,63,0.072019215215302,0.079496912234771,0.072915669518891,0.075149050385421,0.074895211838596,0.002890935182459
40,0.005750358104706,0.000433015741154,0.013750731945038,0.000829329737956,gini,16,2,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 16, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 2}",0.810748999428245,0.81093958452449,0.820468839336764,0.793596340766152,0.808938441013913,0.009690366641897,136,0.820659424433009,0.813925417699003,0.830951019630265,0.817101835969761,0.820659424433009,0.006401566489377,0.345238095238095,0.392857142857143,0.4,0.435294117647059,0.393347338935574,0.032087886206663,27.24,0.637795275590551,0.665354330708661,0.671936758893281,0.687747035573123,0.665708350191404,0.018053820868302,0.818322680612047,0.817741623087352,0.827392483533514,0.799496319256102,0.815738276622254,0.01012810765711,136,0.823658552334216,0.816362110156906,0.833548553719008,0.819214876033058,0.823196023060797,0.006518065694522,0.620651291700101,0.650904328417402,0.639521845158055,0.684461107185997,0.648884643115389,0.023208554684725,41,0.84904179222706,0.856242777152695,0.867924268284716,0.868111076176788,0.860329978460314,0.008098565962193,0.98714953271028,0.988064591621811,0.988199907450254,0.988502994011976,0.98797925644858,0.000504656188296,48,0.992839352428394,0.993321810182275,0.993611944893404,0.993812172005953,0.993396319877506,0.000365783943835,0.026507149195061,0.033905043604926,0.038805418671313,0.034989663819837,0.033551818822784,0.004455890694196,78,0.075528296450623,0.075956218912492,0.08640355391513,0.080602843139071,0.079622728104329,0.004391693419925
41,0.006250381469727,0.000433050153911,0.013000786304474,1.03238273118071E-07,entropy,16,4,5,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 16, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 5}",0.838574423480084,0.871355060034305,0.840480274442539,0.843148465789975,0.848389555936726,0.013358302318016,75,0.847404866272791,0.878724350422464,0.851724795121021,0.850517756178133,0.857092941998602,0.012587957649495,0.357142857142857,0.214285714285714,0.329411764705882,0.435294117647059,0.334033613445378,0.07929162581,16.01,0.484251968503937,0.47244094488189,0.509881422924901,0.509881422924901,0.494113939808907,0.016311071659711,0.84640712763897,0.882045322486926,0.848895776830686,0.849864393645874,0.856803155150614,0.014628033386031,75,0.853360883321495,0.885387744559954,0.857308884297521,0.856082128099173,0.863034910069536,0.012984265011419,0.635733423720059,0.62276338968669,0.653594138158944,0.683318139344076,0.648852272727442,0.022710764336535,42,0.801948065153959,0.812544455624199,0.80558900120047,0.815427039778852,0.80887714043937,0.005365965103956,0.987793851717902,0.985714285714286,0.98715927010588,0.989177001127396,0.987461102166366,0.00124473911107,81,0.990185060313179,0.990322114690163,0.990747649604537,0.99073451393559,0.990497334635867,0.000248560297383,0.038209257558002,0.02304814440591,0.034402977346478,0.054774424709627,0.037608701005004,0.011372216265169,37,0.06563863366238,0.085659561860643,0.072636342382935,0.071868557692069,0.073950773899507,0.00728441393296
42,0.006250500679016,0.000433118979425,0.014500796794891,0.001658389888185,entropy,32,4,10,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 10}",0.827329902801601,0.849628359062321,0.808652563369544,0.814179531160663,0.824947589098533,0.01578206862112,99,0.836350930690553,0.846070770599072,0.819198272028461,0.831967473476908,0.833396861698748,0.009656572758179,0.321428571428571,0.380952380952381,0.364705882352941,0.4,0.366771708683473,0.029006372335915,17.07,0.531496062992126,0.511811023622047,0.58102766798419,0.525691699604743,0.537506613550776,0.026125009236131,0.835560720511331,0.857253534766608,0.815962805114297,0.820999612553274,0.832444168236377,0.016029899803644,99,0.841350810357074,0.851552915348356,0.823088842975207,0.83697055785124,0.838240781632969,0.010223501066971,0.646370004519336,0.667684670226797,0.635049114570276,0.645705039086537,0.648702207100737,0.011844439908282,43,0.825206840992878,0.822126533353603,0.828411591889067,0.815107399225819,0.822713091365341,0.004921440303561,0.986959505833905,0.988387673068334,0.987341772151899,0.988109116344136,0.987699516849569,0.000573787482303,69,0.990949882120313,0.990685096153846,0.991753539754162,0.990827791790874,0.991054077454799,0.000414565006395,0.027846899110666,0.047536189471112,0.029216449843104,0.036524431137296,0.035280992390545,0.007806734506247,56,0.067460647645068,0.069726483006205,0.066026715052134,0.063901598986786,0.066778861172548,0.002121182968324
43,0.006500363349915,0.000500082998083,0.013500809669495,0.000500082969666,entropy,64,1,10,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 10}",0.779302458547742,0.844863731656184,0.805793786925862,0.8147512864494,0.811177815894797,0.023412265943458,132,0.793405755669907,0.843783749444127,0.820468839336764,0.828854583571565,0.82162823200559,0.018309420197013,0.452380952380952,0.261904761904762,0.411764705882353,0.447058823529412,0.39327731092437,0.077437429483029,24.68,0.677165354330709,0.590551181102362,0.683794466403162,0.608695652173913,0.640051663502536,0.041001085524602,0.78462134417974,0.854348247143134,0.812282061216583,0.820805889190236,0.818014385432423,0.024879191833045,133,0.79531219732679,0.847936979402079,0.822701446280992,0.832450929752066,0.824600388190482,0.019154840097421,0.654224657129945,0.609455558322496,0.637197164801604,0.693705130250473,0.648645627626129,0.030530366768292,44,0.841135618443511,0.849972977081616,0.862098771355306,0.843438270710156,0.849161409397647,0.008142505962616,0.988772272394435,0.986139056561592,0.988215884987038,0.989028944911298,0.98803903971359,0.001135644386827,46,0.993386563432535,0.992142641281354,0.993760723756044,0.992379926108374,0.992917463644577,0.000674618137177,0.032726067475187,0.023064603121668,0.035468023306682,0.044059150396259,0.033829461074949,0.007490511898197,75,0.067699469465586,0.081831484726372,0.081921369542446,0.075380965355274,0.07670832227242,0.005838320834148
44,0.006000518798828,1.68587394043576E-07,0.014000713825226,0.000707055538156,gini,64,2,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 2}",0.731846769582619,0.763674480655613,0.792262245092434,0.778921288355251,0.766676195921479,0.022509372684071,179,0.74849120132139,0.768947334985071,0.797789212883553,0.788069372975033,0.775824280541262,0.01888643786779,0.428571428571429,0.5,0.411764705882353,0.505882352941176,0.461554621848739,0.041862637326455,29.87,0.779527559055118,0.803149606299213,0.75098814229249,0.707509881422925,0.760293797267436,0.035634586242394,0.73678094131319,0.767964361805152,0.798527702440914,0.783417280123983,0.77167257142081,0.022859970006269,178,0.747982178601408,0.768386388583974,0.798553719008264,0.789385330578512,0.776076904193039,0.01956258580491,0.610302933879343,0.650902022633574,0.649443899993163,0.682756341591267,0.648351299524337,0.025686012789293,45,0.858016553380559,0.871759347057146,0.877192057908405,0.85816266271682,0.866282655265732,0.008415342214796,0.987538940809969,0.989518342899925,0.988015340364334,0.989720998531571,0.98869840565145,0.00093927235068,13,0.995189003436426,0.99581589958159,0.994932024776768,0.993983739837398,0.994980166908046,0.000659023210733,0.019057254277299,0.0344914781884,0.031257992774109,0.040040426522524,0.031211787940583,0.007688238595262,106,0.062437283495054,0.072821921275333,0.079152626974848,0.069037417011647,0.070862312189221,0.006059718184904
45,0.006750524044037,0.000433015741154,0.013750791549683,0.000433050153911,entropy,150,1,5,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 150, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 5}",0.755479321517057,0.797789212883553,0.80293501048218,0.768629693157995,0.781208309510196,0.019793801455819,164,0.772949622006226,0.812972492217775,0.805349088367956,0.780191855663554,0.792865764563878,0.016713726180418,0.440476190476191,0.333333333333333,0.376470588235294,0.482352941176471,0.408158263305322,0.057341471767129,33.15,0.751968503937008,0.736220472440945,0.711462450592885,0.758893280632411,0.739636176900812,0.018223255919898,0.760604299825683,0.805345729227193,0.809957380860132,0.773343665246029,0.787312768789759,0.020895240404074,163,0.77329373022535,0.814231290759992,0.806882747933884,0.780539772727273,0.793736885411625,0.017211338771366,0.641939440893537,0.631761711076063,0.641005538209084,0.676641520614445,0.647837052698282,0.017099454636186,46,0.853020745364794,0.879448549431095,0.871231559100709,0.857882195676673,0.865395762393318,0.010501572239442,0.988173125314544,0.98671096345515,0.987482286254133,0.989098116947473,0.987866122992825,0.000879457749025,56,0.994767007226514,0.994714837895401,0.994192521877486,0.994979423868313,0.994663447716928,0.000289386245772,0.02525427814978,0.02115007767231,0.029271446964714,0.034027261965818,0.027425766188156,0.00477194694753,135,0.068428425663653,0.085463593929333,0.077682683484936,0.072029309664295,0.075901003185554,0.00643130919731
46,0.006250560283661,0.00043308455573,0.014250695705414,0.001089741473845,entropy,32,1,10,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 10}",0.800647989327235,0.820659424433009,0.820087669144273,0.830379264341529,0.817943586811511,0.010790697741628,118,0.829553395591131,0.831332189822756,0.815323041738136,0.842513182135824,0.829680452321962,0.00966383171072,0.369047619047619,0.333333333333333,0.364705882352941,0.411764705882353,0.369712885154062,0.027916572467283,24.86,0.602362204724409,0.645669291338583,0.640316205533597,0.58498023715415,0.618331984687685,0.025485325369431,0.807669959325973,0.828588030214991,0.827586206896552,0.837272375048431,0.825279142871487,0.010841958345445,118,0.833279524762704,0.834377219603539,0.818181818181818,0.846720041322314,0.833139650967594,0.010120707789491,0.640457974783948,0.618784759691209,0.636653599835905,0.695146659981311,0.647760748573093,0.028555786584141,47,0.842807073649273,0.859842443420924,0.841318562579623,0.849796757096658,0.84844120918662,0.007319515526031,0.987449680322046,0.987078910936779,0.9875173370319,0.988563586459286,0.987652378687503,0.000551925660888,74,0.992234353375365,0.993083307715954,0.992870014886782,0.992056887812996,0.992561140947774,0.000426943376048,0.027169739884332,0.02765881397238,0.032945509411329,0.044706108580161,0.033120042962051,0.007062197024684,82,0.075061997282595,0.082878933388833,0.072807463513912,0.079782869733513,0.077632815979713,0.0039381980082
47,0.00650030374527,0.000499904162838,0.014250814914703,0.001089714127418,entropy,32,4,5,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 5}",0.807890222984562,0.791309319611206,0.836668572517629,0.823708785972937,0.814894225271584,0.01700825168407,125,0.81106664125532,0.804713804713805,0.845117845117845,0.826758147512864,0.821914109649959,0.01561566603567,0.392857142857143,0.333333333333333,0.341176470588235,0.458823529411765,0.381547619047619,0.050134615352753,19.83,0.570866141732283,0.637795275590551,0.533596837944664,0.577075098814229,0.579833338520432,0.037367829208183,0.814642649622313,0.798760410613984,0.844827586206896,0.829717163889965,0.82198695258329,0.017138128172355,126,0.815006134177052,0.807451410860722,0.850206611570248,0.830836776859504,0.825875233366881,0.016387551922429,0.647251966833605,0.621852605074569,0.615077375390295,0.704334845135264,0.647129198108434,0.03513803714948,48,0.814350262780722,0.831184676607101,0.825817207967203,0.829344738142292,0.82517422137433,0.006540074418762,0.988019732205779,0.986602870813397,0.987321711568938,0.989373989373989,0.987829575990526,0.001022754118487,59,0.991438221663656,0.992696673811225,0.991118470570525,0.991753371868979,0.991751684478596,0.000589963235251,0.032909742587162,0.019552081632193,0.035027752711697,0.049583281195751,0.034268214531701,0.010648217910891,72,0.060899453764311,0.067505883416714,0.072680530474311,0.069310578964277,0.067599111654903,0.00429080542919
48,0.006250262260437,0.000433118979425,0.014000833034515,0.000707139826828,entropy,16,2,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 16, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 2}",0.795883361921098,0.819325328759291,0.888698303792643,0.821231179721746,0.831284543548694,0.034618190552785,90,0.808080808080808,0.822628803760879,0.894860555237914,0.832666285496474,0.839559113144019,0.03310317067935,0.428571428571429,0.273809523809524,0.294117647058824,0.4,0.349124649859944,0.066329161137199,24.34,0.645669291338583,0.669291338582677,0.442687747035573,0.612648221343874,0.592574149575177,0.088844700449334,0.801859384079024,0.828200658531861,0.898488957768307,0.828167376985664,0.839179094341214,0.035889429661576,90,0.810744495383225,0.82514366888358,0.902246900826446,0.836260330578512,0.843598848917941,0.035048003011462,0.663390147846859,0.610470103206884,0.626423866718326,0.68813615333774,0.647105067777452,0.030490107090077,49,0.848036122752687,0.853461297740701,0.798681830431516,0.84231334012511,0.835623147762504,0.021689289653819,0.988538681948424,0.985934978095458,0.987228607918263,0.988210818307906,0.987478271567512,0.001013062384734,80,0.992883125098846,0.993469641607712,0.990010626992561,0.992490421455939,0.992213453788764,0.001318675896757,0.034345755728803,0.017477449503599,0.052275283088195,0.039092042190495,0.035797632627773,0.012450935259006,51,0.070208890526693,0.081313013197575,0.094010335674143,0.078214208679805,0.080936612019554,0.008566787852165
49,0.006250262260437,0.000433118979425,0.01350075006485,0.000500023372126,entropy,150,4,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 150, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 2}",0.811701924909472,0.803125595578426,0.810177244139508,0.825424051839146,0.812607204116638,0.008076148864825,131,0.819770027317197,0.808652563369544,0.817991233085573,0.834254494631853,0.820167079601042,0.009164214435383,0.333333333333333,0.357142857142857,0.447058823529412,0.352941176470588,0.372619047619048,0.043907227961677,21.71,0.590551181102362,0.645669291338583,0.58102766798419,0.541501976284585,0.58968752917743,0.037187176192845,0.819484795661437,0.810381561107883,0.816156528477334,0.833204184424642,0.819806767417824,0.008392752924013,131,0.823529411764706,0.811325627946019,0.821862086776859,0.839036673553719,0.823938450010326,0.009893409816082,0.642678444610461,0.647763850843456,0.654550219932994,0.643242473277571,0.647058747166121,0.004753165584222,50,0.826949094719523,0.835621977081108,0.833361873427955,0.819343880663443,0.828819206473007,0.006328361323793,0.986937252157686,0.987258140632374,0.988967136150235,0.987373737373737,0.987634066578508,0.000786084669734,76,0.991911650334422,0.992888186487554,0.991741332294507,0.991152467393792,0.991923409127569,0.000624186821708,0.024931779554857,0.026108897756681,0.042327699095876,0.032869835451612,0.031559552964757,0.006915685683047,104,0.067989965470696,0.070487231894006,0.065431415185328,0.067700762599345,0.067902343787344,0.001791329618954
