,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_baggingclassifier__base_estimator__max_depth,param_baggingclassifier__base_estimator__min_samples_leaf,param_baggingclassifier__base_estimator__min_samples_split,param_baggingclassifier__bootstrap,param_baggingclassifier__n_estimators,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,mean_test_Specificity,std_test_Specificity,dif test train spec,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,split3_train_Precision,mean_train_Precision,std_train_Precision,split0_test_Kappa,split1_test_Kappa,split2_test_Kappa,split3_test_Kappa,mean_test_Kappa,std_test_Kappa,rank_test_Kappa,split0_train_Kappa,split1_train_Kappa,split2_train_Kappa,split3_train_Kappa,mean_train_Kappa,std_train_Kappa
0,0.303017258644104,0.00640344207525,0.188010692596436,0.00100016595354,32,1,2,True,100,"{'baggingclassifier__base_estimator__max_depth': 32, 'baggingclassifier__base_estimator__min_samples_leaf': 1, 'baggingclassifier__base_estimator__min_samples_split': 2, 'baggingclassifier__bootstrap': True, 'baggingclassifier__n_estimators': 100}",0.843148465789975,0.838765008576329,0.854774156660949,0.833619210977701,0.842576710501239,0.007808176262863,29,0.866908074455244,0.854837685026364,0.862778730703259,0.85108951146687,0.858903500412934,0.00625859196243,0.345238095238095,0.511904761904762,0.4,0.517647058823529,0.443697478991597,0.07369615613968,55.63,1,1,1,1,1,0,0.851249273678094,0.84408289754019,0.862262688880279,0.838822161952731,0.849104255512824,0.00878465929167,29,0.864725253438368,0.852456899334926,0.860537190082645,0.848657024793388,0.856594091912332,0.006359583473317,0.64887639154054,0.727611991920533,0.688259224650728,0.737443307427582,0.700547728884846,0.035052433898836,1,0.991605990088715,0.985295642929376,0.987074399560644,0.985402315805377,0.987344587096028,0.002559450465183,0.987640449438202,0.990679699931803,0.988671701466015,0.990619995424388,0.989402961565102,0.001299271199715,142,1,1,1,1,1,0,0.037968583854029,0.06503683858004,0.054429140375938,0.063925490559109,0.055340013342279,0.010843605151868,25,0.171016721722493,0.15715635088726,0.165518373412008,0.152725714897719,0.16160429022987,0.007115602189629
1,0.595034003257751,0.005099491581245,0.362770736217499,0.001479204926781,32,1,2,True,200,"{'baggingclassifier__base_estimator__max_depth': 32, 'baggingclassifier__base_estimator__min_samples_leaf': 1, 'baggingclassifier__base_estimator__min_samples_split': 2, 'baggingclassifier__bootstrap': True, 'baggingclassifier__n_estimators': 200}",0.846960167714885,0.84505431675243,0.874023251381742,0.851534210024776,0.854392986468458,0.011575593397416,13,0.871990343688457,0.860618766279144,0.892319420621307,0.871418588399721,0.874086779747157,0.011460048748098,0.369047619047619,0.428571428571429,0.411764705882353,0.482352941176471,0.422934173669468,0.040592137029669,57.71,1,1,1,1,1,0,0.854735618826264,0.851830331202789,0.881635025184037,0.857613328167377,0.861453575845117,0.011829794837602,13,0.869890876218764,0.858332795247627,0.890560433884298,0.869318181818182,0.872025571792218,0.011650323256624,0.666557141934829,0.706491012054638,0.689657451512182,0.728485311210885,0.697797729178133,0.022691073520071,2,0.991827410238407,0.990842077861595,0.992107238958939,0.987300380965603,0.990519277006136,0.001916919914144,0.988132557098074,0.989203778677463,0.989132797217996,0.990158801163051,0.989156983539146,0.00071691401992,255,1,1,1,1,1,0,0.044040461518879,0.053939796767684,0.0691057903443,0.068023531681148,0.058777395078003,0.010401278274795,10,0.177475113966792,0.1635522717434,0.207344193164561,0.176165803108808,0.18113434549589,0.016079193240713
2,1.41458094120026,0.032099274087364,0.840548038482666,0.005937473586097,64,1,2,True,500,"{'baggingclassifier__base_estimator__max_depth': 64, 'baggingclassifier__base_estimator__min_samples_leaf': 1, 'baggingclassifier__base_estimator__min_samples_split': 2, 'baggingclassifier__bootstrap': True, 'baggingclassifier__n_estimators': 500}",0.858395273489613,0.863541071088241,0.863350485991995,0.847913093196112,0.85829998094149,0.006341788882018,5,0.872435042246363,0.883933676386507,0.867988056667302,0.86919509561019,0.87338796772759,0.006301969020541,0.357142857142857,0.452380952380952,0.447058823529412,0.505882352941176,0.440616246498599,0.053402683649807,55.94,1,1,1,1,1,0,0.866550455161728,0.870230486151462,0.87020534676482,0.853545137543588,0.865132856405399,0.006855669225697,5,0.870342868212049,0.882030089752696,0.865831611570248,0.867058367768595,0.871315734325897,0.006402043679356,0.649085064976988,0.710049989393395,0.694832144403674,0.73194840121248,0.696478899996634,0.030377406841961,3,0.984449873884574,0.991905580957155,0.989745599296051,0.992425220698723,0.989631568709126,0.003155890816105,0.988074204946996,0.989865609165014,0.989645296320776,0.990557553956834,0.989535666097405,0.000908433363701,86,1,1,1,1,1,0,0.047410061553325,0.069321323463837,0.068905145908525,0.07005235736981,0.063922222073874,0.009542141132417,2,0.178059698465178,0.194388007402189,0.171804422698036,0.173318111433175,0.179392559999645,0.008959892797451
3,0.551781713962555,0.008870913752515,0.3392693400383,0.003345059767745,100,2,5,True,200,"{'baggingclassifier__base_estimator__max_depth': 100, 'baggingclassifier__base_estimator__min_samples_leaf': 2, 'baggingclassifier__base_estimator__min_samples_split': 5, 'baggingclassifier__bootstrap': True, 'baggingclassifier__n_estimators': 200}",0.833809796073947,0.828282828282828,0.85305889079474,0.8147512864494,0.832475700400229,0.013758475247793,68,0.844482561463694,0.836732100883044,0.857823518200877,0.826249920589543,0.841322025284289,0.011516553340258,0.404761904761905,0.511904761904762,0.494117647058824,0.517647058823529,0.482107843137255,0.045490443482755,50.21,0.996062992125984,0.980314960629921,0.984189723320158,0.976284584980237,0.984213065264075,0.007390489341528,0.840790238233585,0.833430176254116,0.85896939170864,0.819643549012011,0.838208338802088,0.014187756867698,75,0.841996513204623,0.834377219603539,0.855759297520661,0.823799070247934,0.838983025144189,0.01164356427506,0.635984754157328,0.70114735803289,0.72739134398432,0.716863048977824,0.695346626288091,0.035522178738214,4,0.967857090198587,0.968819543340643,0.973310205223271,0.969304298827296,0.969822784397449,0.002079746234781,0.988613072193122,0.990561694290976,0.990395354031718,0.990402621722846,0.989993185559666,0.000799576846482,9,0.999923318763898,0.999613212655682,0.999698295368834,0.999529964747356,0.999691197883942,0.000146635856259,0.044480253413895,0.059584828981408,0.071142990642404,0.054852142392519,0.057515053857556,0.009578644869602,17,0.146105438493415,0.136768584826402,0.157437599283136,0.127128243591433,0.141859966548597,0.011220879007169
4,1.35682761669159,0.013718966827294,0.830797493457794,0.009602063217587,64,2,2,True,500,"{'baggingclassifier__base_estimator__max_depth': 64, 'baggingclassifier__base_estimator__min_samples_leaf': 2, 'baggingclassifier__base_estimator__min_samples_split': 2, 'baggingclassifier__bootstrap': True, 'baggingclassifier__n_estimators': 500}",0.821231179721746,0.829998094149038,0.851153039832285,0.828663998475319,0.832761578044597,0.011131295451779,65,0.841496728289181,0.850073057620227,0.853630646083476,0.851407153293946,0.849151896321708,0.004598791123314,0.392857142857143,0.511904761904762,0.435294117647059,0.494117647058824,0.458543417366947,0.047350225726749,54.05,1,0.996062992125984,1,1,0.999015748031496,0.001704774416899,0.828200658531861,0.835173348828201,0.858000774893452,0.834172801239829,0.838886895873336,0.011352853821662,68,0.838897139536385,0.847678698263059,0.851239669421488,0.848979855371901,0.846698840648208,0.004681047300059,0.65981618291322,0.703243315532682,0.706911365863664,0.705460719739271,0.693857896012209,0.019697353400224,5,0.969282212310147,0.978268031760445,0.978231904133865,0.978131864934832,0.975978503284822,0.003866427137565,0.988213542870349,0.990581208362049,0.98927853473308,0.990112669579214,0.989546488886173,0.000899965204909,82,1,0.99992383273669,1,1,0.999980958184172,3.29813924817197E-05,0.037497741241297,0.060435132957293,0.059095558614419,0.057558418434166,0.053646712811794,0.009379009706699,38,0.143871794513509,0.15159930581835,0.15536463798531,0.153051534136327,0.150971818113374,0.004313529908959
5,0.54428106546402,0.008642713244733,0.339269399642944,0.002681101618091,100,2,2,True,200,"{'baggingclassifier__base_estimator__max_depth': 100, 'baggingclassifier__base_estimator__min_samples_leaf': 2, 'baggingclassifier__base_estimator__min_samples_split': 2, 'baggingclassifier__bootstrap': True, 'baggingclassifier__n_estimators': 200}",0.831522774919001,0.820468839336764,0.837621497998856,0.824661711454164,0.828568705927196,0.006548893274748,86,0.851851851851852,0.838637951845499,0.844990788387015,0.849437773966076,0.84622959151261,0.005026675640923,0.404761904761905,0.488095238095238,0.458823529411765,0.505882352941176,0.464390756302521,0.038308122506827,52.97,0.996062992125984,1,0.992094861660079,0.988142292490118,0.994075036569046,0.004420851273529,0.838466008134805,0.825876428433081,0.843858969391709,0.829910887253003,0.834528073303149,0.007048799871845,90,0.849486666236198,0.835991476722412,0.842587809917355,0.847172004132231,0.843809489252049,0.005151472244397,0.645456914123387,0.695110815970781,0.70950270073159,0.717462451854047,0.691883220669951,0.027975714720957,6,0.973358656409313,0.976886507301781,0.973567831680985,0.975057318377813,0.974717578442473,0.001413175708127,0.988581868006394,0.990016252612027,0.989550204452522,0.990291262135922,0.989609896801716,0.000649959641785,66,0.999923994831648,1,0.999846766779038,0.999771411155136,0.999885543191456,8.53062446867568E-05,0.043505481180867,0.052221204646282,0.056083748938992,0.05753164052799,0.052335518823533,0.005455078878165,48,0.153418591381063,0.141262602016323,0.145526964683034,0.149280035960576,0.147372048510249,0.004498076466413
6,0.58878368139267,0.00756264930334,0.359770596027374,0.002861563975991,32,1,5,True,200,"{'baggingclassifier__base_estimator__max_depth': 32, 'baggingclassifier__base_estimator__min_samples_leaf': 1, 'baggingclassifier__base_estimator__min_samples_split': 5, 'baggingclassifier__bootstrap': True, 'baggingclassifier__n_estimators': 200}",0.815894797026873,0.83704974271012,0.856298837430913,0.834000381170192,0.835810939584524,0.014328463346574,49,0.840162632615463,0.851661266755606,0.859665840797916,0.849946000889397,0.850358935264596,0.006936311347351,0.392857142857143,0.523809523809524,0.447058823529412,0.470588235294118,0.458578431372549,0.047040726875072,54.04,1,1,1,0.996047430830039,0.99901185770751,0.0017115126557,0.822777454968042,0.84214603912454,0.863037582332429,0.839984502130957,0.841986394638992,0.014284335183708,50,0.837541163556531,0.849228385097178,0.857373450413223,0.847559400826446,0.847925599973345,0.007052122881148,0.6331405698053,0.701414828956955,0.710099824509424,0.722030904574151,0.691671531961457,0.034576360562304,7,0.969391142888956,0.976632420689132,0.982636563714762,0.981104841080587,0.977441242093359,0.005144696627443,0.988136775994417,0.990884229717411,0.989560195468681,0.98972837251769,0.98957739342455,0.000975485793412,76,1,1,1,0.999923826934796,0.999980956733699,3.29839047754536E-05,0.0355880539763,0.066080315862511,0.064356393495351,0.056278789603354,0.055575888234379,0.012118661859871,23,0.14264453466565,0.153815881504684,0.161942759549332,0.150971804409291,0.152343745032239,0.00689683203183
7,0.577783048152924,0.009337841089069,0.359020590782165,0.001581061931663,16,1,5,True,200,"{'baggingclassifier__base_estimator__max_depth': 16, 'baggingclassifier__base_estimator__min_samples_leaf': 1, 'baggingclassifier__base_estimator__min_samples_split': 5, 'baggingclassifier__bootstrap': True, 'baggingclassifier__n_estimators': 200}",0.846197827329903,0.831332189822756,0.804269106155899,0.829807509052792,0.827901658090337,0.015071895498203,90,0.86722571628232,0.847531923003621,0.814179531160663,0.845816657137412,0.843688456896004,0.019000531212709,0.404761904761905,0.523809523809524,0.517647058823529,0.458823529411765,0.476260504201681,0.04845062946136,52.08,1,0.992125984251968,0.996047430830039,1,0.997043353770502,0.003265574196751,0.853379817935309,0.83633546387759,0.808988764044944,0.835916311507168,0.833655089341253,0.015888596972917,96,0.865048104862142,0.845160457157616,0.81120867768595,0.843298037190083,0.841178819223948,0.019289224363023,0.641449461830055,0.722671850068712,0.700090024386353,0.698348793217403,0.690640032375631,0.02997697832521,8,0.982989924493441,0.974799285557763,0.966212526132689,0.976456335952046,0.975114518033985,0.005982627632397,0.988779174147217,0.990821477742084,0.99027744842305,0.989451960559505,0.989832515217964,0.000779480867388,24,1,0.999847223283171,0.99992041384799,1,0.999941909282791,6.35935434869173E-05,0.050223440342001,0.06303174408124,0.050505831845161,0.052312833356627,0.054018462406257,0.005265196647193,32,0.171408756407293,0.148476623724149,0.120804830613659,0.147478928373037,0.147042284779534,0.017919102422614
8,0.812046527862549,0.005612918272583,0.499528527259827,0.00150008996433,100,2,5,True,300,"{'baggingclassifier__base_estimator__max_depth': 100, 'baggingclassifier__base_estimator__min_samples_leaf': 2, 'baggingclassifier__base_estimator__min_samples_split': 5, 'baggingclassifier__bootstrap': True, 'baggingclassifier__n_estimators': 300}",0.811320754716981,0.812464265294454,0.845626072041166,0.804078521059653,0.818372403278064,0.016060116529661,126,0.835969760498062,0.831649831649832,0.860809351375389,0.83114160472651,0.839892637062448,0.012221111919579,0.416666666666667,0.5,0.4,0.458823529411765,0.443872549019608,0.03885480395113,54.63,0.996062992125984,0.984251968503937,0.992094861660079,0.988142292490118,0.99013802869503,0.004403494478366,0.817741623087352,0.817547937245787,0.852963967454475,0.809763657497094,0.824504296321177,0.016743386715438,129,0.833344095047459,0.829147026538387,0.858664772727273,0.828576962809917,0.837433214280759,0.012395503898476,0.660849174068233,0.695500493437739,0.704944503954236,0.699348177860838,0.690160587330262,0.017252895084277,9,0.972346504485093,0.959870330665954,0.976905363938523,0.970906074420998,0.970007068377642,0.006257417723144,0.988527276984313,0.990147783251232,0.988549618320611,0.989115002366304,0.989084920230615,0.000657285489814,291,0.999922522662121,0.999688594783963,0.999849635365762,0.999766282330944,0.999806758785697,8.78076746333799E-05,0.037667205399481,0.050645731420742,0.04963846606572,0.04186718374197,0.044954646656978,0.005407537271602,122,0.13833954905872,0.133006347434462,0.162002200755163,0.132681392271019,0.141507372379841,0.012044069544085
9,1.1260644197464,0.013058229816109,0.672288537025452,0.00192051973039,100,1,2,True,400,"{'baggingclassifier__base_estimator__max_depth': 100, 'baggingclassifier__base_estimator__min_samples_leaf': 1, 'baggingclassifier__base_estimator__min_samples_split': 2, 'baggingclassifier__bootstrap': True, 'baggingclassifier__n_estimators': 400}",0.855917667238422,0.863541071088241,0.846388412426148,0.858585858585859,0.856108252334667,0.006242934764307,10,0.865573978781526,0.875865573978781,0.852169493678928,0.870910361476399,0.866129851978909,0.008843615674454,0.380952380952381,0.5,0.435294117647059,0.494117647058824,0.452591036414566,0.048485434862246,54.74,1,1,1,1,1,0,0.863645167538253,0.869455742785202,0.853157690817513,0.86458736923673,0.862711492594424,0.005940343026842,11,0.863369277458514,0.873829663588816,0.849754648760331,0.868801652892562,0.863938810675056,0.008985975504945,0.646416120195899,0.698126781218007,0.695776830685781,0.719974018278369,0.690073437594514,0.02691370990753,10,0.985117057791422,0.992370029422696,0.9885966797194,0.988121876327051,0.988551410815142,0.002576973899346,0.988472622478386,0.990730523063341,0.98921832884097,0.990457168220151,0.989719660650712,0.000918177273045,45,1,1,1,1,1,0,0.050769438406161,0.078595898474289,0.056473926924441,0.074803733413941,0.065160749304708,0.011790473783788,1,0.169386438407734,0.182680701065175,0.153838178781367,0.175508000526261,0.170353329695134,0.010632730184886
