,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__bootstrap,param_randomforestclassifier__max_depth,param_randomforestclassifier__min_samples_leaf,param_randomforestclassifier__min_samples_split,param_randomforestclassifier__n_estimators,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,mean_test_Specificity,std_test_Specificity,dif test train,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,split3_train_Precision,mean_train_Precision,std_train_Precision,split0_test_Kappa,split1_test_Kappa,split2_test_Kappa,split3_test_Kappa,mean_test_Kappa,std_test_Kappa,rank_test_Kappa,split0_train_Kappa,split1_train_Kappa,split2_train_Kappa,split3_train_Kappa,mean_train_Kappa,std_train_Kappa
463,0.518279671669006,0.023092122253091,0.432524740695953,0.020887765805831,False,64,2,5,300,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 64, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 300}",0.755669906613303,0.791309319611206,0.763102725366876,0.789022298456261,0.774776062511912,0.01563342430673,519,0.777587192681532,0.802998538847595,0.779302458547742,0.808398449907884,0.792071659996188,0.013773280739119,0.416666666666667,0.464285714285714,0.470588235294118,0.411764705882353,0.440826330532213,0.026759956308523,55.917,1,1,1,1,1,0,0.761185357350378,0.796629866356769,0.767919411080976,0.795234405269275,0.78024226001435,0.015877155018751,521,0.7739394330729,0.799767546974882,0.775697314049587,0.805268595041322,0.788668222284673,0.013999545316958,0.659129059332429,0.65001314296782,0.643163844383162,0.624580076121886,0.644221530701324,0.012675592894185,464,0.981533788308101,0.987059886142759,0.987533635628654,0.986789466484827,0.985729194141085,0.002436819537416,0.987685348077406,0.989177489177489,0.988775255674732,0.987966305655836,0.988401099646366,0.000600857628783,520,1,1,1,1,1,0,0.022419385779809,0.03789724971403,0.031093451047722,0.030325142623328,0.030433807291222,0.005485910654958,412,0.09949467572775,0.114183760222248,0.100045293774116,0.11733292321184,0.107764163233988,0.008073688165266
464,0.803795993328095,0.004657276818817,0.690039396286011,0.020869757612304,False,150,4,2,500,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 150, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 500}",0.747474747474748,0.748427672955975,0.720030493615399,0.730703259005146,0.736659043262817,0.011910710851532,1010,0.760752175846515,0.757131059017851,0.743218346991932,0.7564957753637,0.754399339305,0.006656396509484,0.428571428571429,0.488095238095238,0.494117647058824,0.447058823529412,0.464460784313726,0.027518134966636,51.483,0.976377952755906,0.984251968503937,0.992094861660079,0.964426877470356,0.979287915097569,0.010222255458846,0.752663180321518,0.752663180321518,0.723750484308408,0.735373886090663,0.741112682760527,0.012259768657297,1010,0.757215729321366,0.753406082520824,0.739152892561983,0.753099173553719,0.750718469489473,0.006871462192223,0.631798603617314,0.639604834767531,0.662574925359528,0.642899468970075,0.644219458178612,0.011338407341855,465,0.949688181451652,0.962460768467737,0.95417030754908,0.948021214435044,0.953585117975878,0.005596042248227,0.987798678190137,0.989055739373886,0.988621328393755,0.987769971376529,0.988311429333577,0.000549118684338,633,0.999488621835848,0.999657299520219,0.999825327510917,0.999228989976869,0.999550059710963,0.0002203027037,0.022111337335035,0.029268928515866,0.024203981475703,0.021136760353008,0.024180251919903,0.003140001634847,960,0.088720793823066,0.087955963153252,0.082628002381573,0.085253667183492,0.086139606635346,0.002401974783676
465,0.732541918754578,0.006801136315997,0.565532505512237,0.016561398606312,True,100,4,5,500,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 100, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 500}",0.779683628740233,0.788831713360015,0.743472460453592,0.768057937869259,0.770011435105775,0.016999172996882,589,0.790674035957055,0.789403468648752,0.754589924401245,0.793532812400737,0.782050060351947,0.015924495516829,0.428571428571429,0.416666666666667,0.494117647058824,0.352941176470588,0.423074229691877,0.050092635099278,43.297,0.822834645669291,0.858267716535433,0.881422924901186,0.861660079051383,0.856046341539324,0.021115375212228,0.785396087546,0.794886693782684,0.74757845796203,0.774893452150329,0.775688672860261,0.017703209206391,588,0.790146574546394,0.7882740362885,0.752518078512397,0.792419938016529,0.780839656840955,0.016417242658802,0.659869215941267,0.640950259631259,0.688344690840304,0.587585751076874,0.644187479372426,0.036776389926587,466,0.901255637824764,0.907037474661248,0.894798701736191,0.905016480947636,0.90202707379246,0.004660610154301,0.988301242992932,0.988201300264869,0.988980010251153,0.986436498150431,0.987979762914846,0.000940025146596,993,0.996336101612115,0.997059784384188,0.997432605905006,0.997156321091973,0.996996203248321,0.000404926454303,0.029689380661782,0.030597411380761,0.029156127655831,0.017264360637689,0.026676820084015,0.005458660921307,719,0.085070336461674,0.08882095878476,0.075531770252975,0.091073080010976,0.085124036377596,0.005938703741621
466,0.080004572868347,0.002345368306579,0.073004186153412,0.002121475675537,False,16,4,2,50,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 16, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 50}",0.699447303220888,0.755098151324566,0.725748046502763,0.699256718124643,0.719887554793215,0.023008513517591,1211,0.71844228448002,0.75452639603583,0.74626770853186,0.72854329458103,0.736944920907185,0.014221089238119,0.535714285714286,0.440476190476191,0.552941176470588,0.4,0.482282913165266,0.063964407303516,48.715,0.968503937007874,0.960629921259842,0.976284584980237,0.972332015810277,0.969437614764558,0.005781560722984,0.702111175673058,0.760216928142553,0.728593568384347,0.704184424641612,0.723776524210393,0.023475224418896,1211,0.714341060244076,0.7511461225544,0.742510330578512,0.724560950413223,0.733139615947553,0.014482953529615,0.658187146638628,0.643443964841408,0.70475647833717,0.569725596554003,0.644028296592802,0.048501592162651,467,0.921126253210084,0.941118382753328,0.944331503364584,0.938869286536766,0.93636135646619,0.009007644324983,0.989355895196507,0.988167170191339,0.989997367728349,0.986163863266414,0.988421074095652,0.001459285786553,497,0.999277391382892,0.999141114832947,0.999478532939336,0.999376614124143,0.99931841331983,0.00012464266819,0.024323870198643,0.025168608335491,0.031684294345451,0.01092150317422,0.023024569013451,0.007545862007066,1062,0.071499531970715,0.084305435667451,0.082232439954409,0.075100250893829,0.078284414621601,0.005196468264471
467,0.097755551338196,0.000433119012235,0.088755190372467,0.001479144477736,True,100,1,5,50,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 100, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 50}",0.812083095101963,0.825233466742901,0.840289689346293,0.794168096054889,0.817943586811511,0.016971372747254,114,0.828409885013659,0.835525061940156,0.851851851851852,0.822057048472143,0.834460961819452,0.011113594850712,0.452380952380952,0.392857142857143,0.482352941176471,0.388235294117647,0.428956582633053,0.039878769709812,54.54,0.968503937007874,0.980314960629921,0.964426877470356,0.984189723320158,0.974358874607077,0.008140107624372,0.817935308928917,0.832268061204726,0.84618364974816,0.800852382797365,0.824309850669792,0.016827683905036,119,0.826112223154904,0.833150384193194,0.85001291322314,0.819408574380165,0.832171023737851,0.011389483585947,0.645688645398117,0.636658043035149,0.675808510153383,0.617928527474531,0.644020931515295,0.02090608225293,468,0.957994741843426,0.965877019537341,0.966412732131774,0.961032817961324,0.962829327868466,0.003490339543039,0.989224642773483,0.988270469181233,0.990027198549411,0.987577639751553,0.98877498756392,0.00092983906429,176,0.999375097640993,0.999612643321971,0.9993168361925,0.999684915320992,0.999497373119114,0.000154922699735,0.043355689061226,0.039001200175203,0.061533864499316,0.028448613436129,0.043084841792968,0.011951308573102,52,0.128189793959363,0.135724405138703,0.148122526062341,0.124984254772087,0.134255244983123,0.008905066980483
468,0.35902065038681,0.005477437997752,0.305017471313477,0.005523154438007,False,,2,5,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 200}",0.784638841242615,0.784257671050124,0.778921288355251,0.78654469220507,0.783590623213265,0.002831648171928,384,0.799695063846007,0.791055206149546,0.781271837875612,0.807445524426657,0.794866908074455,0.009758171995385,0.416666666666667,0.428571428571429,0.470588235294118,0.4,0.428956582633053,0.026090556525247,57.104,1,1,1,1,1,0,0.790625605268255,0.79004454774356,0.783998450213096,0.792909724912825,0.789394582034434,0.003294402135214,390,0.796409892167624,0.78762833344095,0.777698863636364,0.804300103305785,0.791509298137681,0.009917289281693,0.647643950084392,0.617608809938851,0.679367322287303,0.631459534608109,0.644019904229664,0.023010228477609,469,0.979790390619717,0.98641392908149,0.978768721621533,0.982436612917715,0.981852413560114,0.002954226096627,0.988138465262648,0.988369275502786,0.98900293255132,0.98769305019305,0.988300930877451,0.000472596905509,643,1,1,1,1,1,0,0.029432736958725,0.03093766458027,0.035406098007426,0.028000011908846,0.030944127863817,0.00277764921115,387,0.112093081127992,0.106895280943953,0.101089161965429,0.116695988887221,0.109193378231149,0.005823594593753
469,0.329518914222717,0.003775180464136,0.279265940189362,0.008729129703421,False,32,1,10,200,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 32, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}",0.738898418143701,0.773584905660377,0.757575757575758,0.753573470554603,0.75590813798361,0.012349395852012,793,0.754971094593736,0.778730703259005,0.767359125849692,0.788704656629185,0.772441395082904,0.012600495359284,0.452380952380952,0.440476190476191,0.505882352941176,0.458823529411765,0.464390756302521,0.024842948978405,53.265,0.996062992125984,0.996062992125984,1,0.996047430830039,0.997043353770502,0.00170703231793,0.743559945767964,0.779004454774356,0.761720263463774,0.758426966292135,0.760677907574557,0.012600001896182,802,0.75101698198489,0.775166268483244,0.763558884297521,0.785317665289256,0.768764950013728,0.012816617636247,0.655310681313005,0.633563681137766,0.683511862707113,0.60366137156141,0.644011899179824,0.029262774713316,470,0.966998864681529,0.978102030201607,0.969219954553621,0.973580336580864,0.971975296504405,0.004256459866983,0.988159588159588,0.988449250430081,0.989431303472572,0.98838677101742,0.988606728269915,0.000488118583457,301,0.999914030261348,0.99991670831251,1,0.999917790200592,0.999937132193613,3.63225410991968E-05,0.023097038383354,0.029635683496243,0.033989210619863,0.027332693239314,0.028513656434694,0.003936212124127,548,0.088264305008404,0.099642311394675,0.09404669660278,0.104714505958029,0.096666954740972,0.00614585435572
470,0.173009991645813,0.004416194770886,0.154508769512176,0.001499990622466,False,150,4,10,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 150, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 100}",0.719268153230417,0.71621879169049,0.686106346483705,0.699256718124643,0.705212502382314,0.013409104038348,1334,0.734896131122546,0.725112762848612,0.697922622450924,0.726002159964424,0.720983419096627,0.013852825863076,0.452380952380952,0.488095238095238,0.482352941176471,0.470588235294118,0.473354341736695,0.013654699037786,49.806,0.956692913385827,0.976377952755906,0.980237154150198,0.972332015810277,0.971410009025552,0.008944858251244,0.723610304086771,0.719930273097037,0.689461449050756,0.703022084463386,0.709006027674487,0.013696917148682,1338,0.731258474849874,0.720991799573836,0.693310950413223,0.721978305785124,0.716884882655514,0.014187495900309,0.655083561605932,0.647221991643839,0.653441438566903,0.61990336622832,0.643912589511249,0.014168490806984,471,0.934926117866699,0.933736143445684,0.932225867074445,0.944081915771078,0.936242511039476,0.004626134044432,0.98783712321523,0.988563829787234,0.987787954482376,0.987751769188895,0.987985169168434,0.000335460466693,991,0.999029640084686,0.999462943071966,0.999534580657172,0.999374385557243,0.999350387342767,0.000193681882937,0.019368436117924,0.022573878540328,0.017147862010515,0.018067825442629,0.019289500527849,0.002053805937097,1281,0.076124023181628,0.074546856983792,0.065877267367656,0.074200153812392,0.072687075336367,0.003997946013657
471,0.039502322673798,0.001658389888185,0.04100227355957,0.00212153186659,True,32,2,10,20,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 32, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 20}",0.778158947970269,0.768057937869259,0.771869639794168,0.751095864303411,0.767295597484277,0.010024305023641,639,0.801537386443047,0.769010863350486,0.776380153738644,0.775427228257417,0.780588907947398,0.012422222196355,0.440476190476191,0.464285714285714,0.470588235294118,0.4,0.443837535014006,0.02768915001499,37.865,0.822834645669291,0.822834645669291,0.806324110671937,0.837944664031621,0.822484516510535,0.011185035305013,0.783652914971916,0.773000193685842,0.776830685780705,0.756877179387834,0.772590243456574,0.009841652475314,642,0.801188093239491,0.768128107444954,0.775891012396694,0.774405991735537,0.779903301204169,0.012629493585676,0.651926943545189,0.647103243776689,0.65813410214919,0.618236205757002,0.643850123807018,0.015296426394525,472,0.895697890382027,0.881101828355913,0.887021674819521,0.900915511792376,0.891184226337459,0.007649389908843,0.988516980210115,0.988850346878097,0.988902589395808,0.98711470439616,0.988346155220045,0.000726202542148,584,0.996386412912551,0.996231471401055,0.995939002154815,0.996593269630245,0.996287539024667,0.000238678013732,0.03084872310222,0.031225152345846,0.033414494398778,0.019694007995139,0.028795594460496,0.005345353158678,530,0.090773706344971,0.075130356801721,0.076082949156609,0.079395754536109,0.080345691709852,0.006225282365955
472,0.344769656658173,0.004145944171731,0.275015711784363,0.002121419474622,True,32,2,10,200,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 32, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}",0.80674671240709,0.775490756622832,0.748808843148466,0.787116447493806,0.779540689918048,0.02096668862795,447,0.825296995108316,0.779111873451496,0.753636998920018,0.810558414331999,0.792151070452957,0.027797648256765,0.392857142857143,0.428571428571429,0.482352941176471,0.352941176470588,0.414180672268908,0.047590757682481,45.862,0.862204724409449,0.862204724409449,0.881422924901186,0.885375494071146,0.872801966947807,0.010688984975067,0.813480534572923,0.781134999031571,0.75319643549012,0.794265788454088,0.785519439387175,0.021922142710896,445,0.824691676890295,0.777749079873442,0.751549586776859,0.809336260330579,0.790831650967794,0.028298216183539,0.649119651734411,0.633640924896009,0.657234997834857,0.635389839779383,0.643846353561165,0.009781703183654,473,0.91806640977523,0.911196665326113,0.897417712654755,0.923802923798713,0.912620927888702,0.009847037407324,0.988002822865208,0.988238176917422,0.98880976602238,0.98676293622142,0.987953425506608,0.000747346519711,1023,0.997267119543999,0.997102649006622,0.997429305912596,0.997691817892391,0.997372723088902,0.000217436903587,0.032544088189471,0.028587135788895,0.029022289304644,0.021565658816854,0.027929793024966,0.003981820303405,601,0.110985463764398,0.084241054734809,0.075155265218291,0.103932478096203,0.093578565453425,0.014463840376928
473,0.881050407886505,0.010630838810919,0.709790527820587,0.007462805416496,True,32,1,5,500,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 32, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 500}",0.843339050886221,0.835906232132647,0.805984372022108,0.860491709548313,0.836430341147322,0.019709841740976,48,0.857188234546725,0.843910806174957,0.811765453274887,0.884251318213582,0.849278953052538,0.026084970410079,0.357142857142857,0.380952380952381,0.458823529411765,0.329411764705882,0.381582633053221,0.048181052911508,60.856,0.984251968503937,0.992125984251968,0.988142292490118,0.996047430830039,0.990141919019016,0.004401749877148,0.851249273678094,0.84330815417393,0.81170089112747,0.869236729949632,0.843873762232282,0.020815209872358,47,0.855104281009879,0.841479950926584,0.808884297520661,0.882425103305785,0.846973408190727,0.026475895658513,0.651688294918975,0.641496730398532,0.655866399252456,0.626161770403628,0.643803298743398,0.01144809305379,474,0.972591185190119,0.972891665806577,0.961966347017607,0.978647883456375,0.971524270367669,0.00602303577376,0.987862440997977,0.988197911938266,0.989140698772427,0.987455985915493,0.988164259406041,0.000621954985914,799,0.999698044840341,0.999846555163419,0.999760593727556,0.999926836406204,0.99980800753438,8.65246838211389E-05,0.040223508441649,0.04128019537425,0.042552916895657,0.043416321181452,0.041868235473252,0.001216169825378,68,0.157267339148845,0.144986425570443,0.118105789791911,0.193577899929109,0.153484363610077,0.027136971988532
474,0.380271732807159,0.024652588555942,0.305517435073853,0.017037890266589,True,16,1,10,200,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 16, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 200}",0.779683628740233,0.787688202782542,0.806937297503335,0.772822565275396,0.786782923575376,0.012770179226337,347,0.802617368655104,0.795375134997776,0.815831268661457,0.797408042691062,0.80280795375135,0.007969455564987,0.357142857142857,0.369047619047619,0.447058823529412,0.388235294117647,0.390371148459384,0.03455743996958,51.691,0.917322834645669,0.909448818897638,0.901185770750988,0.901185770750988,0.907285798761321,0.006705248483604,0.78655820259539,0.794499322099554,0.812863231305695,0.779155366137156,0.793269030534449,0.012546683381936,344,0.800736101246206,0.793504229353651,0.814436983471074,0.795712809917355,0.801097530997072,0.008135187071071,0.64810164817428,0.640373813674221,0.690472229186134,0.596261139093375,0.643802207532002,0.03342335704176,475,0.91748781934963,0.928716185126566,0.933109631733251,0.926359282616862,0.926418229706577,0.005696735119735,0.986877278250304,0.987244283995186,0.988922931887815,0.987236131566028,0.987570156424833,0.000794960229302,1359,0.998309450974078,0.998131903833658,0.998021995411029,0.997975544578508,0.998109723699318,0.000128533294976,0.020135776430266,0.023694274409823,0.041147308743542,0.022947156490947,0.026981129018644,0.008285768637113,685,0.103548610239055,0.09834957288062,0.109448205820433,0.098124037665888,0.102367606651499,0.004628232037844
475,0.842548191547394,0.015772770285738,0.658787608146668,0.008842881380816,True,32,1,10,500,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 32, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 500}",0.793786925862398,0.78654469220507,0.761959214789403,0.806937297503335,0.787307032590052,0.016358708288738,342,0.804967918175465,0.79270694365034,0.777206022489041,0.84124261482752,0.804030874785592,0.023629408394786,0.428571428571429,0.452380952380952,0.505882352941176,0.364705882352941,0.437885154061625,0.050684560061966,47.235,0.913385826771654,0.925196850393701,0.893280632411067,0.909090909090909,0.910238554666833,0.011429612311391,0.799728839821809,0.79198140615921,0.766175900813638,0.814219294846958,0.793026360410404,0.017436332830021,346,0.803189772066895,0.790533996254923,0.775309917355372,0.840134297520661,0.802291995799463,0.023974616327676,0.660978297962609,0.643864770390046,0.653777605579233,0.6165861385236,0.643801703113872,0.01684669829703,476,0.935124785888495,0.93416157010528,0.916493682218339,0.943841387849933,0.932405356515512,0.009930304299324,0.988508498922672,0.988875453446191,0.989492119089317,0.987315010570824,0.988547770507251,0.000793789907837,367,0.998234491613835,0.998450497471864,0.99775654341504,0.998235519754507,0.998169263063812,0.000254005419999,0.033704617892124,0.034811966502622,0.035149203245761,0.02869289914066,0.033089671695292,0.002594115327664,288,0.104472342936813,0.098799096133597,0.086687669351664,0.129879097865544,0.104959551571905,0.015756221396743
476,0.094255447387695,0.00326942041821,0.085254907608032,0.005262308513605,True,,4,10,50,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 50}",0.78692586239756,0.797026872498571,0.74442538593482,0.756432246998285,0.771202591957309,0.021501724066865,569,0.797217457594816,0.794612794612795,0.751731147957563,0.779747157105648,0.780827139317705,0.018072284719619,0.416666666666667,0.428571428571429,0.564705882352941,0.423529411764706,0.458368347338936,0.061539234078207,35.33,0.795275590551181,0.795275590551181,0.8300395256917,0.826086956521739,0.81166941582895,0.016453278020457,0.792949835367035,0.803021499128414,0.747384734598993,0.761913986826811,0.776317513980313,0.022551631064576,580,0.797249305869439,0.794601924194486,0.750451962809917,0.778990185950413,0.780323344706064,0.018604050379988,0.645175608496352,0.638559161801463,0.665880757572305,0.625287736171571,0.643725816010422,0.01465947166273,477,0.885159079319256,0.890579551353459,0.872124128229837,0.879022622129487,0.88172134525801,0.006886136651192,0.98817282162684,0.988555078683834,0.990500641848524,0.987694625816173,0.988730791993843,0.0010663272192,210,0.995806113396242,0.995792199385014,0.996314075090005,0.996366339086629,0.996069681739472,0.000271200304202,0.030062678944518,0.034700683286304,0.037464882486544,0.023693145419603,0.031480347534242,0.005216213232697,360,0.084900586265114,0.083570656795168,0.068860414011647,0.079943802002944,0.079318864768718,0.006304821351242
477,0.894801139831543,0.014737943521525,0.761543691158295,0.0120941636811,False,,1,5,500,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 500}",0.785401181627597,0.814179531160663,0.809414903754526,0.803316180674671,0.803077949304364,0.010907875378594,242,0.809923130677848,0.822184105202973,0.82288291722254,0.825741693666222,0.820182961692396,0.006071613640924,0.416666666666667,0.380952380952381,0.435294117647059,0.317647058823529,0.387640056022409,0.044880949102999,61.236,1,1,1,1,1,0,0.791400348634515,0.821227968235522,0.815575358388222,0.811313444401395,0.809879279914913,0.011233496401526,241,0.806805708013172,0.819267772970879,0.819989669421488,0.822895144628099,0.81723957375841,0.006175104340278,0.637256393938555,0.643936249688719,0.686291223192105,0.607343255008319,0.643706780456925,0.028184219381074,478,0.99451101736839,0.993283037996308,0.99241322620292,0.994596990045079,0.993701067903174,0.000907190700529,0.988149939540508,0.987884436160298,0.988727101925787,0.986340084785681,0.987775390603068,0.000882897937378,1190,1,1,1,1,1,0,0.029641316323172,0.033143376172444,0.040267430111641,0.020471513395629,0.030880909000721,0.007125967357812,391,0.118767248256566,0.127622211086155,0.127726709443381,0.129950041039538,0.12601655245641,0.004287409485075
478,0.092755317687988,0.000829203948527,0.079504549503327,0.002692730365892,True,32,2,10,50,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 32, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 50}",0.788831713360015,0.80884314846579,0.779874213836478,0.755098151324566,0.783161806746712,0.019300622893394,393,0.802045613366368,0.804459691252144,0.788577599898355,0.777714249412363,0.793199288482307,0.010795839185284,0.464285714285714,0.404761904761905,0.458823529411765,0.4,0.431967787114846,0.029697553596897,44.082,0.854330708661417,0.885826771653543,0.865612648221344,0.885375494071146,0.872786405651863,0.013422107134886,0.794111950416425,0.815417392988572,0.785160790391321,0.760945370011623,0.788908875951985,0.019530612312523,393,0.801188093239491,0.80312520178214,0.787319214876033,0.775955578512397,0.791897022102515,0.011039496869537,0.640681635815279,0.651827794840578,0.661249629646512,0.62106684595574,0.643706476564527,0.01496178938379,479,0.912769104288128,0.923057641944044,0.90001171377356,0.911040652663901,0.911719778167408,0.008172946586531,0.989143546441496,0.988262910798122,0.988777750670895,0.987182709223423,0.988341729283484,0.000738675378367,592,0.997026918441141,0.997673858987728,0.997219496238142,0.997592761683407,0.997378258837604,0.000265535570492,0.03712109994922,0.035018293014989,0.034123789862634,0.020517659938483,0.031695210691332,0.006544440159259,353,0.095140919535709,0.100615402824106,0.088986270427359,0.086006564525459,0.092687289328159,0.005639257699235
479,0.02225124835968,0.001920364534745,0.028001546859741,0.001581175021278,False,100,2,2,10,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 100, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 10}",0.758528683056985,0.770154373927959,0.727272727272727,0.73642081189251,0.748094149037545,0.017068475523817,893,0.77669779556572,0.782796518645575,0.722444571501175,0.765516803252652,0.761863922241281,0.023587317262065,0.440476190476191,0.416666666666667,0.470588235294118,0.482352941176471,0.452521008403361,0.02572440650808,54.748,1,1,1,1,1,0,0.763703273290722,0.775905481309316,0.731499418829911,0.740604416892677,0.752928147580657,0.017713878409942,896,0.773035449086331,0.779234196422806,0.717910640495868,0.761686466942149,0.757966688236788,0.023967155506144,0.669752958320652,0.618644106877692,0.661307746655423,0.625106547849671,0.643702839925859,0.022148948001551,480,0.97524492220806,0.97376806760458,0.963000298075981,0.969178739424427,0.970298006828262,0.004770288411633,0.988220551378446,0.987916152897657,0.988222978277938,0.988621670545643,0.988245338274921,0.000250551067795,713,1,1,1,1,1,0,0.025948817085762,0.025717653623234,0.023073729373805,0.026254335097229,0.025248633795008,0.001270027616883,865,0.099033353600475,0.102262617357417,0.075622535212101,0.09316912762901,0.092521908449751,0.010286982507837
480,0.776544392108917,0.033209495482017,0.633786261081696,0.020055833554725,False,,1,2,400,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': None, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 400}",0.825805222031637,0.8231370306842,0.822755860491709,0.811892510005718,0.820897655803316,0.005330210634733,100,0.844228448002033,0.835016835016835,0.837748554729687,0.839908519153802,0.839225589225589,0.003368613665727,0.369047619047619,0.380952380952381,0.376470588235294,0.388235294117647,0.378676470588235,0.006966555357533,62.132,1,1,1,1,1,0,0.833236490412551,0.830331202789076,0.83010461061604,0.81886865555986,0.828135239844382,0.005490742576194,96,0.841673661780848,0.83231097049138,0.835098140495868,0.837293388429752,0.836594040299462,0.003423231127342,0.618232524464367,0.651895815463509,0.668304578708663,0.636377828930875,0.643702686891853,0.01853889934023,481,0.99974171886098,0.999774004003358,0.999806301652892,0.999451188016529,0.99969330313344,0.000141637837736,0.987830080367394,0.988015671813782,0.987782388197326,0.987847627950456,0.987868942082239,8.80137975072737E-05,1105,1,1,1,1,1,0,0.035294785018394,0.036272088162645,0.035818697851092,0.033903730805773,0.035322325459476,0.000889044994769,203,0.146438934395124,0.138065898775978,0.140000160009864,0.14194098577849,0.141611494739864,0.003105655660281
