,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_extratreesclassifier__bootstrap,param_extratreesclassifier__max_depth,param_extratreesclassifier__min_samples_leaf,param_extratreesclassifier__min_samples_split,param_extratreesclassifier__n_estimators,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,mean_test_Specificity,std_test_Specificity,dif test train,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,split3_train_Precision,mean_train_Precision,std_train_Precision,split0_test_Kappa,split1_test_Kappa,split2_test_Kappa,split3_test_Kappa,mean_test_Kappa,std_test_Kappa,rank_test_Kappa,split0_train_Kappa,split1_train_Kappa,split2_train_Kappa,split3_train_Kappa,mean_train_Kappa,std_train_Kappa
0,0.111535668373108,0.000426700739049,0.142535328865051,0.000524039223456,False,64,1,2,100,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 64, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 100}",0.837621497998856,0.814941871545645,0.810367829235754,0.805412616733372,0.817085953878407,0.012325843380764,62,0.845435486944921,0.82091353789467,0.825741693666222,0.812146623467378,0.826059335493298,0.012202242931617,0.428571428571429,0.476190476190476,0.411764705882353,0.588235294117647,0.476190476190476,0.068869976768315,52.38,1,1,1,1,1,0,0.844276583381755,0.820453224869262,0.816931421929485,0.808988764044944,0.822662498556361,0.013151671071158,63,0.842900497191192,0.81797636727578,0.822895144628099,0.809077995867769,0.82321250124071,0.012398782609617,0.70348311705081,0.712001835403927,0.646079950771475,0.766526881965494,0.707022946297927,0.042696858173336,1,0.997196276887549,0.996771739975972,0.997416972568843,0.995588194762029,0.996743296048598,0.000706062981189,0.989108236895848,0.989719626168224,0.988282165455824,0.991688435051057,0.989699615892738,0.001256453034806,17,1,1,1,1,1,0,0.050278005093573,0.048074966634848,0.037017737858195,0.061092575283919,0.049115821217634,0.008547518770968,38,0.147597096192383,0.126657004772539,0.129950041039538,0.119891603244914,0.131023936312344,0.010232568226792
1,0.058253407478333,9.67028372618093E-05,0.078009903430939,0.001549087480989,False,150,1,2,50,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 150, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 50}",0.820659424433009,0.791118734514961,0.816085382123118,0.805222031637126,0.808271393177053,0.011380180651325,81,0.823200559049615,0.807445524426657,0.837812083095102,0.822374690299219,0.822708214217648,0.010740463169262,0.523809523809524,0.440476190476191,0.411764705882353,0.517647058823529,0.473424369747899,0.048429863318583,52.66,1,1,1,1,1,0,0.825489056749951,0.796823552198334,0.822743122820612,0.809957380860132,0.813753278157257,0.011397041980077,81,0.820300897526958,0.804287466907729,0.83516270661157,0.819473140495868,0.819806052885531,0.010920268154792,0.729491205740479,0.680259262333638,0.680221984183057,0.720883378535451,0.702713957698157,0.022678464910572,2,0.996682510960425,0.996850673335879,0.997199795634208,0.996681097491262,0.996853519355443,0.000211476081081,0.9907019990702,0.988704638308099,0.988363974866186,0.990288962576978,0.989514893705366,0.000998690360972,36,1,1,1,1,1,0,0.057815400838447,0.034555283921443,0.039055672220066,0.050883198346171,0.045577388831532,0.009245811709854,54,0.128402801107463,0.117094924279986,0.140056629004228,0.12733777864245,0.128223033258532,0.008134568057459
2,0.22245329618454,0.000739752674802,0.271852791309357,0.003032334345998,False,,1,2,200,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': None, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 200}",0.813988946064418,0.805412616733372,0.83114160472651,0.813417190775681,0.815990089574995,0.009381840526828,66,0.816657137411854,0.820341782605934,0.84715075281113,0.825233466742901,0.827345784892955,0.011832179376797,0.464285714285714,0.452380952380952,0.435294117647059,0.564705882352941,0.479166666666667,0.050449666032743,52.08,1,1,1,1,1,0,0.819678481503002,0.811156304474143,0.837659821774506,0.817512592018598,0.821501799942562,0.009840594697493,67,0.813650158197198,0.817395234712985,0.844653925619835,0.822378615702479,0.824519483558124,0.012029923396689,0.705003781485478,0.681511302952326,0.689170864006199,0.73062196595027,0.701576978598568,0.018787610855997,3,0.996948418511029,0.997890534555525,0.997470692597916,0.997159090909091,0.99736718414339,0.000354710129207,0.989478606499883,0.9891355692017,0.989021043000915,0.991308433168898,0.989735912967849,0.000923373990908,13,1,1,1,1,1,0,0.04588944546108,0.040923238046645,0.048999564271935,0.061293532338309,0.049276445029492,0.007512238070581,35,0.123506241598227,0.126226428130628,0.148778245818415,0.129550303443851,0.13201530474778,0.00991195834507
3,0.329610109329224,0.000958003529481,0.400619983673096,0.003280393089931,False,,1,2,300,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': None, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 300}",0.823327615780446,0.807890222984562,0.83914617876882,0.806937297503335,0.819325328759291,0.013163485091131,58,0.826631090782034,0.823518200876691,0.859475255701671,0.818181818181818,0.831951591385554,0.016175510452654,0.535714285714286,0.488095238095238,0.411764705882353,0.541176470588235,0.494187675070028,0.051872608219213,50.58,1,1,1,1,1,0,0.828006972690296,0.813093162889793,0.84618364974816,0.811313444401395,0.824649307432411,0.014021336726823,58,0.823787692903726,0.820623748950733,0.857179752066116,0.815211776859504,0.829200742695019,0.016442187052425,0.705331202789076,0.69393140754268,0.66784420083415,0.733868541604941,0.700243838192712,0.023696440870806,4,0.996933928329018,0.997368125361937,0.99733556311861,0.99689470159736,0.997133079601731,0.000219505914721,0.99095966620306,0.989860881867484,0.988682661837936,0.990773598296664,0.990069202051286,0.00090207975511,2,1,1,1,1,1,0,0.060911041798799,0.047069468572609,0.04862907931292,0.054995479626316,0.052901267327661,0.005495536356514,18,0.131094114510883,0.128648290404221,0.161728019728458,0.124199423563582,0.136417462051786,0.014820617830694
4,0.546693921089172,0.004505086113953,0.655486941337585,0.006910028157518,False,32,1,2,500,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 32, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 500}",0.822374690299219,0.813988946064418,0.817800647989327,0.81093958452449,0.816275967219363,0.004278624799055,64,0.83692268597929,0.83323804078521,0.831586303284417,0.822438218664634,0.831046312178387,0.005332126866224,0.369047619047619,0.416666666666667,0.470588235294118,0.482352941176471,0.434663865546218,0.045260908210968,56.53,1,1,1,1,1,0,0.829750145264381,0.820453224869262,0.823518016272762,0.816350251840372,0.822517909561694,0.0048889766654,65,0.834248079034028,0.830503002518241,0.828835227272727,0.81953770661157,0.828281003859142,0.005415156381291,0.684413131900058,0.682253765344991,0.68055359299861,0.745669713061513,0.698222550826293,0.027427757088941,5,0.996809872033898,0.997025318161181,0.997689145542743,0.997211917731029,0.997184063367213,0.00032446227207,0.987779571132119,0.988564760793465,0.989525139664804,0.989666510098638,0.988883995422257,0.000765679260423,191,1,1,1,1,1,0,0.034060108583707,0.038611565109356,0.048934231437357,0.047945290670748,0.042387798950292,0.006271998513109,72,0.139733641793562,0.136538076915209,0.134692249211523,0.127386292159983,0.134587565020069,0.004531994384295
5,0.026500046253204,0.000639123224013,0.039403319358826,0.00083372022394,False,32,1,2,20,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 32, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 20}",0.788450543167524,0.780827139317705,0.79073756432247,0.777396607585287,0.784352963598247,0.005440027816349,148,0.797471571056477,0.790229337399149,0.805349088367956,0.782034178260593,0.793771043771044,0.008631956830775,0.5,0.428571428571429,0.423529411764706,0.576470588235294,0.482142857142857,0.06229372428734,51.79,1,1,1,1,1,0,0.7931435212086,0.78655820259539,0.796784192173576,0.780705153041457,0.789297767254756,0.006167953774958,150,0.794149932201201,0.786788919739136,0.802169421487603,0.778473657024793,0.790395482613183,0.008772952032412,0.733034042592439,0.676810962618633,0.662619367778107,0.71912847277617,0.697898211441337,0.029045307280821,6,0.994865899720822,0.995713448261661,0.996069123003299,0.994077398694999,0.995181467420195,0.000772898242453,0.989847715736041,0.988318325626673,0.988226814031716,0.991146089522873,0.989384736229325,0.001203612358433,65,1,1,1,1,1,0,0.041831141487336,0.029996865279352,0.032468335085498,0.048655589658506,0.038237982877673,0.007460599418769,102,0.110718941276125,0.106417819853888,0.115313529541848,0.1014976439243,0.108486983649041,0.005116533794345
6,0.222633302211761,0.000828156885002,0.271950483322144,0.002159332174636,False,32,1,2,200,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 32, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 200}",0.826758147512864,0.825614636935392,0.827901658090337,0.823327615780446,0.82590051457976,0.001691274952287,42,0.823200559049615,0.835969760498062,0.847595451369036,0.834063909535608,0.83520742011308,0.008653276984751,0.464285714285714,0.464285714285714,0.435294117647059,0.529411764705882,0.473319327731092,0.034480032016613,52.67,1,1,1,1,1,0,0.832655432887856,0.831493317838466,0.834366524602867,0.828167376985664,0.831670663078713,0.002266158959473,44,0.820300897526958,0.833279524762704,0.845105888429752,0.831353305785124,0.832509904126134,0.008798418868785,0.702918200012912,0.702338295380132,0.655633931216811,0.725384597853089,0.696568756115736,0.025394958385793,7,0.996615525645334,0.997086964988161,0.997452062849116,0.997350109634796,0.997126165779352,0.000323515764288,0.9896408839779,0.989626556016598,0.988978185993111,0.990730011587485,0.989743909393773,0.000629109671324,12,1,1,1,1,1,0,0.051234860759267,0.05072684273184,0.047568496379364,0.060603438669123,0.052533409634899,0.004866355037547,24,0.128402801107463,0.138895733430974,0.149215514107215,0.136786766397202,0.138325203760713,0.007411903053239
7,0.543263792991638,0.003310854148738,0.660710096359253,0.013845356009835,False,64,1,2,500,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 64, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 500}",0.816657137411854,0.823327615780446,0.820850009529255,0.807509052792072,0.817085953878407,0.006021365630434,61,0.833301569150626,0.827393431167016,0.833746267708532,0.824534654723334,0.829743980687377,0.003915893803491,0.404761904761905,0.464285714285714,0.482352941176471,0.552941176470588,0.47608543417367,0.05284970672867,52.39,1,1,1,1,1,0,0.823358512492737,0.829169087739686,0.826423866718326,0.81170089112747,0.822663089519555,0.006654413285148,62,0.830567572802996,0.824562536320785,0.831030475206611,0.821668388429752,0.826957243190036,0.003979079813226,0.713751925329496,0.66230181787997,0.692496068555279,0.716633999589762,0.696295952838627,0.02172779011662,8,0.996991889057065,0.996629380293047,0.996996144407605,0.996917031775716,0.996883611383358,0.000150115044279,0.98837479655894,0.989597780859917,0.989791183294664,0.991012298959319,0.98969401491821,0.000935001681795,18,1,1,1,1,1,0,0.03772160499264,0.049728954165736,0.052076974998194,0.056942858190238,0.049117598086702,0.007075221237664,37,0.136592172861904,0.131704391657558,0.1365153229438,0.129003851630894,0.133453934773539,0.003243639041239
8,0.111743688583374,0.000500538073865,0.144090712070465,0.000543306570851,False,32,1,2,100,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 32, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 100}",0.801029159519726,0.820659424433009,0.793215170573661,0.815513626834382,0.807604345340194,0.010991738294163,82,0.812527793659869,0.823200559049615,0.80465027634839,0.825868750397052,0.816561844863732,0.008497794570638,0.464285714285714,0.5,0.447058823529412,0.564705882352941,0.494012605042017,0.045060331744542,50.6,1,1,1,1,1,0,0.806507844276583,0.825876428433081,0.79891514916699,0.819643549012011,0.812735742722166,0.010608851657425,84,0.809453089688125,0.820300897526958,0.801459194214876,0.823024276859504,0.813559364572366,0.008635804063408,0.718497228447838,0.711038017763759,0.633879937096884,0.718115413542403,0.695382649212721,0.035632627286511,9,0.996543837376433,0.996831098879477,0.99685004124065,0.99614785283213,0.996593207582172,0.000284312358182,0.989308624376336,0.990246168137483,0.988731719012227,0.991330834114339,0.989904336410096,0.000985095048588,7,1,1,1,1,1,0,0.041115399763687,0.054148522811976,0.036530307858708,0.062270764706599,0.048516248785242,0.010238952156805,40,0.12056589420454,0.128402801107463,0.114858358630087,0.130050282418586,0.123469334090169,0.006128352944626
9,0.047927975654602,0.000674566692323,0.063191056251526,0.000189901894913,False,,1,2,40,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': None, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 40}",0.829616923956547,0.817038307604345,0.76672384219554,0.813988946064418,0.806842004955212,0.023891459110214,85,0.832475700400229,0.834000381170192,0.790038752302903,0.815894797026873,0.818102407725049,0.017690247331768,0.5,0.440476190476191,0.423529411764706,0.552941176470588,0.479236694677871,0.051159416385864,52.08,1,1,1,1,1,0,0.834979662986636,0.823164826651172,0.772375048430841,0.818287485470748,0.812201755884849,0.02378142501925,86,0.829728159101182,0.831277845935301,0.786608987603306,0.812887396694215,0.815125597333501,0.017974541146294,0.728880173026018,0.657204882727835,0.665952549171548,0.720650910499806,0.693172128856302,0.031877484888704,10,0.996433254408447,0.997214961595933,0.995911152941561,0.995471950233561,0.996257829794875,0.000648973536664,0.990351481736733,0.989062136374215,0.987859266600595,0.991083998122947,0.989589220708622,0.00123348697853,29,1,1,1,1,1,0,0.05832848527334,0.043427036130136,0.026070320136871,0.059808622981398,0.046908616130437,0.013630659991448,49,0.135891601643797,0.137189510024129,0.105941673836026,0.122538761764792,0.125390386817186,0.012608320896835
