,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__bootstrap,param_randomforestclassifier__max_depth,param_randomforestclassifier__min_samples_leaf,param_randomforestclassifier__min_samples_split,param_randomforestclassifier__n_estimators,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Recall,split1_test_Recall,split2_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC,split0_test_Precision,split1_test_Precision,split2_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,mean_train_Precision,std_train_Precision,split0_test_Kappa,split1_test_Kappa,split2_test_Kappa,mean_test_Kappa,std_test_Kappa,rank_test_Kappa,split0_train_Kappa,split1_train_Kappa,split2_train_Kappa,mean_train_Kappa,std_train_Kappa
0,0.010826031366984049,0.0007889738583304375,0.03146052360534668,0.01315715490665714,True,1,1,2,1,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 1, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 1}",0.010895712466393094,0.6310500990659497,0.01075573167279932,0.2175671810683807,0.2923765808057523,2266,0.01075573167279932,0.6314299865562867,0.010825727021863723,0.21767048175031656,0.292572153024171,1.0,0.5394736842105263,1.0,0.8464912280701755,0.21709418720639617,69,1.0,0.5294117647058824,1.0,0.8431372549019608,0.2218374215487208,0.0,0.6320457796852647,0.0,0.21068192656175488,0.29794923789052613,2266,0.0,0.6325464949928469,0.0,0.21084883166428228,0.2981852773501497,0.4987839771101574,0.5857597319478954,0.5,0.5281812363526842,0.04071717118671981,2257,0.5008216625254122,0.5809791298493645,0.5032679738562091,0.5283562554103286,0.03722339135052671,0.0,0.9921401302492702,0.0,0.3307133767497567,0.46769934265770896,2265,0.0,0.991923724060572,0.0,0.330641241353524,0.4675973278020295,0.0,0.009795897480113558,0.0,0.0032652991600378525,0.004617830357331007,2246,0.0,0.009323412141315268,0.0,0.0031078040471050894,0.004395098632614011
1,0.011794487635294596,0.0003946333981058302,0.02319486935933431,0.0008651989231503054,True,1,1,2,2,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 1, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 2}",0.6896844488467525,0.9472120011321823,0.24950467025191056,0.6288003734102817,0.2880729454754283,1888,0.6809368808378149,0.9394325337861742,0.26250619118375434,0.6276252019359144,0.27891327165480034,0.4155844155844156,0.11842105263157894,0.8289473684210527,0.45431761221234906,0.2913612954713378,1988,0.4868421052631579,0.11764705882352941,0.8300653594771242,0.4781848411879372,0.29090796934481994,0.6927038626609442,0.9562231759656652,0.24320457796852646,0.6307105388650452,0.29437080858320935,1878,0.6830472103004291,0.9484263233190272,0.25629470672389126,0.6292560801144492,0.28511010497427464,0.5536387789606674,0.5332975679542203,0.5351865446879001,0.5407076305342625,0.009176165066605223,2238,0.5847983020856862,0.5346145754439116,0.5447466969620466,0.5547198581638814,0.02166717276099842,0.990791896869245,0.990075544363798,0.99241097489784,0.9910928053769611,0.00097688907331587,2177,0.9918977874727329,0.989920860086606,0.9927957883070102,0.991538145288783,0.0012009190767842154,0.007465369205889805,0.029211845921398805,0.0020416719466231914,0.012906295691303934,0.011740452836799047,1638,0.011203912207716993,0.02283057665997723,0.0025016506046948717,0.012178713157463031,0.00832782429805864
2,0.014949321746826172,0.00014262387255221492,0.025939226150512695,0.0004803689260821672,True,1,1,2,5,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 1, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 5}",0.6946370454223857,0.3995188225304274,0.552504953297481,0.5488869404167648,0.12050866879919375,2191,0.6865270308519672,0.3975093752211137,0.5538102313733815,0.5459488791488208,0.118121835296408,0.4155844155844156,0.7368421052631579,0.5921052631578947,0.5815105946684894,0.13136669046281876,327,0.48026315789473684,0.7581699346405228,0.5555555555555556,0.5979962160302718,0.1173568671089898,0.6977110157367669,0.39585121602288986,0.5520743919885551,0.5485455412494039,0.12325900713938351,2191,0.6887696709585122,0.39356223175965666,0.5537911301859799,0.5453743443013829,0.12066479672507872,0.5391784181483752,0.5930436337625179,0.5827337926360967,0.5716519481823299,0.02334481842097773,2152,0.604853267826218,0.5671781349640477,0.5797808727687546,0.5839374251863401,0.015659110341813755,0.9908573750507924,0.9928238249013276,0.9920308483290489,0.991904016093723,0.000807793730109274,1998,0.9918623815409972,0.9933200938797617,0.9912932138284251,0.9921585630830613,0.000853562462085136,0.007933494937467866,0.004680429487768145,0.006809602469430076,0.006474508964888696,0.0013490303795929085,2188,0.011344605548278541,0.005364769700888616,0.0052212249807372935,0.007310200076634817,0.002853357309544022
3,0.020653486251831055,7.575660466677128e-05,0.02928026517232259,0.00022558852439735023,True,1,1,2,10,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 1, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 10}",0.5846894014433281,0.5759977356354373,0.6331729408434758,0.5979533593074137,0.025155522340174197,2109,0.5785451457684687,0.574258826859124,0.6452982381659945,0.5993674035978623,0.03252511138122862,0.4805194805194805,0.5921052631578947,0.6447368421052632,0.5724538619275461,0.06846638415692784,436,0.5723684210526315,0.5555555555555556,0.5686274509803921,0.5655171425295265,0.007207571276111288,0.5858369098712446,0.5758226037195995,0.6330472103004292,0.5982355746304244,0.02495274287448952,2108,0.5786123032904149,0.5744635193133047,0.646137339055794,0.5997377205531712,0.03285317387015426,0.547856864165877,0.6263317897748664,0.6406821775468714,0.604956943829205,0.04079867424701057,1989,0.6271602759581358,0.5978061563204204,0.6096557173179238,0.61154071653216,0.012057667034010091,0.9903264812575574,0.9923570019723866,0.9939353099730458,0.9922062644009966,0.0014771487255305594,1833,0.9920284522933529,0.9916039017162612,0.9927464556544675,0.9921262698880272,0.0004715461001136377,0.0034319772546824723,0.008357630513848746,0.015859034813789363,0.009216214194106861,0.005109521461372751,2027,0.0075656410646777195,0.006498153671545048,0.012801594349149736,0.008955129695124167,0.0027545538156085367
4,0.03310314814249674,4.4993291228438725e-05,0.052244345347086586,0.02320127653454631,True,1,1,2,20,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 1, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 20}",0.6504881845195981,0.7105859043305972,0.714973110670818,0.6920157331736712,0.029418983301945464,1503,0.6434333427681856,0.7130828557277294,0.7357956555579142,0.6974372846846096,0.03929620105401107,0.4155844155844156,0.5526315789473685,0.4342105263157895,0.4674755069491912,0.06069267088571961,1877,0.5460526315789473,0.49673202614379086,0.49019607843137253,0.510993578718037,0.02493367928128472,0.6530758226037195,0.7123032904148784,0.7180257510729614,0.6944682880305199,0.0293619797763192,1498,0.6444921316165951,0.715450643776824,0.738483547925608,0.6994754411063423,0.040000015918461536,0.5638946175426862,0.6714865220992395,0.6277021685114074,0.6210277693844444,0.04417703162131594,1811,0.6654831149762819,0.6393176059169494,0.6261150382899942,0.6436385863944084,0.01635979868884485,0.9902386117136659,0.9932176341512069,0.9915053338601343,0.9916538599083357,0.0012207070795482776,2076,0.9924000440577156,0.9923603532096438,0.9925014420303788,0.9924206130992461,5.940722703629084e-05,0.00421634511164104,0.019107952519024196,0.011238219004782501,0.011520838878482579,0.006082756956548837,1772,0.011243950857186658,0.015591526373040843,0.01819996046204697,0.01501181256409149,0.002869212259017233
5,0.04465619723002116,8.483801289760265e-05,0.04022375742594401,0.0002664736481211436,True,1,1,2,30,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 1, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 30}",0.7779821706523278,0.7395980752901217,0.6541183130484008,0.7238995196636168,0.0517712744785518,1225,0.7735635437305406,0.7367862449586076,0.6586004386895917,0.7229834091262467,0.04793758155438793,0.2987012987012987,0.4868421052631579,0.5921052631578947,0.45921622237411713,0.12136409036108693,1934,0.40789473684210525,0.49673202614379086,0.5424836601307189,0.48237014103887166,0.055876306104479606,0.7832618025751072,0.7423462088698141,0.6547925608011445,0.7268001907486886,0.053586973106412084,1219,0.7775393419170243,0.7394134477825465,0.6598712446351931,0.7256080114449214,0.04901964119164067,0.5739795254816715,0.6568565996536406,0.6493985769143888,0.6267449006832336,0.03743478009299214,1714,0.6682026955801521,0.6575345731998092,0.6328062030725499,0.6528478239508371,0.014825701430336919,0.9902333152468801,0.9925401683244071,0.9932725694444444,0.9920153510052439,0.0012950782301270102,1955,0.9917883211678832,0.9926061071634339,0.9924690693921463,0.9922878325744877,0.00035761112183110746,0.007894346214726622,0.01838497214183088,0.014962900193866702,0.013747406183474734,0.004368171040041211,1567,0.01712827164593811,0.01885234144609449,0.012535228858612024,0.01617194731688154,0.002666132658301342
6,0.05803457895914713,0.0006870353752375861,0.04591218630472819,0.0009102467135986854,True,1,1,2,40,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 1, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 40}",0.6025187491156078,0.6985564675912822,0.6467591282196433,0.6492781149755111,0.039247673503962015,1749,0.5920605717520521,0.6947569518149013,0.664614731479516,0.6504774183488231,0.043100922932266306,0.5584415584415584,0.5657894736842105,0.5789473684210527,0.5677261335156072,0.008482729482334113,553,0.6513157894736842,0.5032679738562091,0.5816993464052288,0.5787610365783741,0.06047596864736392,0.6030042918454935,0.7,0.6474964234620887,0.6501669051025275,0.039643330285959295,1749,0.5914163090128756,0.6968526466380544,0.66552217453505,0.6512637100619934,0.0442092236213194,0.5795310554967208,0.6544716135833144,0.6418953768541525,0.6252993486447292,0.032767798479894944,1742,0.6644214479331376,0.6290305010893247,0.6473285833169701,0.646926844113144,0.014451085897290819,0.991998117204048,0.9933008526187577,0.9929793769197016,0.992759448914169,0.0005541095775493385,1239,0.9936305732484076,0.9922591159095538,0.9931682322801024,0.9930193071460214,0.0005697121084341901,0.008678654719130208,0.018417559643998493,0.013457939575757583,0.013518051312962095,0.003976118488309777,1589,0.012503755640490777,0.013846828545223344,0.015541734332134127,0.013964106172616083,0.0012430189497442407
7,0.06899325052897136,0.0008946799067747982,0.05173222223917643,0.0006510765515234874,True,1,1,2,50,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 1, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 50}",0.6148294891750389,0.6534106991225588,0.6903481460515143,0.6528627781163706,0.030832796901767587,1718,0.6113784319275404,0.6549211066298734,0.7019741031628104,0.6560912139067414,0.03699478138802659,0.5584415584415584,0.5921052631578947,0.5131578947368421,0.554568238778765,0.0323462898342297,759,0.6578947368421053,0.5359477124183006,0.5228758169934641,0.5722394220846233,0.06080210151056703,0.615450643776824,0.6540772532188841,0.6922746781115879,0.653934191702432,0.0313634438246755,1720,0.6108726752503576,0.6562231759656653,0.7039341917024321,0.6570100143061516,0.037996278739024586,0.572218196681716,0.6378040057224607,0.6422247948196671,0.6174156657412813,0.03201035510688442,1863,0.6591488780965288,0.6374823510710912,0.64614201426875,0.6475910811454567,0.008904472450998268,0.9921586715867159,0.9932652617857919,0.9924118129614438,0.9926119154446504,0.00047340343613166014,1445,0.9939478584729982,0.9923201730665224,0.9926366754085132,0.9929682356493447,0.0007046460532724446,0.009637161299251074,0.014890188531405446,0.013921328561161572,0.012816226130606031,0.0022824712209874166,1642,0.014503680164089316,0.01178636598733529,0.016037862251771062,0.014109302801065223,0.001757925908559518
8,0.11840502421061198,0.0018952194768595506,0.08104467391967773,0.00036988248423865615,True,1,1,2,100,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 1, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 100}",0.6759586811942833,0.6151995471270875,0.6170393433342768,0.6360658572185492,0.02821848408508361,1837,0.6640249080101897,0.6135286209580415,0.6264770395528196,0.6346768561736836,0.021414893508569902,0.45454545454545453,0.5526315789473685,0.5789473684210527,0.5287081339712919,0.05353010030889448,1109,0.5460526315789473,0.5620915032679739,0.5751633986928104,0.5611025111799105,0.011904978496468939,0.6783977110157368,0.6158798283261803,0.6174535050071531,0.6372436814496901,0.02910738424886194,1832,0.665307582260372,0.6140915593705293,0.6270386266094421,0.6354792560801145,0.021744017101402256,0.5700379020121509,0.6440337700474361,0.6371357578495594,0.6170691433030489,0.03337512932401922,1867,0.6608009091935848,0.6356608881034531,0.6508882904616304,0.6491166959195561,0.010339538207586037,0.9912207357859532,0.9921640931090113,0.9926402943882244,0.9920083744277296,0.0005898999277254153,1961,0.9926360725720385,0.9922561257512714,0.9926395651681577,0.9925105878304891,0.00017993751114721277,0.008765361033674313,0.009232914183920027,0.010795649374823801,0.00959797486413938,0.0008681281250420541,1994,0.013210347515331455,0.009669121529731095,0.011460983656654378,0.011446817567238976,0.00144573415694583
9,0.22110160191853842,0.0004968645603678046,0.14108737309773764,0.0009636070310444941,True,1,1,2,200,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 1, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 200}",0.635913400311306,0.6058590433059723,0.6467591282196433,0.6295105239456406,0.017300324771554118,1884,0.626379847155392,0.605250123823675,0.6574683365173707,0.6296994358321459,0.02144683637848302,0.5194805194805194,0.5657894736842105,0.5921052631578947,0.5591250854408748,0.030021091491866703,673,0.6052631578947368,0.5359477124183006,0.5816993464052288,0.5743034055727554,0.028777105494904396,0.6371959942775394,0.6062947067238913,0.6473533619456366,0.6302813543156891,0.017460669641722444,1884,0.6266094420600858,0.6060085836909871,0.6582975679542203,0.6303051979017643,0.021506253776535787,0.5757139141259313,0.6399903998192908,0.6504762442587155,0.6220601860679792,0.033050173227953956,1796,0.6703333239213914,0.6265694689893124,0.6634417047696523,0.653448165893452,0.019213222254159727,0.9917613003785348,0.9922734722547413,0.9931957857769974,0.9924101861367579,0.0005935515162997603,1680,0.9931972789115646,0.9916891021889266,0.993093773605266,0.9926600515685857,0.0006878640178132791,0.009190037492820102,0.009205480754213569,0.014220433827752621,0.010871984024928763,0.0023677199560060533,1846,0.013034506841052451,0.0076429408799886245,0.014784144773041796,0.011820530831360957,0.00303913382118648
