,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_linearsvc__C,param_linearsvc__dual,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,split3_train_Precision,mean_train_Precision,std_train_Precision,split0_test_Kappa,split1_test_Kappa,split2_test_Kappa,split3_test_Kappa,mean_test_Kappa,std_test_Kappa,rank_test_Kappa,split0_train_Kappa,split1_train_Kappa,split2_train_Kappa,split3_train_Kappa,mean_train_Kappa,std_train_Kappa
29,0.892300248146057,0.025070329332125,0.033242881298065,0.000161311478328,20,True,"{'linearsvc__C': 20, 'linearsvc__dual': True}",0.650566037735849,0.608490566037736,0.639622641509434,0.734666918286469,0.658336540892372,0.046694588743651,14,0.641864268192968,0.618592364299641,0.630228316246305,0.741006289308176,0.657922809511773,0.04866880479882,0.298245614035088,0.578947368421053,0.517241379310345,0.350877192982456,0.436327888687235,0.115386139693967,35,0.616279069767442,0.616279069767442,0.625730994152047,0.511627906976744,0.592479260165919,0.046838768663743,0.654396337974442,0.608811748998665,0.64097672644029,0.738840137352156,0.660756237691388,0.048028644269652,14,0.642144083423412,0.618617663890125,0.630277212614446,0.74351475076297,0.658638427672738,0.049704309840444,0.473396441705064,0.625857032434223,0.61736274651686,0.605423803690837,0.580510006086746,0.062266544511027,30,0.693997029253498,0.656949387884264,0.671528000868567,0.66908243186496,0.672889212467822,0.01337873698064,0.988475943532123,0.992537313432836,0.991735537190083,0.990537084398977,0.990821469638505,0.001529869855214,33,0.993507132316773,0.993261868300153,0.993585246065951,0.992868059093225,0.993305576444026,0.000279361638991,-0.002892117065248,0.010101421061405,0.009414428202264,0.007144715197532,0.005942111848988,0.005216480837327,33,0.015208720293466,0.01300963813851,0.01451872901831,0.020647644948672,0.015846183099739,0.002883943323451
30,0.050588726997376,0.011676278181137,0.03345263004303,0.000401873964356,45,False,"{'linearsvc__C': 45, 'linearsvc__dual': False}",0.664528301886792,0.628301886792453,0.638301886792453,0.700509530100019,0.657910401392929,0.027926870372607,15,0.657274042392603,0.63494559406252,0.632366815522989,0.707169811320755,0.657939065824717,0.03002810469974,0.31578947368421,0.596491228070175,0.551724137931034,0.403508771929825,0.466878402903811,0.112740695694169,13,0.604651162790698,0.604651162790698,0.625730994152047,0.552325581395349,0.596839725282198,0.02710282058563,0.668319664314324,0.628647720770551,0.639259824494468,0.703739030904235,0.659991560120894,0.029135200560062,15,0.657849558084822,0.635276912316399,0.632438962360122,0.708863173957274,0.658607151679654,0.030640316268901,0.473918440962219,0.617337736865528,0.635853977818416,0.594573518879228,0.580420918631348,0.063203538988755,31,0.690594866479067,0.653980859461066,0.672013595152683,0.664632879592609,0.670305550171356,0.01335335624641,0.988992379339543,0.993070201868032,0.99230085875037,0.990867579908676,0.991307754966655,0.001552996505284,11,0.993470328404072,0.993239884680385,0.993607032264509,0.993140922857652,0.993364542051654,0.000184076926736,-0.00100893338384,0.012724236225276,0.011301029404552,0.007563488636416,0.007644955220601,0.005339999970633,11,0.016128230145835,0.013871445519029,0.014723434767648,0.018731145503981,0.015863563984123,0.001841297270908
31,0.669854521751404,0.026484903058799,0.034006237983704,0.001261439474618,15,True,"{'linearsvc__C': 15, 'linearsvc__dual': True}",0.656037735849057,0.634528301886792,0.646981132075472,0.635780335912436,0.643331876430939,0.008793244840061,35,0.647650795647525,0.64154978300522,0.641361091892572,0.641006289308176,0.642891989963373,0.0027544176754,0.280701754385965,0.578947368421053,0.482758620689655,0.526315789473684,0.467180883242589,0.112922335863198,10,0.622093023255814,0.604651162790698,0.614035087719298,0.581395348837209,0.605543655650755,0.015247321503861,0.66011825290864,0.635132557695976,0.648798168637924,0.636970621900038,0.645254900285645,0.01005690173071,35,0.647930310930247,0.641953328670439,0.641658189216684,0.641658189216684,0.643300004508513,0.002676022621213,0.479161856577358,0.612479128395086,0.614034193319212,0.61569844106642,0.580343404839519,0.058428285641795,32,0.696142280864932,0.65328401312511,0.670642330436128,0.658008269949608,0.669519223593945,0.016629286366248,0.988292404340377,0.992844364937388,0.991256193529583,0.991978609625668,0.991092893108254,0.001711837586052,20,0.993661628473915,0.993309720582448,0.993502658003544,0.992916174734357,0.993347545448566,0.000278486743445,-0.003674429659374,0.012310497461241,0.008002564149761,0.00945097595579,0.006522401976855,0.006087792094885,29,0.016137165988225,0.014510713010112,0.014944540816073,0.013122697903928,0.014678779429584,0.001077863222401
32,0.057008683681488,0.001540629942892,0.033325076103211,7.59542809263449E-05,15,False,"{'linearsvc__C': 15, 'linearsvc__dual': False}",0.648679245283019,0.614150943396226,0.641132075471698,0.714851858841291,0.654703530748059,0.037023000037212,21,0.635134285175168,0.622240392477514,0.636140637775961,0.725849056603774,0.654841093008104,0.041361219366524,0.298245614035088,0.631578947368421,0.517241379310345,0.333333333333333,0.445099818511797,0.13604849767198,27,0.63953488372093,0.622093023255814,0.60233918128655,0.534883720930232,0.599712702298382,0.039674866466427,0.652489032996376,0.613961472439443,0.642502861503243,0.719000381533766,0.656988437118207,0.038493108077987,21,0.635086157563426,0.622242004196605,0.636508138351984,0.727937436419125,0.655443434132785,0.042221675277418,0.477388397562665,0.61146859137162,0.628558789090766,0.603609844909871,0.58025640573373,0.060071896500569,33,0.696791808192399,0.657020366396998,0.677449202227338,0.668031868804561,0.674823311405324,0.014599475138355,0.988442646633921,0.993518518518518,0.991755005889281,0.990018387181508,0.990933639555807,0.001897299037526,32,0.993830845771144,0.993401685108111,0.993253298938387,0.993060976667534,0.993386701621294,0.000283452620394,-0.002992736977183,0.013359720206896,0.009543969307123,0.003890738353257,0.005950422722523,0.006165096742612,32,0.015853502134853,0.013654133731623,0.01377597618558,0.020104262294303,0.01584696858659,0.002608741393239
33,0.063206553459168,0.009957899470238,0.033438801765442,9.32153378898442E-05,60,False,"{'linearsvc__C': 60, 'linearsvc__dual': False}",0.679811320754717,0.620566037735849,0.654339622641509,0.705793545952066,0.665127631771036,0.031509697325919,6,0.67117428769105,0.630731492546701,0.648782942323417,0.713459119496855,0.666036960514506,0.030900770642616,0.333333333333333,0.543859649122807,0.517241379310345,0.385964912280702,0.445099818511797,0.087958219173756,28,0.604651162790698,0.593023255813954,0.578947368421053,0.552325581395349,0.582236842105263,0.019520839165236,0.683578104138852,0.6213999618539,0.655856543304082,0.70927127050744,0.667526469951069,0.032650135033311,5,0.671901824887137,0.631143892668659,0.649542217700916,0.715221261444557,0.666952299175317,0.031383687788454,0.479750778816199,0.618927157680583,0.617481153547606,0.604550292174542,0.580177345554733,0.058250875238873,34,0.698246867703446,0.652485504856853,0.667438003069729,0.666429778620265,0.671150038562573,0.016723210138642,0.989508558807289,0.992082825822168,0.991921523369879,0.990674127364775,0.991046758841028,0.001042060618586,26,0.993606017865538,0.992997198879552,0.993001555209953,0.993201483312732,0.993201563816944,0.000247664871556,0.001122586239678,0.009182420947849,0.010724151225448,0.00684198573873,0.006967786037926,0.003646816200571,21,0.017681920476929,0.012825909037641,0.013654626041184,0.019591071582666,0.015938381784605,0.002796654109319
34,3.42337715625763,0.289679325650778,0.033322155475617,0.000189376432304,80,True,"{'linearsvc__C': 80, 'linearsvc__dual': True}",0.654716981132075,0.62811320754717,0.634150943396226,0.690130213247783,0.651777836330813,0.024239767930712,26,0.644191458582301,0.631737845147494,0.629850934021008,0.699245283018868,0.651256380192417,0.028248956830035,0.298245614035088,0.596491228070175,0.53448275862069,0.403508771929825,0.458182093163944,0.115672012343692,21,0.63953488372093,0.587209302325581,0.608187134502924,0.575581395348837,0.602628178974568,0.024301631135662,0.658592408926187,0.628456990272745,0.635253719954216,0.693246852346433,0.653887492874895,0.025324017102925,26,0.64424238570611,0.632224836268837,0.630086469989827,0.700597660223805,0.651787838047145,0.028692303001351,0.483120350944116,0.612843858645278,0.621230709521241,0.595333239623286,0.57813203968348,0.055645098602428,35,0.692368959617662,0.65363890568878,0.675859308537536,0.667667018086541,0.67238354798263,0.014009861336232,0.988548525622674,0.993068113321278,0.991957104557641,0.990730643402399,0.991076096725998,0.001677219320515,23,0.993917990975083,0.992909926103455,0.993284554475293,0.993418680129823,0.993382787920914,0.000360894260172,-0.002666955574793,0.012707225346554,0.009943436900043,0.006601377498094,0.006646271042474,0.005795357521831,25,0.016783217761731,0.012592393405549,0.013512964836325,0.019273644036543,0.015540555010037,0.002659085517287
35,1.27643930912018,0.097664311681269,0.033257782459259,0.000407637255043,30,True,"{'linearsvc__C': 30, 'linearsvc__dual': True}",0.653962264150943,0.614339622641509,0.659811320754717,0.669560294395169,0.649418375485585,0.021005213841011,31,0.641738474117869,0.623687024341154,0.657525630542801,0.672327044025157,0.648819543256745,0.018098229163384,0.333333333333333,0.543859649122807,0.53448275862069,0.491228070175439,0.475725952813067,0.084573247139033,7,0.622093023255814,0.587209302325581,0.567251461988304,0.593023255813954,0.592394260845913,0.019630691866318,0.657448025939348,0.615105855426283,0.661198016024418,0.671499427699351,0.65131283127235,0.021527896241904,31,0.641953328670439,0.624085966808673,0.658507121057986,0.673194303153611,0.649435179922677,0.018339552586725,0.48178523745947,0.627315953434989,0.607304727071794,0.594807793998541,0.577803427991198,0.056635806252679,36,0.694160427704688,0.664230230635805,0.670493231425461,0.661288229849298,0.672543029903813,0.01291594670766,0.98909612625538,0.992002460781298,0.992270254795305,0.991828684136376,0.99129938149209,0.001281738115329,12,0.993602991831513,0.992818126643738,0.992905761671939,0.993432163632952,0.993189760945035,0.000334770992496,-0.000567182277561,0.008694375860502,0.012298643663885,0.010371816015989,0.007699413315704,0.00494017229346,10,0.015529146035354,0.011874555811496,0.013833322672746,0.017090212084213,0.014581809150952,0.001941583445296
