Clasificador,FeatureSelection,UnderSampling,Accuracy,Specifity,Recall,ROC_AUC,Precision,Kappa
DT7_ET1_BCDT15,5,0.3,0.689,0.554,0.691,0.623,0.99,0.024
DT7_ET1_BCDT15,6,0.25,0.705,0.538,0.708,0.623,0.989,0.026
BCDT14_RF8_BCDT15,7,0.15,0.848,0.39,0.855,0.623,0.989,0.051
DT7_BCDT14_RF8_ET1_BCDT15,4,0.1,0.781,0.457,0.787,0.622,0.989,0.035
DT7_ET1_BCDT15,4,0.1,0.733,0.506,0.737,0.622,0.989,0.029
BCDT14_RF8_ET1,6,0.25,0.801,0.437,0.806,0.622,0.989,0.04
BCDT14_RF8_BCDT15,6,0.25,0.788,0.451,0.793,0.622,0.989,0.037
DT7_RF8_BCDT15,7,0.05,0.851,0.386,0.859,0.622,0.988,0.062
DT7_BCDT14_ET1,7,0.1,0.839,0.399,0.846,0.622,0.989,0.047
DT7_BCDT14_ET1,7,0.15,0.809,0.429,0.815,0.622,0.989,0.039
DT7_BCDT14_RF8_ET1_BCDT15,7,0.25,0.79,0.448,0.796,0.622,0.989,0.036
BCDT14_ET1_BCDT15,7,0.4,0.736,0.504,0.74,0.622,0.989,0.028
BCDT14_ET1_BCDT15,4,0.3,0.717,0.521,0.72,0.621,0.989,0.028
DT7_BCDT14_ET1,6,0.05,0.834,0.402,0.841,0.621,0.989,0.045
DT7_RF8_ET1,6,0.1,0.84,0.395,0.847,0.621,0.989,0.047
DT7_RF8_ET1,6,0.15,0.827,0.408,0.834,0.621,0.989,0.045
DT7_RF8_BCDT15,6,0.25,0.717,0.521,0.72,0.621,0.989,0.027
DT7_BCDT14_RF8_ET1_BCDT15,6,0.5,0.682,0.558,0.684,0.621,0.99,0.024
BCDT14_ET1_BCDT15,7,0.25,0.79,0.446,0.796,0.621,0.989,0.036
RF8_ET1_BCDT15,4,0.1,0.788,0.446,0.794,0.62,0.989,0.037
DT7_RF8_BCDT15,4,0.15,0.724,0.513,0.727,0.62,0.989,0.029
BCDT14_RF8_ET1,5,0.05,0.865,0.367,0.873,0.62,0.988,0.062
DT7_BCDT14_RF8_ET1_BCDT15,7,0.05,0.876,0.355,0.885,0.62,0.988,0.065
DT7_BCDT14_RF8,7,0.15,0.844,0.389,0.851,0.62,0.988,0.049
DT7_RF8_ET1,3,0.05,0.77,0.463,0.775,0.619,0.989,0.044
DT7_BCDT14_BCDT15,4,0.1,0.741,0.494,0.745,0.619,0.989,0.029
BCDT14_ET1_BCDT15,4,0.1,0.774,0.458,0.779,0.619,0.989,0.033
BCDT14_RF8_BCDT15,4,0.15,0.78,0.452,0.785,0.619,0.989,0.037
BCDT14_RF8_BCDT15,6,0.05,0.899,0.33,0.908,0.619,0.988,0.075
DT7_ET1_BCDT15,6,0.15,0.756,0.477,0.76,0.619,0.989,0.031
DT7_BCDT14_BCDT15,6,0.25,0.715,0.519,0.718,0.619,0.989,0.026
DT7_BCDT14_ET1,6,0.4,0.718,0.517,0.722,0.619,0.989,0.027
DT7_BCDT14_ET1,7,0.4,0.735,0.499,0.739,0.619,0.989,0.028
DT7_BCDT14_ET1,4,0.1,0.77,0.461,0.775,0.618,0.989,0.032
DT7_RF8_ET1,4,0.1,0.785,0.446,0.79,0.618,0.989,0.035
DT7_BCDT14_ET1,4,0.15,0.757,0.474,0.762,0.618,0.989,0.033
DT7_BCDT14_BCDT15,4,0.15,0.721,0.513,0.724,0.618,0.989,0.028
DT7_RF8_ET1,4,0.15,0.766,0.464,0.771,0.618,0.989,0.033
BCDT14_RF8_ET1,5,0.1,0.843,0.385,0.851,0.618,0.988,0.056
DT7_BCDT14_RF8,6,0.05,0.891,0.337,0.9,0.618,0.988,0.07
BCDT14_RF8_ET1,6,0.1,0.864,0.364,0.872,0.618,0.988,0.055
BCDT14_RF8_BCDT15,6,0.5,0.696,0.538,0.699,0.618,0.989,0.024
BCDT14_ET1_BCDT15,6,0.5,0.675,0.558,0.677,0.618,0.99,0.023
BCDT14_RF8_BCDT15,7,0.05,0.892,0.336,0.901,0.618,0.988,0.074
BCDT14_RF8_ET1,7,0.1,0.884,0.344,0.893,0.618,0.988,0.064
RF8_ET1_BCDT15,3,0.25,0.738,0.492,0.742,0.617,0.989,0.029
DT7_BCDT14_RF8,4,0.15,0.786,0.443,0.791,0.617,0.989,0.038
DT7_ET1_BCDT15,4,0.15,0.708,0.524,0.711,0.617,0.989,0.026
DT7_BCDT14_BCDT15,4,0.25,0.681,0.551,0.684,0.617,0.989,0.023
DT7_RF8_BCDT15,4,0.25,0.679,0.552,0.681,0.617,0.989,0.023
DT7_BCDT14_RF8,4,0.3,0.719,0.512,0.722,0.617,0.989,0.027
BCDT14_RF8_BCDT15,4,0.3,0.717,0.513,0.72,0.617,0.989,0.027
BCDT14_ET1_BCDT15,4,0.5,0.708,0.523,0.711,0.617,0.989,0.025
DT7_RF8_BCDT15,5,0.15,0.738,0.492,0.742,0.617,0.989,0.028
DT7_BCDT14_RF8_ET1_BCDT15,5,0.4,0.738,0.493,0.742,0.617,0.989,0.028
DT7_RF8_ET1,5,0.4,0.729,0.501,0.733,0.617,0.989,0.027
DT7_RF8_ET1,6,0.4,0.717,0.514,0.721,0.617,0.989,0.026
DT7_BCDT14_ET1,6,0.5,0.679,0.552,0.682,0.617,0.989,0.023
DT7_RF8_ET1,6,0.5,0.664,0.568,0.665,0.617,0.99,0.021
RF8_ET1_BCDT15,6,0.5,0.663,0.57,0.664,0.617,0.99,0.021
