,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_decisiontreeclassifier__criterion,param_decisiontreeclassifier__max_depth,param_decisiontreeclassifier__min_samples_leaf,param_decisiontreeclassifier__min_samples_split,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,mean_train_Accuracy,Diff Acc,mean_test_Specificity,mean_train_Specificity,Diff Spec,mean_test_ROC_AUC,mean_train_ROC_AUC,Diff ROC,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC
0,0.009302258491516,0.001163168105172,0.008058488368988,0.000494769029886,gini,32,2,10,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 10}",0.741266144399746,0.71706903854299,0.738034731046167,0.712621770436256,0.72724792110629,0.74457812293945,0.01733020183316,0.480263157894737,0.966008771929825,0.485745614035088,0.619450312551804,0.90904922256948,0.289598910017675,0.486842105263158,0.473684210526316,0.473684210526316,0.486842105263158,0.480263157894737,0.006578947368421,21,0.982456140350877,0.986842105263158,0.969298245614035,0.925438596491228,0.966008771929825,0.024296622594474,0.745427157305789,0.721050365906156,0.742359018510547,0.716315109771847,0.731287912873585,0.012762051302319,68,0.74931841010188,0.732764186813975,0.755577875026903,0.726164000286965,0.740956118057431,0.011933547154386,0.622233642531118,0.609021342637696,0.619675668939892,0.626870596098511,0.619450312551804,0.006550223901866,1,0.913365864618498,0.905733534460299,0.913401657346609,0.903695833852513,0.90904922256948,0.004394019955031
1,0.011876046657562,0.00029163535506,0.007949769496918,0.000387083095262,entropy,32,2,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 2}",0.792293034088503,0.775518847945786,0.788013553578992,0.793096145700974,0.787230395328564,0.810048194695292,0.022817799366728,0.414473684210526,1,0.585526315789474,0.611077618958682,0.927552624644409,0.316475005685728,0.407894736842105,0.421052631578947,0.381578947368421,0.447368421052632,0.414473684210526,0.023720732075421,59,1,1,1,1,1,0,0.798579728857327,0.781317262160999,0.794662074903142,0.798751614291864,0.793327670053333,0.007124496944114,34,0.808006887645286,0.802066145347586,0.817633976612382,0.800057392926322,0.806941100632894,0.006830521932689,0.608529271856206,0.606412986836441,0.59980996669461,0.62955825044747,0.611077618958682,0.011143906334394,2,0.924578270183998,0.929671167480362,0.929573152696649,0.926387908216628,0.927552624644409,0.002166454832842
2,0.009296476840973,0.001656929118597,0.007675349712372,0.000209557546935,gini,64,4,5,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 5}",0.691721363540123,0.690385429902584,0.678737822956374,0.706480304955527,0.691831230338652,0.704995845527157,0.013164615188505,0.490131578947368,0.980263157894737,0.490131578947368,0.611024382489101,0.896705973488702,0.285681590999601,0.526315789473684,0.447368421052632,0.5,0.486842105263158,0.490131578947368,0.028487677756067,18,0.986842105263158,0.978070175438596,0.991228070175439,0.964912280701754,0.980263157894737,0.010049508102973,0.694426511727997,0.694360740421868,0.681661644425312,0.710073181231167,0.695130519451586,0.01007201472102,94,0.699956952216961,0.698902360284095,0.698471913336681,0.704641652916278,0.700493219688504,0.002455279722295,0.624191612019073,0.60778371887532,0.614470285701339,0.597651913360672,0.611024382489101,0.009676970260515,3,0.900538537835477,0.889532304288233,0.897406840330613,0.899346211500485,0.896705973488702,0.004289876174171
3,0.008931577205658,0.000681516211175,0.007645845413208,0.000311865490926,gini,32,2,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 2}",0.774719457971628,0.792249047013977,0.77149512918255,0.77996611605252,0.779607437555169,0.799918728523626,0.020311290968457,0.414473684210526,1,0.585526315789474,0.609605192943734,0.923273933954492,0.313668741010757,0.447368421052632,0.368421052631579,0.407894736842105,0.43421052631579,0.414473684210526,0.03014852430892,59,1,1,1,1,1,0,0.780073165483107,0.799182092122256,0.777442961687473,0.785622040464916,0.785580064939438,0.008389804771002,40,0.791146505954943,0.811679460506493,0.800774804505345,0.782982997345577,0.796645942078089,0.010723502666067,0.623410123112818,0.58822813059338,0.603876849355416,0.622905668713324,0.609605192943734,0.014639599274464,4,0.921110689444231,0.933015469659154,0.919817771165844,0.919151805548738,0.923273933954492,0.005668204047834
4,0.008974969387054,0.000418404512623,0.008350789546967,0.000381269043609,gini,64,1,5,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 5}",0.795680711412238,0.789284201609488,0.786531130876747,0.7712833545108,0.785694849602318,0.803042533239445,0.017347683637127,0.414473684210526,1,0.585526315789474,0.60954091409227,0.9238497499041,0.31430883581183,0.381578947368421,0.407894736842105,0.421052631578947,0.447368421052632,0.414473684210526,0.023720732075421,59,1,1,1,1,1,0,0.802453195610071,0.795523030563926,0.792509685751184,0.77658200602669,0.791766979487968,0.009479427281047,37,0.811235471373224,0.79812038166296,0.804505344716264,0.785422196714255,0.799820848616676,0.009519071394431,0.600863035574734,0.602160602215828,0.61734202596461,0.617797992613907,0.60954091409227,0.008043806174876,5,0.932006530172468,0.919504847562626,0.927425323118399,0.916462298762906,0.9238497499041,0.006180016158509
5,0.009385406970978,0.000582673432555,0.008634328842163,0.000340973703868,gini,32,4,10,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 10}",0.661443997459242,0.685938161795849,0.704786107581533,0.685514612452351,0.684420719822244,0.698113257140293,0.01369253731805,0.493421052631579,0.985745614035088,0.492324561403509,0.608049147644462,0.895339827893754,0.287290680249293,0.5,0.5,0.552631578947368,0.421052631578947,0.493421052631579,0.046983081766729,14,0.986842105263158,0.982456140350877,0.986842105263158,0.986842105263158,0.985745614035088,0.001899178517071,0.664084355498171,0.688979767541971,0.70727507533362,0.689840723202755,0.687544980394129,0.015386736301383,101,0.677069880901134,0.695530525862687,0.714470191548892,0.686562881124901,0.693408369859404,0.013801366023294,0.59358754374639,0.629963239458957,0.650335885991345,0.558309921381154,0.608049147644462,0.035183534063,6,0.885426500315935,0.896581345033435,0.901700611561906,0.897650854663742,0.895339827893754,0.006033569467527
6,0.013049840927124,0.000717739560887,0.009075999259949,0.001327277434371,entropy,64,1,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 2}",0.855600254075799,0.838839474798814,0.836721728081321,0.854722575180008,0.846471008033986,0.867753765686117,0.021282757652131,0.361842105263158,1,0.638157894736842,0.608005056582972,0.933061465808272,0.3250564092253,0.302631578947368,0.368421052631579,0.421052631578947,0.355263157894737,0.361842105263158,0.042125817351532,95,1,1,1,1,1,0,0.864643856251345,0.846534653465347,0.843521308652604,0.862892811020232,0.854398157347382,0.009450846759474,7,0.868273783900129,0.864767917354186,0.862759164932922,0.866561446301743,0.865590578122245,0.002051575593075,0.584028462052484,0.606626809706142,0.632286970115776,0.609077984457485,0.608005056582972,0.017084635998254,7,0.935175325312852,0.932410232302904,0.931379582466461,0.933280723150872,0.933061465808272,0.00139367432004
7,0.008716881275177,0.000296342179639,0.008651733398438,0.000438752085786,gini,128,4,10,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 128, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 10}",0.649798856658903,0.698856416772554,0.693985599322321,0.707327403642524,0.687492069099076,0.700407048000196,0.01291497890112,0.493421052631579,0.969298245614035,0.475877192982456,0.604485358111525,0.89139135133253,0.286905993221005,0.513157894736842,0.5,0.526315789473684,0.43421052631579,0.493421052631579,0.035428715836411,16,0.982456140350877,0.942982456140351,0.978070175438596,0.973684210526316,0.969298245614035,0.0155067276576,0.652033570045191,0.702109341368919,0.696728368489023,0.711795092552733,0.690666593113966,0.022948886510517,98,0.6614291863969,0.709520051653634,0.704856876389985,0.708228710811393,0.696008706312978,0.020036955071778,0.60594696068771,0.602997485103201,0.618627795273807,0.590369191381381,0.604485358111525,0.010045207068821,8,0.885483142135724,0.888272586193225,0.891974178217622,0.899835498783547,0.89139135133253,0.005391589405265
8,0.011082470417023,0.000511532086369,0.008504092693329,0.000200024120864,entropy,16,4,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 16, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 2}",0.706754181664196,0.707539178314274,0.696526895383312,0.600169419737399,0.677747418774795,0.693490474315371,0.015743055540576,0.457236842105263,0.917763157894737,0.460526315789474,0.60429763304866,0.878305225763864,0.274007592715203,0.5,0.407894736842105,0.43421052631579,0.486842105263158,0.457236842105263,0.037649747178486,34,0.921052631578947,0.807017543859649,0.951754385964912,0.991228070175439,0.917763157894737,0.068607413205968,0.710135571336346,0.712440809298321,0.700817907877744,0.602023245802841,0.681354383578813,0.046008099373138,109,0.714880183670541,0.722505201233948,0.706148217232226,0.615754358275342,0.689821990103014,0.043152824738165,0.640682160533677,0.599945907062102,0.606799567256497,0.569762897342366,0.60429763304866,0.025207533618216,9,0.891430847890281,0.85039404145632,0.890587182498178,0.880808831210676,0.878305225763864,0.016646551197711
9,0.01235294342041,0.001879154160227,0.009276211261749,0.002322722727568,entropy,32,1,5,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 5}",0.808807961041711,0.798602287166455,0.798602287166455,0.806649724692927,0.803165565016887,0.819754036781216,0.016588471764329,0.391447368421053,0.993421052631579,0.601973684210527,0.604195745878522,0.927388799617306,0.323193053738784,0.394736842105263,0.328947368421053,0.368421052631579,0.473684210526316,0.391447368421053,0.052939068879708,73,1,0.995614035087719,1,0.978070175438596,0.993421052631579,0.009041898301793,0.815579944049925,0.806284976323719,0.805639259578132,0.812096427034008,0.809900151746446,0.004132443622014,26,0.818840579710145,0.812970801348734,0.818351388191405,0.817490494296578,0.816913315886715,0.002326959045494,0.613100698809645,0.57096087183089,0.595047805695901,0.637673607177651,0.604195745878522,0.024435154216907,10,0.928507953770206,0.92467021093159,0.926024167959895,0.930352865807535,0.927388799617306,0.002196083923745
