,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__bootstrap,param_randomforestclassifier__max_depth,param_randomforestclassifier__min_samples_leaf,param_randomforestclassifier__min_samples_split,param_randomforestclassifier__n_estimators,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,mean_train_Accuracy,Diff Acc,mean_test_Specificity,mean_train_Specificity,Diff Spec,mean_test_ROC_AUC,mean_train_ROC_AUC,Diff ROC,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC
0,0.042466521263123,0.000113958157601,0.03480327129364,0.000516944112003,False,16,1,2,30,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 16, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 30}",0.739360575905145,0.743117323168149,0.752858958068615,0.736552308343922,0.742972291371458,0.751777958514488,0.00880566714303,0.480263157894737,0.87719298245614,0.396929824561403,0.664411871021235,0.896546913964156,0.232135042942921,0.43421052631579,0.513157894736842,0.486842105263158,0.486842105263158,0.480263157894737,0.02867696673382,746,0.903508771929825,0.907894736842105,0.864035087719298,0.833333333333333,0.87719298245614,0.030544711134176,0.744351194318915,0.74687903572966,0.757210503659061,0.74063710718898,0.747269460224154,0.006153884109599,171,0.750896828813316,0.738575220604061,0.763397661238252,0.746036301025899,0.749726502920382,0.009031042572266,0.642157362418312,0.689295545687292,0.68962265219657,0.636571923782767,0.664411871021235,0.025125219241606,1,0.907015687266667,0.893215646368954,0.901266074109875,0.884690248111131,0.896546913964156,0.008419375806458
1,0.12809807062149,0.001043464908559,0.10261857509613,0.000944883578339,False,16,1,2,100,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 16, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 100}",0.702943044674995,0.706692079627277,0.714104193138501,0.663913595933926,0.696913228343675,0.70653137508457,0.009618146740895,0.5625,0.941885964912281,0.379385964912281,0.66366734366013,0.897468170699486,0.233800827039356,0.578947368421053,0.5,0.592105263157895,0.578947368421053,0.5625,0.03648202798161,114,0.942982456140351,0.929824561403509,0.93421052631579,0.960526315789473,0.941885964912281,0.011758558437241,0.704970948999354,0.710073181231167,0.716099870856651,0.665303486870426,0.6991118719894,0.019912797979998,640,0.716315109771847,0.69122605638855,0.725733553339551,0.677451754071311,0.702681618392815,0.019268106721249,0.636348578029968,0.663428642635431,0.705445544554455,0.649446609420668,0.66366734366013,0.025951971437691,2,0.89979920474885,0.88853013065701,0.905698607843952,0.895844739548131,0.897468170699486,0.006238948305451
2,0.392290651798248,0.001193800089714,0.278809666633606,0.001363705238423,True,16,1,2,300,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 16, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 300}",0.769002752487826,0.749470563320627,0.76577721304532,0.749894112664125,0.758536160379474,0.772936958126834,0.01440079774736,0.506578947368421,0.870614035087719,0.364035087719298,0.662697446807871,0.898797076462892,0.236099629655021,0.43421052631579,0.473684210526316,0.605263157894737,0.513157894736842,0.506578947368421,0.063445070796006,553,0.87280701754386,0.842105263157895,0.890350877192982,0.87719298245614,0.870614035087719,0.0176803897989,0.774478157951366,0.753981919931124,0.768402927249247,0.753766681015928,0.762657421536916,0.00904226520837,43,0.790213803989095,0.757084439342851,0.775163211134228,0.762895473132936,0.771339231899777,0.012702051622612,0.61485904884872,0.691895405215579,0.706908319550491,0.637127013616693,0.662697446807871,0.03791266746328,3,0.90874263341666,0.887148326731888,0.901062650168718,0.898234695534302,0.898797076462892,0.007746879532134
3,0.063405811786652,0.004093480496885,0.05049866437912,0.004969293172295,False,16,2,2,50,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 16, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 50}",0.642600042345967,0.652477763659466,0.639559508682762,0.604404913172385,0.634760556965145,0.641996417235557,0.007235860270412,0.605263157894737,0.9375,0.332236842105263,0.658837055469404,0.873011526097236,0.214174470627832,0.552631578947368,0.605263157894737,0.578947368421053,0.68421052631579,0.605263157894737,0.049232334036499,8,0.960526315789473,0.890350877192982,0.93859649122807,0.960526315789473,0.9375,0.02865599637143,0.644071443942328,0.653250107619458,0.640551011622901,0.60309944037882,0.635243000890877,0.019128387018844,1438,0.647940881044626,0.647822655857665,0.644953009541574,0.607934572063993,0.637162779626965,0.016917270989213,0.626108525024634,0.667639961936697,0.674851881641253,0.66674785327503,0.658837055469404,0.019155307662514,4,0.885035042405842,0.861658189882483,0.87549369244188,0.869859179658739,0.873011526097236,0.008508255189217
4,0.502128481864929,0.003151061098957,0.389083921909332,0.005253282454573,False,16,1,2,400,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 16, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 400}",0.724116027948338,0.72299872935197,0.702244811520542,0.691020753917831,0.71009508068467,0.721390164165956,0.011295083481285,0.506578947368421,0.919956140350877,0.413377192982456,0.658803931066254,0.89642604360385,0.237622112537596,0.486842105263158,0.43421052631579,0.539473684210526,0.56578947368421,0.506578947368421,0.050533853604399,553,0.912280701754386,0.885964912280702,0.93421052631579,0.947368421052632,0.919956140350877,0.023285921690346,0.727996556918442,0.727722772277228,0.704907447266466,0.693069306930693,0.713424020848207,0.015030464931135,470,0.734969149088822,0.717842025970299,0.712102733338116,0.707654781548174,0.718142172486353,0.010364572150197,0.643008222622405,0.663230396266171,0.680738382762761,0.64823872261368,0.658803931066254,0.014678571118146,5,0.898031035941123,0.881823748337052,0.899107388961679,0.906742001175548,0.89642604360385,0.009074850150422
5,0.077477991580963,0.002526819757985,0.059347033500671,0.000951423380239,False,128,1,2,50,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 128, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 50}",0.696591149692992,0.710715798390512,0.674714104193138,0.6999152901313,0.695484085601986,0.70478422532271,0.009300139720724,0.56578947368421,0.955043859649123,0.389254385964912,0.655227716396873,0.894985660496699,0.239757944099826,0.5,0.578947368421053,0.631578947368421,0.552631578947368,0.56578947368421,0.047441464150842,97,0.951754385964912,0.973684210526316,0.960526315789473,0.93421052631579,0.955043859649123,0.01433848336691,0.699806326662363,0.712871287128713,0.675419715884632,0.702324580284115,0.697605477489956,0.013714651200419,659,0.708566508824795,0.70062414807375,0.685773728387976,0.707798263863979,0.700690662287625,0.009152408152399,0.636276375250586,0.662557774656184,0.684318145773387,0.637758569907334,0.655227716396873,0.019775662098339,6,0.899434022349604,0.895294881331314,0.892057246926772,0.893156491379104,0.894985660496699,0.00281979637546
6,0.017977356910706,0.00061687794211,0.016583263874054,0.000139812360206,False,16,1,2,10,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 16, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 10}",0.755452043192886,0.700338839474799,0.736128759000424,0.703939008894536,0.723964662640661,0.73388440515155,0.009919742510889,0.486842105263158,0.907894736842105,0.421052631578947,0.654663337173471,0.891945065889088,0.237281728715617,0.43421052631579,0.513157894736842,0.513157894736842,0.486842105263158,0.486842105263158,0.032230128194516,681,0.87280701754386,0.960526315789473,0.885964912280702,0.912280701754386,0.907894736842105,0.033546181010479,0.760705831719389,0.703400774860095,0.739776151528196,0.707490314248816,0.727843268089124,0.023632710386245,325,0.759649878031281,0.700265442284239,0.74797331228926,0.716263720496449,0.731038088275307,0.023825794897545,0.637857757693135,0.668020878174774,0.688178285791966,0.624596427034008,0.654663337173471,0.02494054063922,7,0.894356869897516,0.895090513427553,0.890798472794368,0.887534407436915,0.891945065889088,0.003019901591894
7,0.265699148178101,0.001501526149646,0.197176814079285,0.004922928222524,True,64,1,2,200,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 64, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 200}",0.742324793563413,0.755188479457857,0.734858110969928,0.759423972892842,0.74794883922101,0.758113155889468,0.010164316668458,0.470394736842105,0.889254385964912,0.418859649122807,0.653819324160313,0.894961066880623,0.24114174272031,0.473684210526316,0.447368421052632,0.513157894736842,0.447368421052632,0.470394736842105,0.026925502539054,849,0.894736842105263,0.881578947368421,0.916666666666667,0.864035087719298,0.889254385964912,0.019212078363964,0.746718312890037,0.760223848471804,0.738484718037021,0.764528626775721,0.752488876543646,0.010418747966277,124,0.754053666236189,0.759738862185236,0.744960183657364,0.765119449027907,0.755968040276674,0.007463328937485,0.625627173162085,0.670462140607653,0.645174400163128,0.674013582708385,0.653819324160313,0.019712454860001,8,0.89661341706253,0.892026410815043,0.897151813100439,0.89405262654448,0.894961066880623,0.002059557002784
8,0.006947457790375,6.73768489557273E-05,0.009608685970306,0.000257098615631,False,16,1,2,2,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 16, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 2}",0.664831674782977,0.690173655230834,0.729563744176197,0.683608640406607,0.692044428649154,0.70503077506879,0.012986346419636,0.555921052631579,0.911184210526316,0.355263157894737,0.652397385865563,0.879829345955084,0.227431960089521,0.56578947368421,0.592105263157895,0.526315789473684,0.539473684210526,0.555921052631579,0.025266926802199,155,0.942982456140351,0.947368421052632,0.833333333333333,0.921052631578947,0.911184210526316,0.046039576261441,0.666451474069292,0.691777873439518,0.732888506241929,0.68596642272923,0.694271069119992,0.024188941145844,719,0.679724494188549,0.694741373125762,0.73950785565679,0.692660879546596,0.701658650629424,0.022596892222704,0.629875811219462,0.660636200919863,0.677203933207966,0.64187359811496,0.652397385865563,0.018036174051815,9,0.883434124304879,0.887784400199868,0.868863928419945,0.879234930895644,0.879829345955084,0.007015536792923
9,0.030103504657745,0.000224643912404,0.026096642017365,0.000236966801786,False,16,1,2,20,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 16, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 20}",0.711200508151599,0.725963574756459,0.727445997458704,0.679161372299873,0.710942863166659,0.72050777468315,0.009564911516491,0.506578947368421,0.924342105263158,0.417763157894737,0.652269419171938,0.894172929266395,0.241903510094457,0.421052631578947,0.539473684210526,0.5,0.56578947368421,0.506578947368421,0.054648841203408,553,0.907894736842105,0.907894736842105,0.916666666666667,0.964912280701754,0.924342105263158,0.023695375860718,0.715945771465462,0.729014205768403,0.731166594920362,0.681015927679725,0.714285624958488,0.020071914974493,459,0.731740565360884,0.726092259129062,0.727814046918717,0.683047564387689,0.717173608949088,0.019808737830362,0.613272003443081,0.681951933751728,0.670549935428325,0.643303804064617,0.652269419171938,0.02653492808621,10,0.894002071831897,0.890728934215875,0.898484058988852,0.893476652028953,0.894172929266395,0.002782127587215
