,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_decisiontreeclassifier__criterion,param_decisiontreeclassifier__max_depth,param_decisiontreeclassifier__min_samples_leaf,param_decisiontreeclassifier__min_samples_split,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,mean_train_Accuracy,Diff Acc,mean_test_Specificity,mean_train_Specificity,Diff Spec,mean_test_ROC_AUC,mean_train_ROC_AUC,Diff ROC,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC
0,0.007363140583038,0.000638874811664,0.007498025894165,0.000246605096818,gini,64,2,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 2}",0.810925259369045,0.793943244387971,0.804743752647183,0.803473104616688,0.803271340255222,0.824395202460842,0.02112386220562,0.569078947368421,1,0.430921052631579,0.696980072784946,0.935172991198595,0.238192918413649,0.578947368421053,0.552631578947368,0.513157894736842,0.631578947368421,0.569078947368421,0.04301545010073,19,1,1,1,1,1,0,0.814719173660426,0.797890658631081,0.809513560051657,0.806284976323719,0.807102092166721,0.006110509265279,20,0.824508537810303,0.80816414376928,0.827319032929191,0.826099433244853,0.821522786938407,0.00777673155299,0.703906311938659,0.686732503341867,0.66765270634615,0.729628769513107,0.696980072784946,0.022798121022291,1,0.935121830260829,0.933239031469196,0.934480656947628,0.937850446116727,0.935172991198595,0.001687521053956
1,0.009408593177795,0.000391981552548,0.007747232913971,0.000508642566984,entropy,128,4,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 128, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 2}",0.717764132966335,0.689538331215587,0.763024142312579,0.703091910207539,0.71835462917551,0.730636865897896,0.012282236722386,0.608552631578947,0.989035087719298,0.380482456140351,0.695529072952245,0.910389675798366,0.21486060284612,0.592105263157895,0.710526315789474,0.5,0.631578947368421,0.608552631578947,0.075800780406598,3,0.982456140350877,0.991228070175439,0.986842105263158,0.995614035087719,0.989035087719298,0.004903657845394,0.719819238218205,0.689195006457168,0.767326732673267,0.704261730520878,0.72015067696738,0.029310417258741,99,0.725785622040465,0.704569911758376,0.759523638711529,0.715761532391133,0.726410176225376,0.020538270577442,0.682445097572854,0.74126866347962,0.663836463737907,0.694566067018601,0.695529072952245,0.028586051723618,2,0.910448024207455,0.901497030293648,0.917169169426184,0.912444479266176,0.910389675798366,0.005684766920252
2,0.007117807865143,0.000308606276053,0.007534682750702,0.000606661763819,gini,64,2,5,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 5}",0.779589244124497,0.790978398983481,0.788860652265989,0.796272765777213,0.788925265287795,0.803553971986667,0.014628706698872,0.549342105263158,1,0.450657894736842,0.684373868626272,0.928046571763626,0.243672703137353,0.605263157894737,0.539473684210526,0.513157894736842,0.539473684210526,0.549342105263158,0.034026580371015,32,1,1,1,1,1,0,0.782440284054229,0.795092552733534,0.793370641411967,0.800473525613431,0.79284425095329,0.006553249325462,28,0.793155402496771,0.798981275557787,0.805366238611091,0.803859674295143,0.800340647740198,0.004772728607267,0.707867554619279,0.683046536919138,0.659292373745384,0.687289009221288,0.684373868626272,0.017257567333981,3,0.925620164991328,0.921856101082033,0.931793982049607,0.932916038931535,0.928046571763626,0.004526703310223
3,0.007509768009186,0.000688680564787,0.007737457752228,0.000532680874579,gini,32,2,10,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 10}",0.744230362058014,0.73718763235917,0.771918678526048,0.737611181702668,0.747736963661475,0.766830702471151,0.019093738809676,0.585526315789474,0.975877192982456,0.390350877192982,0.683624199225206,0.918342829365733,0.234718630140526,0.605263157894737,0.578947368421053,0.56578947368421,0.592105263157895,0.585526315789474,0.014710973536183,9,0.964912280701754,0.982456140350877,0.973684210526316,0.982456140350877,0.975877192982456,0.00727329997885,0.746503120292662,0.739776151528196,0.775290572535514,0.739991390443392,0.750390308699941,0.014628150995322,69,0.758932414980628,0.751488629026473,0.78621134945118,0.757012698184949,0.763411272910807,0.013444281817195,0.692355282978266,0.682038312526905,0.679244454765843,0.680858746629812,0.683624199225206,0.005137527365121,4,0.912267800006545,0.922073527135149,0.925729022319052,0.913300968002185,0.918342829365733,0.005718397938116
4,0.009883880615234,0.000710092885478,0.007682800292969,0.000551609683604,entropy,32,2,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 2}",0.821300021172983,0.834603981363829,0.823591698432867,0.807920372723422,0.821854018423275,0.837736412580212,0.015882394156936,0.519736842105263,1,0.480263157894737,0.681157674077523,0.937117698023737,0.255960023946214,0.473684210526316,0.552631578947368,0.526315789473684,0.526315789473684,0.519736842105263,0.02867696673382,55,1,1,1,1,1,0,0.826985151710781,0.839216530348687,0.828454584588894,0.8125269048644,0.82679579287819,0.009495569113646,11,0.844525756923518,0.835210560298443,0.828969079560944,0.831623502403329,0.835082224796559,0.005884939980559,0.661837574892687,0.699458504202823,0.682417812719487,0.680916804495095,0.681157674077523,0.013321341743043,5,0.943142941296418,0.93717000640636,0.931807040198962,0.936350804193208,0.937117698023737,0.004034151253394
5,0.009710550308228,0.000420367080673,0.007550239562988,0.000357311625529,entropy,16,2,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 16, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 2}",0.803514715223375,0.779542566709022,0.791613722998729,0.792037272342228,0.791677069318338,0.800854378083198,0.00917730876486,0.493421052631579,0.880482456140351,0.387061403508772,0.680336312611998,0.91224971228316,0.231913399671162,0.486842105263158,0.5,0.513157894736842,0.473684210526316,0.493421052631579,0.014710973536183,77,0.907894736842105,0.859649122807017,0.81578947368421,0.93859649122807,0.880482456140351,0.046765061649421,0.808693780933936,0.784115368058545,0.796168747309514,0.797244941885493,0.796555709546872,0.008699420301569,25,0.814392308796097,0.796972523136523,0.796829040820719,0.790013630820001,0.799551875893335,0.009017808205117,0.682597997576252,0.703601853320343,0.68421052631579,0.650934873235607,0.680336312611998,0.018880246109065,6,0.92785279672132,0.906807921230726,0.892268694550064,0.922069436630532,0.91224971228316,0.013863056929763
6,0.007242918014526,0.000372117597355,0.007624208927155,0.000250687718895,gini,64,2,10,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 10}",0.734279059919543,0.741634900465904,0.733799237611182,0.767047861075815,0.744190264768111,0.758377725990372,0.014187461222261,0.578947368421053,0.979166666666667,0.400219298245614,0.680123048298654,0.913730036297227,0.233606987998573,0.592105263157895,0.56578947368421,0.539473684210526,0.618421052631579,0.578947368421053,0.029421947072366,14,0.982456140350877,0.986842105263158,0.973684210526316,0.973684210526316,0.979166666666667,0.005697535551213,0.736604260813428,0.744511407662505,0.73697804563065,0.769479121825226,0.746893208982952,0.013416122345772,72,0.745157124408093,0.744171030920439,0.753425640289834,0.776311069660664,0.754766216319758,0.012947687540503,0.67879673360289,0.664962219906201,0.6705301107914,0.706203128894125,0.680123048298654,0.015841439976388,7,0.907780981187364,0.916164163907149,0.909458096241392,0.921516903853004,0.913730036297227,0.00548181110796
7,0.011983752250671,0.002576801076468,0.008013963699341,0.0004079962273,entropy,128,1,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 128, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 2}",0.861316959559602,0.856416772554002,0.859593392630241,0.858958068614994,0.85907129833971,0.874106683201245,0.015035384861536,0.493421052631579,1,0.506578947368421,0.679513535558062,0.936116598653969,0.256603063095907,0.5,0.486842105263158,0.513157894736842,0.473684210526316,0.493421052631579,0.014710973536183,77,1,1,1,1,1,0,0.867226167419841,0.862462333189841,0.865260439087387,0.865260439087387,0.865052344696114,0.001697076264357,4,0.875520160711723,0.872085515460219,0.867350599038669,0.873233373986656,0.872047412299317,0.00298026816394,0.68361308370992,0.675333337109455,0.689706198880758,0.669401522532116,0.679513535558062,0.007752798642521,8,0.93724998930099,0.936473519331725,0.933910975516127,0.936831910467035,0.936116598653969,0.00130272897652
8,0.007714331150055,0.000305309693518,0.007634699344635,9.28722806106508E-05,gini,32,1,5,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 5}",0.810501799703578,0.831215586615841,0.839263024142313,0.800508259212198,0.820372167418482,0.836765484681871,0.016393317263389,0.523026315789474,1,0.476973684210526,0.679122545270051,0.936180994020135,0.257058448750084,0.552631578947368,0.56578947368421,0.486842105263158,0.486842105263158,0.523026315789474,0.03648202798161,51,1,1,1,1,1,0,0.814719173660426,0.835557468790357,0.845027981058975,0.805639259578132,0.825235970771973,0.015755087302556,12,0.823647582149519,0.84231293493077,0.855154602195279,0.815266518401607,0.834095409419294,0.015610105360974,0.693197648737726,0.703446088315925,0.665361544735709,0.654484899290844,0.679122545270051,0.019913073714479,9,0.9355727620817,0.937204933022707,0.942161366001991,0.929784914974142,0.936180994020135,0.004418514268843
9,0.006876766681671,0.000372728251593,0.00749135017395,0.000410219137004,gini,128,4,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 128, 'decisiontreeclassifier__min_samples_leaf': 4, 'decisiontreeclassifier__min_samples_split': 2}",0.697226339191192,0.71135112240576,0.727869546802202,0.711139347734011,0.711896589033291,0.721213178271282,0.009316589237991,0.601973684210526,0.989035087719298,0.387061403508772,0.678701013787772,0.908798423832477,0.230097410044705,0.671052631578947,0.539473684210526,0.56578947368421,0.631578947368421,0.601973684210526,0.052115064203141,4,0.995614035087719,0.995614035087719,0.986842105263158,0.978070175438596,0.989035087719298,0.00727329997885,0.697654400688616,0.714162720619888,0.730520878174774,0.712440809298321,0.7136947021954,0.011642623836151,110,0.703687760080356,0.71597675586484,0.734055527656216,0.713609297654064,0.716832335313869,0.010960590774236,0.704570294360822,0.656950234497134,0.665488988830233,0.6877945374629,0.678701013787772,0.018705385945136,10,0.907901659731191,0.904518969243181,0.917786520969185,0.904986545386351,0.908798423832477,0.005348696683823
