,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_decisiontreeclassifier__criterion,param_decisiontreeclassifier__max_depth,param_decisiontreeclassifier__max_features,param_decisiontreeclassifier__min_samples_leaf,param_decisiontreeclassifier__min_samples_split,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,,mean_test_Accuracy,mean_train_Accuracy,diff Acc,mean_test_Specificity,mean_train_Specificity,diff Spec,mean_test_ROC_AUC,mean_train_ROC_AUC,diff ROC,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC
0,0.005180895328522,0.000252065407114,0.008058965206146,0.0003758567903,gini,16,log2,1,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 16, 'decisiontreeclassifier__max_features': 'log2', 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 2}",0.710994409622226,0.786718617652041,0.709300355751313,0.7192952735897,,0.73157716415382,0.742122649500254,0.010545485346434,0.568421052631579,0.916666666666666,0.348245614035087,0.686054851747137,0.90206963977897,0.216014788031833,0.463157894736842,0.673684210526316,0.6,0.568421052631579,0.07770959505386,132,0.950877192982456,0.852631578947368,0.940350877192982,0.92280701754386,0.916666666666666,0.038306325545435,0.713842975206612,0.792011019283746,0.709882920110193,0.721246556473829,0.734245867768595,0.033599204109653,80,0.716023875114784,0.797865013774105,0.723829201101928,0.71935261707989,0.739267676767677,0.033944360182414,0.677961432506887,0.658709402638829,0.716219008264463,0.691329563578367,0.686054851747137,0.020922332238769,1,0.900080751695584,0.902887225524785,0.903608352262658,0.901702229632852,0.90206963977897,0.001334798541253
1,0.007255017757416,0.000805925656323,0.007928729057312,0.000331800143399,entropy,128,,1,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 128, 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 2}",0.716245976622057,0.722175165170252,0.716923598170422,0.749449432491953,,0.726198543113671,0.737492235586425,0.011293692472754,0.576315789473684,0.962280701754386,0.385964912280701,0.685420291431057,0.904100464372594,0.218680172941536,0.557894736842105,0.568421052631579,0.568421052631579,0.576315789473684,0.02021354144176,108,0.957894736842105,0.982456140350877,0.954385964912281,0.954385964912281,0.962280701754386,0.011736042245842,0.71797520661157,0.724862258953168,0.71935261707989,0.752410468319559,0.728650137741047,0.013957967079553,86,0.722164830119376,0.735078053259871,0.724690082644628,0.753328741965106,0.733815426997245,0.01226144366784,0.69267978831376,0.667983362331449,0.705922865013774,0.675095150065246,0.685420291431057,0.01486363733372,2,0.893859649122807,0.909767632465001,0.903879806840333,0.908894769062233,0.904100464372594,0.006325052141514
2,0.00560063123703,8.29582533647406E-05,0.008022308349609,0.00035739939067,gini,16,,2,5,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 16, 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 5}",0.686769439268169,0.683550736913434,0.720650516686431,0.749957648653227,,0.710232085380315,0.722005759783161,0.011773674402846,0.568421052631579,0.885964912280702,0.317543859649123,0.682915352689575,0.880323016851127,0.197407664161552,0.526315789473684,0.578947368421053,0.578947368421053,0.568421052631579,0.024686398735913,132,0.929824561403509,0.926315789473684,0.866666666666667,0.821052631578947,0.885964912280702,0.045105123270816,0.6883608815427,0.686122589531681,0.722968319559229,0.752754820936639,0.712551652892562,0.027424854028142,121,0.693067033976125,0.689967860422406,0.732323232323232,0.761937557392103,0.719323921028466,0.029732585282214,0.689108489198202,0.64766837030593,0.70094696969697,0.693937581557199,0.682915352689575,0.020780600617398,3,0.883753403251011,0.881734711549305,0.876788217099222,0.87901573550497,0.880323016851127,0.002644060635531
3,0.005888879299164,0.000493543458009,0.008133590221405,0.000328331010368,gini,32,,2,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 2}",0.685414196171438,0.687277655429443,0.67660511604269,0.684228358461799,,0.683381331526342,0.697103167880739,0.013721836354396,0.6,0.956140350877193,0.356140350877193,0.677700449470784,0.890274656452886,0.212574206982102,0.505263157894737,0.68421052631579,0.610526315789474,0.6,0.063594978808393,48,0.957894736842105,0.964912280701754,0.940350877192982,0.96140350877193,0.956140350877193,0.009447657556376,0.68681129476584,0.690254820936639,0.676480716253444,0.685433884297521,0.684745179063361,0.005084305461513,197,0.690886134067952,0.702077594123049,0.681359044995409,0.697141873278237,0.692866161616162,0.007737351631234,0.690482274902131,0.625141365811222,0.7281064230825,0.667071734087284,0.677700449470784,0.037348239928204,4,0.892072438902583,0.892904825769658,0.879746326905418,0.896375034233886,0.890274656452886,0.006289080705921
4,0.006578803062439,0.000242025069291,0.008654892444611,0.000370386979513,entropy,16,,2,2,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 16, 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 2}",0.643232254785702,0.713027274267322,0.671014738268677,0.726240894460444,,0.688378790445536,0.698006663278559,0.009627872833023,0.594736842105263,0.918421052631579,0.323684210526316,0.677256415832971,0.880907711484864,0.203651295651894,0.515789473684211,0.694736842105263,0.589473684210526,0.594736842105263,0.064245029556493,58,0.940350877192982,0.91578947368421,0.943859649122807,0.873684210526316,0.918421052631579,0.028001560876338,0.644283746556474,0.716253443526171,0.670626721763085,0.728477961432507,0.689910468319559,0.034040653959104,183,0.64675160697888,0.723599632690542,0.670798898071625,0.736455463728191,0.69440140036731,0.036907526131334,0.664670327678701,0.647306800057996,0.715412498187618,0.681636037407568,0.677256415832971,0.025151823024818,5,0.870034374848968,0.893042164064891,0.883201734248385,0.877352572777214,0.880907711484864,0.008416886904976
5,0.005585312843323,0.000563586233639,0.008880317211151,0.00038406281884,gini,32,log2,1,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__max_features': 'log2', 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 2}",0.727426732170083,0.737929866169744,0.740809757750296,0.732508893782822,,0.734668812468236,0.745313117623807,0.010644305155571,0.552631578947368,0.953508771929824,0.400877192982456,0.677061358199217,0.905702006105714,0.228640647906497,0.48421052631579,0.568421052631579,0.568421052631579,0.552631578947368,0.040427082883519,178,0.957894736842105,0.96140350877193,0.943859649122807,0.950877192982456,0.953508771929824,0.006737847147253,0.729683195592286,0.742079889807163,0.743629476584022,0.735192837465565,0.737646349862259,0.005587611985899,73,0.728305785123967,0.755337465564738,0.745236455463728,0.738751147842057,0.741907713498623,0.009828722270482,0.697269646222996,0.630154414963027,0.698328983616065,0.68249238799478,0.677061358199217,0.027795881907788,6,0.89883624925491,0.908515477743947,0.90880233757028,0.90665395985372,0.905702006105714,0.00404884276436
6,0.00603312253952,0.000399391413371,0.008274435997009,0.000147312828314,gini,128,,1,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 128, 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 2}",0.704048788751482,0.739454514653566,0.713704895815687,0.723022192105709,,0.720057597831611,0.730800722796318,0.010743124964707,0.560526315789474,0.968421052631579,0.407894736842105,0.676084484196027,0.904386795587454,0.228302311391426,0.526315789473684,0.547368421052632,0.568421052631579,0.560526315789474,0.027221264296812,154,0.964912280701754,0.975438596491228,0.957894736842105,0.975438596491228,0.968421052631579,0.007443229275648,0.705750688705234,0.742940771349862,0.716425619834711,0.725550964187328,0.722667011019284,0.013642392278931,105,0.709825528007346,0.748565197428834,0.71797520661157,0.731290174471993,0.726914026629936,0.014661541148474,0.6968935769175,0.654909743366681,0.676038494997825,0.676496121502102,0.676084484196027,0.014845534255787,7,0.89608525445846,0.912740442704557,0.900140660995924,0.908580824190872,0.904386795587454,0.006601487335615
7,0.006642699241638,0.000383782620799,0.007997572422028,0.000396769326051,entropy,32,,2,5,"{'decisiontreeclassifier__criterion': 'entropy', 'decisiontreeclassifier__max_depth': 32, 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 2, 'decisiontreeclassifier__min_samples_split': 5}",0.681009656107064,0.66491614433339,0.67660511604269,0.68558360155853,,0.677028629510418,0.687828222937489,0.010799593427071,0.6,0.96578947368421,0.36578947368421,0.675377202044367,0.89133983374414,0.215962631699773,0.578947368421053,0.610526315789474,0.6,0.6,0.012892051277806,46,0.957894736842105,0.989473684210526,0.947368421052632,0.968421052631579,0.96578947368421,0.015568631008157,0.682162534435262,0.666322314049587,0.677685950413223,0.68698347107438,0.678288567493113,0.007651198222763,214,0.686237373737374,0.674070247933884,0.681932966023875,0.690886134067952,0.683281680440771,0.006189373095048,0.687142960707554,0.655574887632304,0.694598194867334,0.664192764970277,0.675377202044367,0.0160086143276,8,0.890547319285358,0.894854445572149,0.885077247756674,0.89488032236238,0.89133983374414,0.004022922394704
8,0.005905151367188,0.000477435005437,0.008012354373932,0.000323501654827,gini,64,,1,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__max_features': None, 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 2}",0.715568355073691,0.728104353718448,0.718448246654244,0.733694731492461,,0.723953921734711,0.736122875374104,0.012168953639392,0.560526315789474,0.962280701754386,0.401754385964912,0.675345711903726,0.907063180650202,0.231717468746476,0.547368421052632,0.610526315789474,0.526315789473684,0.560526315789474,0.031025858217241,154,0.96140350877193,0.964912280701754,0.957894736842105,0.964912280701754,0.962280701754386,0.00290931999154,0.71814738292011,0.731060606060606,0.720213498622589,0.737086776859504,0.726627066115703,0.007779792741028,90,0.727157943067034,0.744203397612488,0.720213498622589,0.738119834710744,0.732423668503214,0.009327706580862,0.663630020298681,0.656240938089024,0.72120124691895,0.66031064230825,0.675345711903726,0.026603727283826,9,0.906751224364861,0.908629557134342,0.901617249045479,0.911254692056128,0.907063180650202,0.003527668880555
9,0.005067408084869,0.000207752166785,0.008008062839508,0.000378616449698,gini,64,sqrt,1,2,"{'decisiontreeclassifier__criterion': 'gini', 'decisiontreeclassifier__max_depth': 64, 'decisiontreeclassifier__max_features': 'sqrt', 'decisiontreeclassifier__min_samples_leaf': 1, 'decisiontreeclassifier__min_samples_split': 2}",0.723869219041166,0.746230730137218,0.707098085719126,0.736405217685922,,0.728400813145858,0.735049974589192,0.006649161443334,0.565789473684211,0.96578947368421,0.4,0.674934980788749,0.907467140503923,0.232532159715174,0.515789473684211,0.673684210526316,0.515789473684211,0.565789473684211,0.06462120609373,141,0.964912280701754,0.968421052631579,0.964912280701754,0.964912280701754,0.96578947368421,0.001519342813657,0.726584022038568,0.75,0.707644628099173,0.740013774104683,0.731060606060606,0.015868267778917,84,0.722910927456382,0.753558310376492,0.706783746556474,0.741850321395776,0.731275826446281,0.017875699608525,0.675966905901116,0.651294040887342,0.723515658982166,0.64896331738437,0.674934980788749,0.029977360218097,10,0.902418321975738,0.916261800621848,0.897399130862049,0.913789308556055,0.907467140503923,0.00781298985902
