,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_extratreesclassifier__bootstrap,param_extratreesclassifier__max_depth,param_extratreesclassifier__min_samples_leaf,param_extratreesclassifier__min_samples_split,param_extratreesclassifier__n_estimators,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,mean_train_Accuracy,Diff Acc,mean_test_Specificity,mean_train_Specificity,Diff Spec,mean_test_ROC_AUC,mean_train_ROC_AUC,Diff ROC,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC
10,0.032927989959717,0.000179669321066,0.038383901119232,0.000223195599305,False,16,1,2,30,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 16, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 30}",0.832098242642388,0.821685726387124,0.809402795425667,0.830792037272342,0.82349470043188,0.833783447315752,0.010288746883872,0.368421052631579,0.700657894736842,0.332236842105263,0.633044527182781,0.889417308802138,0.256372781619357,0.368421052631579,0.328947368421053,0.394736842105263,0.381578947368421,0.368421052631579,0.02461616701825,79,0.68421052631579,0.697368421052632,0.723684210526316,0.697368421052632,0.700657894736842,0.01433848336691,0.839681514955885,0.829746018080069,0.816185966422729,0.838140335772708,0.830938458807848,0.0093188788098,1733,0.842947338212082,0.83449314871942,0.822153669560227,0.844249946194132,0.835961025671465,0.008807844683507,0.658401572038553,0.624209846613952,0.582678648299613,0.666888041779006,0.633044527182781,0.033178067079284,11,0.888750273768796,0.886729521989923,0.892200414588376,0.889989024861458,0.889417308802138,0.001983788720699
11,0.051301419734955,0.000547729270781,0.05992329120636,0.000265293866084,False,16,1,2,50,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 16, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 50}",0.809231420707178,0.81130876747141,0.824015247776366,0.823168149089369,0.816930896261081,0.832071407722614,0.015140511461533,0.37828947368421,0.720394736842105,0.342105263157895,0.631852017206812,0.890514870366387,0.258662853159575,0.421052631578947,0.328947368421053,0.368421052631579,0.394736842105263,0.37828947368421,0.034026580371015,71,0.745614035087719,0.741228070175439,0.732456140350877,0.662280701754386,0.720394736842105,0.033884949869216,0.815579944049925,0.819199311235471,0.831467929401636,0.830176495910461,0.824105920149373,0.006852338100675,1757,0.82379107475965,0.833703995982495,0.833775737140397,0.844321687352034,0.833898123808644,0.007260436996685,0.629217491760389,0.62597707139135,0.6060759680087,0.66613753766681,0.631852017206812,0.021687308144044,12,0.893603376355942,0.893881140004758,0.895409415460597,0.879165549644252,0.890514870366387,0.006588518290535
12,0.095791161060333,0.000300710028735,0.11260461807251,0.000661480757525,False,16,1,2,100,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 16, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 100}",0.821511751005717,0.809191020753918,0.820203303684879,0.808767471410419,0.814918386713733,0.825365860041403,0.010447473327669,0.365131578947368,0.713815789473684,0.348684210526316,0.631836717394408,0.888898945550847,0.257062228156439,0.421052631578947,0.394736842105263,0.31578947368421,0.328947368421053,0.365131578947368,0.044010158421907,82,0.701754385964912,0.723684210526316,0.710526315789474,0.719298245614035,0.713815789473684,0.008422308934066,0.828061114697654,0.815970727507533,0.828454584588894,0.816616444253121,0.822275717761801,0.005988102615286,1763,0.834696513129574,0.827534256402898,0.824162421981491,0.822368893033934,0.827190521136974,0.004713691541284,0.650391310749437,0.64943244896572,0.573604628769513,0.65391848109296,0.631836717394408,0.03366178522359,13,0.894783571606589,0.89218011939239,0.885059180162185,0.883572911042223,0.888898945550847,0.004703864566007
13,0.191371858119965,0.000431524435093,0.226690530776978,0.001613605379946,False,32,1,2,200,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 32, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 200}",0.753758204531018,0.743117323168149,0.761541719610335,0.753917831427361,0.753083769684216,0.766513110222954,0.013429340538738,0.4375,0.861842105263158,0.424342105263158,0.631549353708791,0.886580069365749,0.255030715656958,0.473684210526316,0.407894736842105,0.421052631578947,0.447368421052632,0.4375,0.025266926802199,20,0.864035087719298,0.894736842105263,0.850877192982456,0.837719298245614,0.861842105263158,0.021148356932002,0.758338713148268,0.748600947051227,0.767111493758071,0.758932414980628,0.758245892234549,0.006559416650246,1835,0.763308939589611,0.755936580816414,0.77365664681828,0.766912977975465,0.764953786299942,0.006395188203949,0.642073833712752,0.607445284002084,0.646379454879126,0.630298842241203,0.631549353708791,0.015110150027651,14,0.886417732162232,0.895133463726034,0.894423131866541,0.870345949708189,0.886580069365749,0.0099780656805
14,0.006136357784271,0.000293830822294,0.009768545627594,0.000300239494062,False,16,1,2,2,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 16, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 2}",0.778742324793563,0.735705209656925,0.774036425243541,0.742693773824651,0.75779443337967,0.769230973622057,0.011436540242387,0.427631578947368,0.75109649122807,0.323464912280702,0.631085833826508,0.866624096531324,0.235538262704815,0.447368421052632,0.394736842105263,0.394736842105263,0.473684210526316,0.427631578947368,0.034185213307281,35,0.763157894736842,0.754385964912281,0.723684210526316,0.763157894736842,0.75109649122807,0.016226588362882,0.784161824833226,0.741282823934567,0.780241067585019,0.747094274644856,0.763194997749417,0.019167374497988,1826,0.781102023245803,0.754501757658369,0.791304971662243,0.751201664394863,0.769527604240319,0.01710144031849,0.644285220798931,0.600231948252033,0.616262999297641,0.663563166957428,0.631085833826508,0.024498365569245,15,0.874705147860324,0.858064996230443,0.86880099757968,0.864925244454849,0.866624096531324,0.006045382227257
15,0.289762020111084,0.001815463847666,0.33803391456604,0.003007743071799,False,64,1,2,300,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 64, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 300}",0.767944103324158,0.752858958068615,0.753494282083863,0.774883523930538,0.762295216851794,0.770024818460808,0.007729601609014,0.421052631578947,0.851973684210526,0.430921052631579,0.631053091088301,0.887505784441604,0.256452693353304,0.473684210526316,0.342105263157895,0.407894736842105,0.460526315789474,0.421052631578947,0.051802683381657,38,0.859649122807017,0.864035087719298,0.842105263157895,0.842105263157895,0.851973684210526,0.009989510503448,0.772756617172369,0.759578131726216,0.759147653895824,0.780025828669823,0.767877057866058,0.008894905842901,1820,0.764887358301047,0.766339048712246,0.766697754501758,0.77681325776598,0.768684354820258,0.004741921742121,0.667249951864814,0.582872646532388,0.602525941953463,0.671563824002538,0.631053091088301,0.039007966130938,16,0.886552413822618,0.896744178582621,0.885807270525838,0.880919274835341,0.887505784441604,0.005755951271453
16,0.099337875843048,0.000628122951981,0.118295311927795,0.000612016301406,False,64,1,2,100,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 64, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 100}",0.745924200719881,0.759847522236341,0.761965268953833,0.770648030495553,0.759596255601402,0.767360007105895,0.007763751504492,0.444078947368421,0.861842105263158,0.417763157894737,0.630986607874213,0.891188936641676,0.260202328767463,0.5,0.43421052631579,0.394736842105263,0.447368421052632,0.444078947368421,0.037649747178486,12,0.87280701754386,0.87280701754386,0.87280701754386,0.828947368421053,0.861842105263158,0.018991785170711,0.749946201850656,0.765174343521309,0.767972449418855,0.775936289281102,0.76475732101798,0.009418725243086,1824,0.754986368202038,0.75923667407992,0.775091469976325,0.773943611449889,0.765814530927043,0.008841109333272,0.652774002469052,0.630904909712939,0.604720812470263,0.635546706844597,0.630986607874213,0.017214701192895,17,0.886930340631317,0.892906655943251,0.897199955193242,0.887718794798892,0.891188936641676,0.004161142511822
17,0.479789614677429,0.001550855244271,0.557656824588776,0.004225597453923,False,128,1,2,500,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 128, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 500}",0.775989836968029,0.747352816603134,0.749047013977128,0.777424819991529,0.762453621884955,0.773095724354036,0.01064210246908,0.43421052631579,0.865131578947369,0.430921052631579,0.630793672894449,0.894034701944398,0.263241029049949,0.421052631578947,0.421052631578947,0.447368421052632,0.447368421052632,0.43421052631579,0.013157894736842,24,0.850877192982456,0.855263157894737,0.894736842105263,0.859649122807017,0.865131578947369,0.017371688067714,0.781794706262105,0.752690486439948,0.753981919931124,0.78282393456737,0.767822761800137,0.014498319537625,1821,0.787487444396614,0.761388908816988,0.756008321974317,0.781476433029629,0.771590277054387,0.013203420461247,0.665909245353539,0.596697498697238,0.611530575254322,0.649037372272696,0.630793672894449,0.027836810259587,18,0.893139857464007,0.891179047050872,0.898860542740739,0.892959360521973,0.894034701944398,0.002889663046162
18,0.049665093421936,0.000598635450873,0.059799432754517,0.000395962838541,False,32,1,5,50,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 32, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 5, 'extratreesclassifier__n_estimators': 50}",0.843108193944527,0.807496823379924,0.831639135959339,0.818509106310885,0.825188314898669,0.832530595413351,0.007342280514683,0.328947368421053,0.68859649122807,0.359649122807018,0.629613558649202,0.870793179906153,0.241179621256951,0.289473684210526,0.342105263157895,0.25,0.43421052631579,0.328947368421053,0.069000582116457,126,0.666666666666667,0.75,0.649122807017544,0.68859649122807,0.68859649122807,0.038109971923208,0.852162685603615,0.81510977184675,0.84115368058545,0.824795523030564,0.833305415266595,0.014323857881256,1729,0.846678146075477,0.818279647033503,0.846330439773298,0.828251667981921,0.83488497521605,0.01214305590413,0.662941852695004,0.622380315834787,0.568821227088384,0.664310838978635,0.629613558649202,0.038931683191443,19,0.869977443968653,0.87456325996856,0.871749307446103,0.866882708241297,0.870793179906153,0.002787691576869
19,0.015593886375427,0.000316892756395,0.017426192760468,0.000745809297912,True,16,1,2,10,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 16, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 10}",0.794198602583104,0.836086404066074,0.827191867852605,0.8284625158831,0.821484847596221,0.828029900305507,0.006545052709287,0.381578947368421,0.675438596491228,0.293859649122807,0.628940491382547,0.863149943792813,0.234209452410266,0.486842105263158,0.289473684210526,0.381578947368421,0.368421052631579,0.381578947368421,0.070243935868627,66,0.714912280701754,0.671052631578947,0.68421052631579,0.631578947368421,0.675438596491228,0.029908293195145,0.799225306649451,0.845027981058975,0.834481274214378,0.835987946620749,0.828680627135888,0.017477816724554,1740,0.799756062562778,0.855513307984791,0.832771360929765,0.834062701772007,0.830525858312335,0.019929278181021,0.651487094107121,0.585502243016064,0.59632224664114,0.682450381765865,0.628940491382547,0.039757040176594,20,0.849669620852245,0.876738307135224,0.8695888916998,0.856602955483982,0.863149943792813,0.010614681236055
20,0.277733623981476,0.001591317107243,0.324178457260132,0.000747985866503,False,16,1,2,300,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 16, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 300}",0.815795045521914,0.812155866158407,0.822321050402372,0.807496823379924,0.814442196365654,0.827836331598486,0.013394135232832,0.37828947368421,0.722587719298246,0.344298245614035,0.628842489348205,0.894734138191049,0.265891648842844,0.43421052631579,0.328947368421053,0.355263157894737,0.394736842105263,0.37828947368421,0.039882748858494,71,0.741228070175439,0.728070175438597,0.714912280701754,0.706140350877193,0.722587719298246,0.013294249619498,0.822035721971164,0.820060266896255,0.829961256995265,0.814248816185966,0.821576515512163,0.005623809820549,1772,0.830678720045917,0.833345290192984,0.830475643876892,0.823731975034077,0.829557907287468,0.003549092052243,0.643809531899471,0.625790153386048,0.602034574166799,0.643735697940503,0.628842489348205,0.01713039036409,21,0.897486173102436,0.895231321182647,0.897142373474399,0.889076685004714,0.894734138191049,0.003377397697051
21,0.013865411281586,0.000481152686738,0.018181264400482,0.00052123079292,False,16,1,2,10,"{'extratreesclassifier__bootstrap': False, 'extratreesclassifier__max_depth': 16, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 10}",0.796951090408638,0.818085556967387,0.801990681914443,0.80580262600593,0.805707488824099,0.817989138228015,0.012281649403916,0.394736842105263,0.736842105263158,0.342105263157895,0.62884060425859,0.887209056968081,0.258368452709491,0.486842105263158,0.289473684210526,0.276315789473684,0.526315789473684,0.394736842105263,0.112805448680804,54,0.723684210526316,0.736842105263158,0.754385964912281,0.732456140350877,0.736842105263158,0.011182060336826,0.802022810415322,0.826732673267327,0.810589754627637,0.810374515712441,0.812429938505681,0.008951083402515,1788,0.809872291576984,0.83449314871942,0.814549106822584,0.818351388191405,0.819316483827599,0.009262602463673,0.665684142570759,0.588841278292589,0.579073396470082,0.681763599700931,0.62884060425859,0.045373480169448,22,0.881689084240232,0.895574136934991,0.885880742281847,0.885692264415253,0.887209056968081,0.005111500301354
22,0.469648420810699,0.01480079582011,0.421893537044525,0.009103140475039,True,16,1,2,400,"{'extratreesclassifier__bootstrap': True, 'extratreesclassifier__max_depth': 16, 'extratreesclassifier__min_samples_leaf': 1, 'extratreesclassifier__min_samples_split': 2, 'extratreesclassifier__n_estimators': 400}",0.844590302773661,0.8284625158831,0.836298178737823,0.831639135959339,0.835247533338481,0.845465545315768,0.010218011977288,0.365131578947368,0.706140350877193,0.341008771929825,0.628668136727883,0.887863011810133,0.25919487508225,0.407894736842105,0.368421052631579,0.355263157894737,0.328947368421053,0.365131578947368,0.028487677756067,82,0.719298245614035,0.710526315789474,0.706140350877193,0.68859649122807,0.706140350877193,0.011182060336826,0.851732300408866,0.835987946620749,0.844167025398192,0.839862247094275,0.84293737988052,0.00584409358849,1713,0.843521308652604,0.850419685773728,0.848410933352464,0.848626156826171,0.847744521151242,0.002559951964945,0.653715470082566,0.610862201780819,0.592716994811609,0.657377880236536,0.628668136727883,0.027663849176029,23,0.887454906817913,0.892781423571124,0.887587269342738,0.883628447508757,0.887863011810133,0.003254415948605
