,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__bootstrap,param_randomforestclassifier__max_depth,param_randomforestclassifier__min_samples_leaf,param_randomforestclassifier__min_samples_split,param_randomforestclassifier__n_estimators,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,mean_test_Accuracy,mean_train_Accuracy,Diff Acc,mean_test_Specificity,mean_train_Specificity,Diff Spec,mean_test_ROC_AUC,mean_train_ROC_AUC,Diff ROC,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,mean_train_Specificity,std_train_Specificity,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,mean_train_Recall,std_train_Recall,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC
10,0.67422342300415,0.003052529813864,0.481622636318207,0.005521968794723,False,16,1,2,500,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 16, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 500}",0.849036629261063,0.831003811944091,0.860440491317238,0.841592545531554,0.845518369513487,0.858788985466829,0.013270615953342,0.401315789473684,0.981359649122807,0.580043859649123,0.677561855542673,0.979425792254833,0.30186393671216,0.447368421052632,0.394736842105263,0.355263157894737,0.407894736842105,0.401315789473684,0.032894736842105,144,0.982456140350877,0.995614035087719,0.986842105263158,0.960526315789473,0.981359649122807,0.012927440923851,0.85560576716161,0.838140335772708,0.868704261730521,0.848687042617305,0.852784351820536,0.011097736985359,1622,0.852130865260439,0.84138029987804,0.877322619987087,0.856302460721716,0.85678406146182,0.01304791584303,0.683897647605133,0.647945601196275,0.675153499331627,0.703250674037656,0.677561855542673,0.019893342843001,11,0.978508048173238,0.981859713312264,0.98732447015379,0.970010937380038,0.979425792254833,0.006280820622698
11,0.043960154056549,0.000564974475092,0.035135269165039,0.000344853210274,False,16,1,5,30,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 16, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 30}",0.850942197755664,0.836933502753071,0.86573485811097,0.83989834815756,0.848377226694316,0.861771390315644,0.013394163621327,0.424342105263158,0.955043859649123,0.530701754385965,0.677516615753508,0.966656733984176,0.289140118230668,0.394736842105263,0.473684210526316,0.368421052631579,0.460526315789474,0.424342105263158,0.044010158421907,72,0.969298245614035,0.991228070175439,0.921052631578947,0.93859649122807,0.955043859649123,0.027103524329623,0.85840327092748,0.842875591907017,0.873869995695222,0.846104175634955,0.855313258541168,0.012179936675,1606,0.859377242072033,0.844465169667838,0.88212927756654,0.855011119879475,0.860245702296472,0.013748374021006,0.662791784173151,0.672293087432313,0.69674252894397,0.678239062464599,0.677516615753508,0.012392170718338,12,0.96987756555976,0.972475938393225,0.962237877317586,0.962035554666133,0.966656733984176,0.004612984080884
12,0.045643866062164,0.000447081003189,0.035301804542542,0.000349529829456,False,16,1,2,30,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 16, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 30}",0.819394452678382,0.872935196950445,0.883100381194409,0.83439220669208,0.852455559378829,0.861435466286609,0.00897990690778,0.421052631578947,0.964912280701754,0.543859649122807,0.677260027669949,0.97438690441638,0.297126876746431,0.421052631578947,0.421052631578947,0.342105263157895,0.5,0.421052631578947,0.055824219567359,86,0.973684210526316,0.973684210526316,0.912280701754386,1,0.964912280701754,0.032230128194516,0.825909188723908,0.880327163151098,0.891950064571675,0.839862247094275,0.859512165885239,0.027389600056251,1588,0.82257138757354,0.872013774302317,0.892316521988665,0.852069732405481,0.859742854067501,0.02574982544892,0.654908939553532,0.685214502571539,0.661324399030292,0.707592269524435,0.677260027669949,0.020837670017351,13,0.975453166025985,0.975692018984976,0.969583636974638,0.976818795679924,0.97438690441638,0.002820714053741
13,0.073662221431732,0.000663285358576,0.052729427814484,0.000545546159916,True,64,1,2,50,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 64, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 50}",0.856658903239466,0.865946632782719,0.860440491317238,0.873358746293943,0.864101193408342,0.875977086659176,0.011875893250835,0.414473684210526,0.99780701754386,0.583333333333333,0.677118591479664,0.979224711802316,0.302106120322652,0.460526315789474,0.407894736842105,0.381578947368421,0.407894736842105,0.414473684210526,0.02867696673382,105,1,1,0.995614035087719,0.995614035087719,0.99780701754386,0.00219298245614,0.863137508069722,0.87343951786483,0.868273783900129,0.880972879896685,0.871455922432842,0.006592214221419,1489,0.867412828239346,0.87617476146065,0.868068010617691,0.884281512303609,0.873984278155324,0.0068741803837,0.678095941920651,0.677964349638625,0.674766918911571,0.67764715544781,0.677118591479664,0.001367503609126,14,0.979785635886243,0.9793763050283,0.979301260001284,0.978435646293436,0.979224711802316,0.000491452016519
14,0.680782675743103,0.000972530959365,0.457414209842682,0.001680006645181,True,16,1,2,500,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 16, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 500}",0.873173830192674,0.881194409148666,0.869123252858958,0.882253282507412,0.876436193676927,0.892176949649669,0.015740755972741,0.381578947368421,0.989035087719298,0.607456140350877,0.676309359645932,0.979518894164585,0.303209534518653,0.421052631578947,0.368421052631579,0.342105263157895,0.394736842105263,0.381578947368421,0.029421947072366,224,0.978070175438596,0.995614035087719,0.986842105263158,0.995614035087719,0.989035087719298,0.00727329997885,0.880568108457069,0.88958243650452,0.877744296168747,0.890228153250108,0.884530748595111,0.005471252688731,1403,0.881833835557469,0.89152736925174,0.889231652198867,0.899777602410503,0.890592614854644,0.006399339737645,0.697123497899041,0.657467091102703,0.660316174638059,0.690330674943925,0.676309359645932,0.017611350632876,15,0.976515672162182,0.981150010761174,0.979776859826588,0.980633033908395,0.979518894164585,0.001801925178725
15,0.057724833488464,0.002101836333023,0.044733703136444,0.001194068480166,False,64,2,2,40,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 64, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 40}",0.843531653609994,0.847734011012283,0.861075815332486,0.870817450232952,0.855789732546929,0.87160051724024,0.015810784693312,0.401315789473684,0.945175438596491,0.543859649122807,0.676166671350861,0.964859019024473,0.288692347673612,0.447368421052632,0.368421052631579,0.43421052631579,0.355263157894737,0.401315789473684,0.040018174541436,144,0.964912280701754,0.964912280701754,0.956140350877193,0.894736842105263,0.945175438596491,0.029340105614605,0.850010759629869,0.855574687903573,0.868058544984933,0.879250968575118,0.863223740273373,0.011328484489074,1558,0.856363897259291,0.864193988090968,0.87710739651338,0.883922806514097,0.870397022094434,0.010763156977585,0.671211194545434,0.656543829440152,0.697068219407753,0.679843442010105,0.676166671350861,0.01466292969257,16,0.96235946535157,0.966716979873459,0.97020350575125,0.960156125121614,0.964859019024473,0.003885245697325
16,0.045297801494598,0.000460075102592,0.036008477210999,0.000117970888609,False,64,1,5,30,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 64, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 30}",0.836756298962524,0.844557390936044,0.847734011012283,0.81723845828039,0.83657153979781,0.850371395701071,0.013799855903261,0.398026315789474,0.991228070175439,0.593201754385965,0.675884512478043,0.975210571861161,0.299326059383118,0.407894736842105,0.381578947368421,0.342105263157895,0.460526315789474,0.398026315789474,0.04301545010073,157,0.986842105263158,0.991228070175439,0.986842105263158,1,0.991228070175439,0.005371688032419,0.843770174306004,0.852130865260439,0.856005165733965,0.823073611708997,0.843744954252351,0.012727345830978,1669,0.843951786482996,0.860033000932635,0.85673290766913,0.831551761245427,0.848067364082547,0.011269108515435,0.664851686996704,0.673416011509618,0.672257686294945,0.693012665110905,0.675884512478043,0.010420463232383,17,0.976609603179998,0.976678302579031,0.975098266507074,0.972456115178541,0.975210571861161,0.001711079060144
17,0.060260355472565,0.000625070618906,0.04378479719162,0.000186327465864,True,128,1,2,40,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 128, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 40}",0.861952149057802,0.859593392630241,0.852816603134265,0.855993223210504,0.857588842008203,0.870595006105993,0.01300616409779,0.407894736842105,0.993421052631579,0.585526315789473,0.675177288865465,0.977739545713176,0.302562256847711,0.421052631578947,0.421052631578947,0.381578947368421,0.407894736842105,0.407894736842105,0.016115064097258,123,0.995614035087719,1,0.982456140350877,0.995614035087719,0.993421052631579,0.006578947368421,0.869162900796213,0.866767111493758,0.860525182953078,0.863323288850624,0.864944621023418,0.00328920608309,1545,0.87587889223705,0.866489705143841,0.867852787143984,0.864122246933066,0.868585907864485,0.004417109399993,0.682895303138414,0.671900842830278,0.670731189251648,0.675181820241521,0.675177288865465,0.004745278317662,18,0.979882713671825,0.975296183999708,0.975571349098768,0.980207936082404,0.977739545713176,0.002310693236642
18,0.043431282043457,0.000676448531194,0.035008430480957,0.000819167708972,False,128,1,10,30,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 128, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 30}",0.867457124708871,0.862558238034731,0.852604828462516,0.840957221516307,0.855894353180606,0.869748106731644,0.013853753551038,0.391447368421053,0.898026315789474,0.506578947368421,0.675156093358157,0.947580801703627,0.27242470834547,0.381578947368421,0.328947368421053,0.407894736842105,0.447368421052632,0.391447368421053,0.04301545010073,180,0.890350877192982,0.907894736842105,0.921052631578947,0.87280701754386,0.898026315789474,0.018183249947124,0.875403486120077,0.871287128712871,0.85987946620749,0.84739560912613,0.863491422541642,0.01089485809306,1555,0.885636389725929,0.864193988090968,0.868857163354616,0.858454695458785,0.869285559157574,0.010133667742075,0.708371558334183,0.630079355189524,0.670889786347056,0.691283673561864,0.675156093358157,0.029212495854673,19,0.948951717254105,0.950185520117102,0.947686851104374,0.943499118338928,0.947580801703627,0.00251671179444
19,0.031942069530487,0.00029860213201,0.024612188339233,0.000234092930369,True,64,1,5,20,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 64, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 20}",0.8575058225704,0.89432443879712,0.883100381194409,0.867852604828462,0.875695811847598,0.885418047218183,0.009722235370585,0.342105263157895,0.805921052631579,0.463815789473684,0.67509515434156,0.938792646836086,0.263697492494526,0.368421052631579,0.289473684210526,0.31578947368421,0.394736842105263,0.342105263157895,0.041608916581163,350,0.793859649122807,0.824561403508772,0.81140350877193,0.793859649122807,0.805921052631579,0.012927440923851,0.865504626640844,0.904218682737839,0.892380542402066,0.875591907016789,0.884423939699384,0.014925519977879,1405,0.871143636102741,0.901140684410646,0.893320898199297,0.881268383671712,0.886718400596099,0.011444116594645,0.70270434802306,0.621696365860842,0.672559303985319,0.703420599497021,0.67509515434156,0.033250787837415,20,0.932466115604695,0.946557557175815,0.939968383545851,0.936178531017982,0.938792646836086,0.005209001543649
20,0.068135142326355,0.000599796763336,0.052070558071137,0.001727212419657,False,16,2,5,50,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 16, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 50}",0.85073046792293,0.859593392630241,0.858746293943244,0.887335874629394,0.864101507281453,0.87362983391845,0.009528326636998,0.348684210526316,0.879385964912281,0.530701754385965,0.674753209826839,0.950807980272998,0.276054770446159,0.381578947368421,0.342105263157895,0.368421052631579,0.302631578947368,0.348684210526316,0.03014852430892,334,0.916666666666667,0.903508771929825,0.894736842105263,0.802631578947369,0.879385964912281,0.044996238001498,0.85840327092748,0.868058544984933,0.866767111493758,0.896900559621179,0.872532371756838,0.014548998435666,1482,0.854426747022528,0.868283234091398,0.870794174617978,0.90063849630533,0.873535663009309,0.016843529996703,0.695559104345758,0.639481897274396,0.687582130638693,0.676389707048508,0.674753209826839,0.021472133500527,21,0.951502487205242,0.953872638048238,0.952320448873097,0.945536346965412,0.950807980272998,0.003160385504737
21,0.03119295835495,0.000599106334377,0.025482177734375,0.000408366450568,False,16,2,2,20,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__max_depth': 16, 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 20}",0.858141012068601,0.858534519271495,0.867429055484964,0.853663701821262,0.85944207216158,0.871088818140871,0.011646745979291,0.388157894736842,0.902412280701754,0.514254385964912,0.674642080880116,0.956346535594042,0.281704454713926,0.486842105263158,0.368421052631579,0.31578947368421,0.381578947368421,0.388157894736842,0.062065665342478,194,0.921052631578947,0.87719298245614,0.903508771929825,0.907894736842105,0.902412280701754,0.015927455094665,0.864213471056596,0.866551872578562,0.876452862677572,0.861386138613861,0.867151086231648,0.005673321469926,1527,0.860166451427751,0.86613099935433,0.886433747040677,0.869574574933639,0.870576443189099,0.009754328844185,0.701568923923754,0.647248906812878,0.660728243877019,0.689022248906813,0.674642080880116,0.021655397447285,22,0.952175423492006,0.951139394328421,0.963868887370158,0.958202437185582,0.956346535594042,0.005112304844417
22,0.073109447956085,0.00064765978874,0.052767395973206,0.000343085598662,True,32,1,2,50,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__max_depth': 32, 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 2, 'randomforestclassifier__n_estimators': 50}",0.852424306584798,0.858958068614994,0.857899195256247,0.86298178737823,0.858065839458567,0.87281821288287,0.014752373424303,0.404605263157895,0.992324561403509,0.587719298245614,0.674341117352787,0.980352119242018,0.306011001889231,0.447368421052632,0.407894736842105,0.381578947368421,0.381578947368421,0.404605263157895,0.026925502539054,132,0.982456140350877,0.995614035087719,0.991228070175439,1,0.992324561403509,0.006486929586732,0.859048848719604,0.866336633663366,0.865690916917779,0.870856650882479,0.865483262545807,0.004214449729977,1539,0.860525182953078,0.865987517038525,0.87366382093407,0.883277136092977,0.870863414254662,0.008552721314829,0.669675115807595,0.659964995355371,0.655712610734758,0.712011747513424,0.674341117352787,0.022330148284448,23,0.977672738669748,0.979791176592748,0.981467968831613,0.982476592873964,0.980352119242018,0.001820181682296
