Clasificador,Accuracy,Balanced_Accuracy,Recall,Specificity,F1,ROC_AUC,True_Negative,False_Positive,False_Negative,True_Positive
KNeighbors,0.8769230769230769,0.5280754892823859,0.9527027027027027,0.10344827586206896,0.9337748344370861,0.5280754892823858,3,26,14,282
KNeighbors,0.9015384615384615,0.5415890027958994,0.9797297297297297,0.10344827586206896,0.9477124183006536,0.5415890027958994,3,26,6,290
KNeighbors,0.9138461538461539,0.6261067101584343,0.9763513513513513,0.27586206896551724,0.9537953795379538,0.6261067101584343,8,21,7,289
KNeighbors,0.8523076923076923,0.5145619757688723,0.9256756756756757,0.10344827586206896,0.9194630872483222,0.5145619757688723,3,26,22,274
KNeighbors,0.8676923076923077,0.5228813559322034,0.9457627118644067,0.1,0.9284525790349418,0.5228813559322034,3,27,16,279
KNeighbors,0.8953846153846153,0.6279661016949153,0.9559322033898305,0.3,0.9431438127090301,0.6279661016949153,9,21,13,282
KNeighbors,0.9230769230769231,0.688135593220339,0.976271186440678,0.4,0.9584026622296173,0.688135593220339,12,18,7,288
KNeighbors,0.9138461538461539,0.6531073446327683,0.9728813559322034,0.3333333333333333,0.9534883720930233,0.6531073446327684,10,20,8,287
KNeighbors,0.9015384615384615,0.6313559322033898,0.9627118644067797,0.3,0.9466666666666668,0.6313559322033899,9,21,11,284
RandomForest,0.9723076923076923,0.8448275862068966,1.0,0.6896551724137931,0.9850249584026624,0.8448275862068966,20,9,0,296
RandomForest,0.9415384615384615,0.7035181733457595,0.9932432432432432,0.41379310344827586,0.9686985172981877,0.7035181733457596,12,17,2,294
RandomForest,0.9569230769230769,0.7586206896551724,1.0,0.5172413793103449,0.9768976897689768,0.7586206896551724,15,14,0,296
RandomForest,0.9507692307692308,0.7241379310344828,1.0,0.4482758620689655,0.9736842105263158,0.7241379310344828,13,16,0,296
RandomForest,0.9507692307692308,0.7707945013979497,0.9898648648648649,0.5517241379310345,0.973421926910299,0.7707945013979497,16,13,3,293
RandomForest,0.916923076923077,0.6997175141242937,0.9661016949152542,0.43333333333333335,0.9547738693467338,0.6997175141242938,13,17,10,285
RandomForest,0.9784615384615385,0.9132768361581921,0.9932203389830508,0.8333333333333334,0.9881956155143339,0.9132768361581922,25,5,2,293
RandomForest,0.9907692307692307,0.9949152542372881,0.9898305084745763,1.0,0.9948892674616696,0.9949152542372881,30,0,3,292
