,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,split3_test_ROC_AUC,split4_test_ROC_AUC,split5_test_ROC_AUC,split6_test_ROC_AUC,split7_test_ROC_AUC,split8_test_ROC_AUC,split9_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_train_ROC_AUC,split1_train_ROC_AUC,split2_train_ROC_AUC,split3_train_ROC_AUC,split4_train_ROC_AUC,split5_train_ROC_AUC,split6_train_ROC_AUC,split7_train_ROC_AUC,split8_train_ROC_AUC,split9_train_ROC_AUC,mean_train_ROC_AUC,std_train_ROC_AUC,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,split5_test_Recall,split6_test_Recall,split7_test_Recall,split8_test_Recall,split9_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,split4_train_Recall,split5_train_Recall,split6_train_Recall,split7_train_Recall,split8_train_Recall,split9_train_Recall,mean_train_Recall,std_train_Recall,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,split5_test_F1,split6_test_F1,split7_test_F1,split8_test_F1,split9_test_F1,mean_test_F1,std_test_F1,rank_test_F1,split0_train_F1,split1_train_F1,split2_train_F1,split3_train_F1,split4_train_F1,split5_train_F1,split6_train_F1,split7_train_F1,split8_train_F1,split9_train_F1,mean_train_F1,std_train_F1,split0_test_Specificity,split1_test_Specificity,split2_test_Specificity,split3_test_Specificity,split4_test_Specificity,split5_test_Specificity,split6_test_Specificity,split7_test_Specificity,split8_test_Specificity,split9_test_Specificity,mean_test_Specificity,std_test_Specificity,rank_test_Specificity,split0_train_Specificity,split1_train_Specificity,split2_train_Specificity,split3_train_Specificity,split4_train_Specificity,split5_train_Specificity,split6_train_Specificity,split7_train_Specificity,split8_train_Specificity,split9_train_Specificity,mean_train_Specificity,std_train_Specificity
91,0.0022871017456054686,8.781023268660249e-05,0.002633523941040039,0.00012694690325454227,0.2,1,2,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 2}",0.8603565365025467,0.736842105263158,0.5263157894736843,0.7631578947368421,0.6842105263157895,0.7071307300509339,0.5232974910394265,0.6346326164874553,0.5833333333333333,0.5754928315412187,0.6594769854744388,0.10474517149249468,125,0.6233661708840383,0.6530755692915245,0.6770759556156504,0.6504222737321057,0.6590394479857491,0.6564612710063744,0.6610023041474654,0.664530529953917,0.670077551629971,0.6708909370199693,0.6585942011266765,0.01417282154907553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,0.9973118279569892,1.0,1.0,1.0,1.0,1.0,1.0,0.9997311827956988,0.000806451612903225,0.9288389513108614,0.9288389513108614,0.9288389513108614,0.9393939393939393,0.9288389513108614,0.9288389513108614,0.9323308270676691,0.9323308270676691,0.9323308270676691,0.9323308270676691,0.9312912004218923,0.0031629938604481466,94,0.9303876615256357,0.9303876615256357,0.9303876615256357,0.9424216765453005,0.9303876615256357,0.9303876615256357,0.9299999999999999,0.9299999999999999,0.9299999999999999,0.9299999999999999,0.9314359984173478,0.0036664497943119864,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.015789473684210527,0.047368421052631574,95,0.0,0.0,0.0,0.20359281437125748,0.0,0.0,0.0,0.0,0.0,0.0,0.02035928143712575,0.06107784431137724
92,0.003772592544555664,8.178940234243813e-05,0.0026511430740356447,0.00015263366943822434,0.2,1,4,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 4}",0.881578947368421,0.736842105263158,0.5263157894736843,0.8230050933786077,0.733446519524618,0.7790747028862479,0.6362007168458782,0.6718189964157706,0.6745071684587813,0.6052867383512545,0.7068076777966421,0.10050758690369198,119,0.7623248127401112,0.6530755692915245,0.6770759556156504,0.7706012705771255,0.7820863649045994,0.7748642499946344,0.7832821300563235,0.7883064516129032,0.787586405529954,0.7943015019627924,0.7573504712285618,0.047272076024700044,1.0,1.0,1.0,1.0,1.0,1.0,0.9838709677419355,1.0,1.0,0.9919354838709677,0.9975806451612904,0.005163809868897454,42,0.9973118279569892,0.9973118279569892,0.9973118279569892,0.9973118279569892,0.9973118279569892,0.9973118279569892,0.9991039426523297,0.9973118279569892,0.9973118279569892,0.9982078853046595,0.9975806451612902,0.0005737566520997114,0.9802371541501977,0.9429657794676806,0.9323308270676691,0.9393939393939393,0.9465648854961832,0.9429657794676806,0.9312977099236642,0.9358490566037737,0.9358490566037737,0.935361216730038,0.9422815404904601,0.013485384937666605,62,0.9380530973451326,0.9420228523063903,0.9432203389830509,0.9424216765453005,0.9416243654822335,0.9420228523063903,0.9453158117846544,0.9428208386277,0.9428208386277,0.942869234024545,0.9423191906033098,0.0017165700081813709,0.7368421052631579,0.21052631578947367,0.05263157894736842,0.15789473684210525,0.2631578947368421,0.21052631578947367,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.19649122807017544,0.19321180771404364,87,0.1377245508982036,0.19760479041916168,0.2155688622754491,0.20359281437125748,0.19161676646706588,0.19760479041916168,0.23809523809523808,0.21428571428571427,0.21428571428571427,0.20833333333333334,0.20187125748502993,0.024716635775038805
93,0.006886529922485352,0.00018223315688677307,0.002660822868347168,0.00010014222045045225,0.2,1,8,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 8}",0.8811544991511036,0.911502546689304,0.8251273344651953,0.8223684210526316,0.7270797962648557,0.7737691001697793,0.6272401433691756,0.6765232974910395,0.6530017921146953,0.583557347670251,0.7481324278438031,0.10620825045536376,93,0.7736945463910887,0.7733028566522868,0.7792801493786621,0.7836906831498295,0.8062825960981262,0.7872829609598008,0.8040727939921488,0.8010539341184503,0.8129506955111794,0.8185190518859873,0.794013026813756,0.015719892556091235,1.0,1.0,1.0,1.0,1.0,1.0,0.9435483870967742,1.0,1.0,0.9919354838709677,0.9935483870967742,0.016839204046629905,52,0.9973118279569892,0.9973118279569892,0.9973118279569892,0.9973118279569892,0.9973118279569892,0.9973118279569892,0.9982078853046595,0.9973118279569892,0.9973118279569892,0.9982078853046595,0.9974910394265233,0.00035842293906811483,0.9802371541501977,0.9429657794676806,0.9323308270676691,0.9429657794676806,0.9465648854961832,0.9429657794676806,0.9105058365758755,0.9429657794676806,0.9358490566037737,0.935361216730038,0.941271209449446,0.01627458289267084,69,0.9408284023668639,0.9432203389830509,0.9448217317487266,0.9432203389830509,0.9444208739923632,0.9440203562340966,0.9488926746166951,0.9448217317487266,0.9452229299363057,0.9456706281833617,0.944514000679324,0.001959225960786826,0.7368421052631579,0.21052631578947367,0.05263157894736842,0.21052631578947367,0.2631578947368421,0.21052631578947367,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.2128654970760234,0.18717927096087866,85,0.17964071856287425,0.2155688622754491,0.23952095808383234,0.2155688622754491,0.23353293413173654,0.2275449101796407,0.2976190476190476,0.24404761904761904,0.25,0.25,0.23530439121756483,0.028896428795401562
94,0.01323080062866211,0.00043914668805472795,0.003057575225830078,0.0003184277199188031,0.2,1,16,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 16}",0.9524617996604414,0.8938879456706281,0.8531409168081495,0.8323429541595926,0.7084040747028862,0.7737691001697793,0.6668906810035843,0.65165770609319,0.6397849462365592,0.5622759856630825,0.7534616110167893,0.12052150222115886,76,0.7953313802502521,0.8075381495074367,0.8113852939282723,0.8089251604318246,0.8274982293477561,0.8182318159380163,0.8128786909028844,0.8207431942310973,0.8285970302099335,0.8452567630995051,0.8176385707846979,0.013142939475917657,1.0,1.0,1.0,1.0,1.0,1.0,0.9354838709677419,0.9919354838709677,0.9919354838709677,0.9838709677419355,0.9903225806451614,0.019015848584760655,71,0.9910394265232975,0.996415770609319,0.9919354838709677,0.996415770609319,0.9919354838709677,0.996415770609319,0.9937275985663082,0.9919354838709677,0.9973118279569892,0.992831541218638,0.9939964157706094,0.002268636003794284,0.9802371541501977,0.9501915708812261,0.9393939393939393,0.9538461538461539,0.9465648854961832,0.9429657794676806,0.90625,0.9389312977099237,0.9318181818181818,0.9312977099236642,0.942149667268715,0.01789843422930708,64,0.9428815004262574,0.9451763705907352,0.9469632164242943,0.9451763705907352,0.9477739726027398,0.9463829787234044,0.9527491408934707,0.9473684210526316,0.9480408858603065,0.9486301369863015,0.9471142994150876,0.0024777588775139925,0.7368421052631579,0.3157894736842105,0.15789473684210525,0.3684210526315789,0.2631578947368421,0.21052631578947367,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.24970760233918127,0.1867924505489813,76,0.25748502994011974,0.25149700598802394,0.31137724550898205,0.25149700598802394,0.32335329341317365,0.2694610778443114,0.3869047619047619,0.32142857142857145,0.2916666666666667,0.3333333333333333,0.2998003992015968,0.04160748225553884
95,0.025086307525634767,0.00014878829243651108,0.002656412124633789,5.6579275712897325e-05,0.2,1,32,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 32}",0.9581918505942275,0.9076825127334465,0.8830645161290323,0.9418505942275044,0.7113752122241087,0.7845925297113752,0.6234318996415771,0.6839157706093191,0.5786290322580645,0.5456989247311828,0.7618432842859838,0.1467991376994306,42,0.8198441826025369,0.8313078144785696,0.8339933037151502,0.8269831305131672,0.8502564762947223,0.8445635610499431,0.8495263696876599,0.8459181387608806,0.8594656724697046,0.861889827615634,0.8423748477187969,0.013193959897314814,1.0,1.0,1.0,1.0,1.0,0.9919354838709677,0.9354838709677419,0.9919354838709677,0.9919354838709677,0.9838709677419355,0.989516129032258,0.01875758604776293,78,0.9910394265232975,0.9955197132616488,0.9919354838709677,0.996415770609319,0.9910394265232975,0.9901433691756273,0.9937275985663082,0.9919354838709677,0.9973118279569892,0.9919354838709677,0.9931003584229391,0.002372437687253353,0.9802371541501977,0.9538461538461539,0.9393939393939393,0.9538461538461539,0.9465648854961832,0.9534883720930232,0.90625,0.9425287356321839,0.9425287356321839,0.9348659003831418,0.9453550030473161,0.017661573117445383,38,0.9461077844311377,0.9499786233433091,0.9514396218306833,0.9492104139991463,0.9493562231759656,0.948905109489051,0.9547998278088677,0.9502145922746781,0.9537275064267351,0.9514396218306833,0.9505179324610257,0.0023627877934385135,0.7368421052631579,0.3684210526315789,0.15789473684210525,0.3684210526315789,0.2631578947368421,0.42105263157894735,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.30380116959064324,0.17372678510228243,60,0.30538922155688625,0.32934131736526945,0.3772455089820359,0.31137724550898205,0.3532934131736527,0.3532934131736527,0.4166666666666667,0.3630952380952381,0.375,0.38095238095238093,0.35656544054747646,0.03231185584633569
96,0.049080181121826175,0.0005248527863861463,0.0027930736541748047,0.00010628656401785478,0.2,1,64,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 64}",0.9656196943972835,0.9106536502546689,0.8699066213921902,0.9709252971137521,0.7005517826825127,0.7852292020373515,0.6964605734767024,0.6821236559139785,0.5636200716845878,0.535394265232975,0.7680484814186002,0.14972726742987996,24,0.8404132595025003,0.846913699482755,0.8517507994763162,0.8417761251690168,0.8650065460476896,0.8555362393492585,0.8688556067588324,0.8596336832223929,0.874271953405018,0.8770294632189793,0.8581187375632758,0.012397164987068584,1.0,1.0,1.0,1.0,1.0,0.9919354838709677,0.9354838709677419,0.9919354838709677,0.9919354838709677,0.9838709677419355,0.989516129032258,0.01875758604776293,78,0.992831541218638,0.9955197132616488,0.9946236559139785,0.996415770609319,0.9955197132616488,0.9946236559139785,0.9937275985663082,0.9919354838709677,0.9973118279569892,0.9946236559139785,0.9947132616487455,0.0015232974910394227,0.9802371541501977,0.9538461538461539,0.9429657794676806,0.9538461538461539,0.9465648854961832,0.9609375,0.90625,0.9425287356321839,0.9425287356321839,0.9348659003831418,0.946457099845388,0.018038852804394483,29,0.949849978568367,0.9532389532389532,0.9544282029234737,0.9532790398628375,0.954877524709927,0.9523809523809523,0.9552110249784669,0.9530779164873009,0.9561855670103093,0.9552495697074009,0.953777872986799,0.0017337219829306827,0.7368421052631579,0.3684210526315789,0.21052631578947367,0.3684210526315789,0.2631578947368421,0.5263157894736842,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.31959064327485376,0.17958096942188162,53,0.3473053892215569,0.3772455089820359,0.40119760479041916,0.3712574850299401,0.40119760479041916,0.3712574850299401,0.4226190476190476,0.40476190476190477,0.4107142857142857,0.4166666666666667,0.3924222982606216,0.023026673286525915
