max_depth,n_estimators,Accuracy_Train,Accuracy_Test,ROC_AUC_Train,ROC_AUC_Test,Recall_Train,Recall_Test,F1_Train,F1_Test,Specificity_Train,Specificity_Test
2,32,0.8202387196091714,0.8194523786073082,0.8506365197791821,0.7994222788153178,0.8339605734767025,0.8338709677419354,0.889657373520051,0.8847865558388955,0.7287781579697749,0.7251461988304093
2,64,0.8221092139480335,0.8208608293115336,0.8558280280836177,0.8116051216751557,0.835752688172043,0.8354838709677418,0.8909045326945602,0.8858568922303329,0.731173367550613,0.7251461988304093
2,100,0.8225768071813773,0.8215650546636463,0.8558719702172717,0.8152082154310507,0.8362903225806452,0.8362903225806451,0.8912226955620849,0.8864566434564359,0.7311769318505845,0.7251461988304093
2,128,0.8224989255614397,0.8215650546636463,0.8565919811682319,0.8101077626862855,0.8362007168458782,0.8362903225806451,0.8911703312033188,0.8864566434564359,0.7311769318505845,0.7251461988304093
4,1,0.8768850022945637,0.8546291736432583,0.8358234950988959,0.7631048387096774,0.9101254480286739,0.9016129032258065,0.9274922122676473,0.9129301784301601,0.6553464499572285,0.5418128654970762
4,2,0.856706803320683,0.8286664040185168,0.8544619446462937,0.758026787398604,0.8794802867383513,0.8725806451612904,0.9140482226640202,0.8957159856544974,0.7048866552609068,0.537719298245614
4,4,0.8532049834524322,0.8138333497488428,0.875826601405484,0.7871156385587625,0.8722222222222221,0.8451612903225806,0.9115748599889736,0.8824375411103077,0.7263544339891645,0.6076023391812865
4,8,0.8490727655927138,0.8124495223086772,0.8827912627126698,0.784814186002641,0.8671146953405018,0.8387096774193548,0.9089292437754398,0.881219126607931,0.7287745936698033,0.6394736842105263
4,16,0.8444733187161126,0.8082143208903773,0.8866237938230043,0.8049294944350123,0.8599462365591396,0.835483870967742,0.905692931704406,0.8779904518192009,0.7413102366695181,0.6274853801169591
4,32,0.8447842988711717,0.8138431990544666,0.8907205382501765,0.8096396906244105,0.8612007168458782,0.839516129032258,0.9059910139146025,0.8823598065311575,0.7353150841174793,0.643859649122807
4,64,0.8449393336781249,0.8138382744016546,0.8931298389524077,0.8122653744576496,0.8594086021505376,0.8387096774193548,0.9058773081720144,0.8819179725962261,0.748481608212147,0.6491228070175439
4,100,0.8441601532622869,0.8166404018516694,0.8936677240756582,0.8126556310130164,0.8584229390681003,0.839516129032258,0.9053771202448073,0.8836998210477214,0.7490875392072996,0.6649122807017543
4,128,0.8458744594420688,0.8166453265044815,0.8936927061136304,0.8123089983022072,0.8603046594982079,0.8403225806451612,0.906502386736863,0.8838370821876758,0.7496827773025377,0.6596491228070176
8,1,0.906576960152291,0.8323057224465675,0.8777084096655638,0.6637096774193549,0.9333333333333332,0.8919354838709678,0.9453749865398009,0.9004814283800844,0.7281615340747077,0.433625730994152
8,2,0.9350945627338574,0.8652073278833843,0.9353832944709659,0.7117230239577437,0.9598566308243728,0.925,0.9625597668488742,0.9220846817649816,0.7699458226404334,0.46608187134502926
8,4,0.9532492964552025,0.8694474539544963,0.966218056718105,0.7167350499905678,0.978584229390681,0.932258064516129,0.9732527301143605,0.9246905555458748,0.7843384659252923,0.4505847953216374
8,8,0.9629883232202563,0.8645720476706392,0.9760565243041821,0.7398934163365403,0.9842293906810037,0.9225806451612903,0.9788344878515305,0.9208349118159364,0.8213644140290848,0.47660818713450287
8,16,0.9608064845098738,0.8589776420762336,0.9813215766367931,0.7538412563667232,0.9828853046594983,0.9161290322580646,0.9775743676061668,0.9178068467861615,0.8135692899914456,0.47631578947368425
8,32,0.9618190669745509,0.8603762434748351,0.9842144755547787,0.7469817015657425,0.9840501792114698,0.9193548387096774,0.9781699365739002,0.9189264052022169,0.8135621613915026,0.46520467836257307
8,64,0.9657155153784329,0.8603516202107752,0.9865625332156988,0.7522802301452556,0.9874551971326164,0.9185483870967742,0.9804179375696004,0.918595618592542,0.8207406615340747,0.4704678362573099
8,100,0.9651706475525866,0.8624692209199253,0.9868140479154338,0.7520514997170347,0.9863799283154122,0.9193548387096774,0.9800925782913682,0.9198810793653062,0.8237631879098946,0.48128654970760243
8,128,0.9661057126137871,0.858258642765685,0.9873288752755626,0.7530324467081683,0.9876344086021506,0.9161290322580646,0.9806433107579554,0.9172972291231172,0.8225584545195324,0.4704678362573099
16,1,0.9518459097277361,0.8407761252831676,0.8994050142163189,0.6690706942086398,0.9719534050179213,0.9008064516129032,0.9722648320417184,0.9056700937983292,0.8177929854576561,0.4394736842105263
16,2,0.9583923971027793,0.7993499458288191,0.968963955409713,0.6913671948688926,0.9621863799283155,0.8427419354838708,0.9757276599722893,0.8744665226351419,0.9330909609352723,0.5090643274853802
16,4,0.9805204896040483,0.8442529301684232,0.9963099115389292,0.6986901056404451,0.9884408602150538,0.9016129032258065,0.9887948213959794,0.9065010341706241,0.9276874821785002,0.46081871345029246
16,8,0.9894811250889296,0.8611395646606914,0.9985285541308576,0.7343590831918505,0.9942652329749103,0.9201612903225806,0.9939533802315863,0.917323820193609,0.9575634445394924,0.46608187134502915
16,16,0.9914290761285247,0.8660445188614203,0.9991968012898933,0.7354591114883984,0.9956989247311828,0.9290322580645161,0.99507464207899,0.9218593095194398,0.9629455374964356,0.44415204678362574
16,32,0.994000262235852,0.8660445188614203,0.9995843997488894,0.7365485285795133,0.9956989247311828,0.9306451612903226,0.9965472214144073,0.9222918826062031,0.9826632449386941,0.433625730994152
16,64,0.9948573849743714,0.8702649463212844,0.9995425272087672,0.7376968968119223,0.9961469534050179,0.935483870967742,0.9970403575365843,0.9245043879290108,0.9862524950099798,0.43304093567251456
16,100,0.9961821616489779,0.8758692012213138,0.9995495759632809,0.7400537634408602,0.9963261648745521,0.9411290322580645,0.9978013019164683,0.9282916865955384,0.9952238380382094,0.4385964912280701
16,128,0.996260103971659,0.8758790505269378,0.9995687931612454,0.7389549141671382,0.9963261648745521,0.9411290322580645,0.9978460846658637,0.9281747279378788,0.995822640433419,0.4385964912280701
32,1,0.9572233836680482,0.8393529006205063,0.9006408378200078,0.6580963497453312,0.9774193548387098,0.9032258064516128,0.9754525506679901,0.9047160994492843,0.8225798403193613,0.4125730994152047
32,2,0.9580805064065675,0.8000689451393675,0.9695966761433612,0.7025726278060742,0.961111111111111,0.8403225806451612,0.9755228939624795,0.8746096441155196,0.9378813800969489,0.5301169590643275
32,4,0.9809880221346485,0.8414655766768442,0.9963305755360758,0.7114754291643086,0.9884408602150538,0.8967741935483872,0.989060383257231,0.9046935188758976,0.9312767322497862,0.4716374269005848
32,8,0.9910394859206058,0.8611395646606914,0.9986021891828221,0.7309340218826638,0.9944444444444445,0.917741935483871,0.9948453571308645,0.9167832050933292,0.968327630453379,0.4818713450292398
32,16,0.9922863202725309,0.873736826553728,0.999197079151988,0.7427678739860404,0.9955197132616489,0.935483870967742,0.9955638023122434,0.9265992151468587,0.970712147134303,0.4599415204678362
32,32,0.9947795640571773,0.8702600216684724,0.9995945576844264,0.7386460101867572,0.9954301075268818,0.9346774193548386,0.9969932810063942,0.9245867456771627,0.9904405474764756,0.4385964912280702
32,64,0.9954027991249094,0.8674578942184576,0.9995342440439142,0.7379586398792681,0.9956989247311828,0.931451612903226,0.9973521447888849,0.9223773944019478,0.9934131736526947,0.4383040935672515
32,100,0.996260103971659,0.8744705998227124,0.9995591989344405,0.742002688172043,0.9963261648745521,0.9395161290322582,0.9978460846658637,0.9272650109789913,0.995822640433419,0.4383040935672515
32,128,0.996260103971659,0.8737762237762237,0.999571485549127,0.7393039049235993,0.9963261648745521,0.9370967741935484,0.9978460846658637,0.9265019770085882,0.995822640433419,0.4491228070175438
64,1,0.9572233836680482,0.8393529006205063,0.9006408378200078,0.6580963497453312,0.9774193548387098,0.9032258064516128,0.9754525506679901,0.9047160994492843,0.8225798403193613,0.4125730994152047
64,2,0.9580805064065675,0.8000689451393675,0.9695966761433612,0.7025726278060742,0.961111111111111,0.8403225806451612,0.9755228939624795,0.8746096441155196,0.9378813800969489,0.5301169590643275
64,4,0.9809880221346485,0.8414655766768442,0.9963305755360758,0.7114754291643086,0.9884408602150538,0.8967741935483872,0.989060383257231,0.9046935188758976,0.9312767322497862,0.4716374269005848
64,8,0.9910394859206058,0.8611395646606914,0.9986021891828221,0.7309340218826638,0.9944444444444445,0.917741935483871,0.9948453571308645,0.9167832050933292,0.968327630453379,0.4818713450292398
64,16,0.9922863202725309,0.873736826553728,0.999197079151988,0.7427678739860404,0.9955197132616489,0.935483870967742,0.9955638023122434,0.9265992151468587,0.970712147134303,0.4599415204678362
64,32,0.9947795640571773,0.8702600216684724,0.9995945576844264,0.7386460101867572,0.9954301075268818,0.9346774193548386,0.9969932810063942,0.9245867456771627,0.9904405474764756,0.4385964912280702
64,64,0.9954027991249094,0.8674578942184576,0.9995342440439142,0.7379586398792681,0.9956989247311828,0.931451612903226,0.9973521447888849,0.9223773944019478,0.9934131736526947,0.4383040935672515
64,100,0.996260103971659,0.8744705998227124,0.9995591989344405,0.742002688172043,0.9963261648745521,0.9395161290322582,0.9978460846658637,0.9272650109789913,0.995822640433419,0.4383040935672515
64,128,0.996260103971659,0.8737762237762237,0.999571485549127,0.7393039049235993,0.9963261648745521,0.9370967741935484,0.9978460846658637,0.9265019770085882,0.995822640433419,0.4491228070175438
None,1,0.9572233836680482,0.8393529006205063,0.9006408378200078,0.6580963497453312,0.9774193548387098,0.9032258064516128,0.9754525506679901,0.9047160994492843,0.8225798403193613,0.4125730994152047
None,2,0.9580805064065675,0.8000689451393675,0.9695966761433612,0.7025726278060742,0.961111111111111,0.8403225806451612,0.9755228939624795,0.8746096441155196,0.9378813800969489,0.5301169590643275
None,4,0.9809880221346485,0.8414655766768442,0.9963305755360758,0.7114754291643086,0.9884408602150538,0.8967741935483872,0.989060383257231,0.9046935188758976,0.9312767322497862,0.4716374269005848
None,8,0.9910394859206058,0.8611395646606914,0.9986021891828221,0.7309340218826638,0.9944444444444445,0.917741935483871,0.9948453571308645,0.9167832050933292,0.968327630453379,0.4818713450292398
None,16,0.9922863202725309,0.873736826553728,0.999197079151988,0.7427678739860404,0.9955197132616489,0.935483870967742,0.9955638023122434,0.9265992151468587,0.970712147134303,0.4599415204678362
None,32,0.9947795640571773,0.8702600216684724,0.9995945576844264,0.7386460101867572,0.9954301075268818,0.9346774193548386,0.9969932810063942,0.9245867456771627,0.9904405474764756,0.4385964912280702
None,64,0.9954027991249094,0.8674578942184576,0.9995342440439142,0.7379586398792681,0.9956989247311828,0.931451612903226,0.9973521447888849,0.9223773944019478,0.9934131736526947,0.4383040935672515
None,100,0.996260103971659,0.8744705998227124,0.9995591989344405,0.742002688172043,0.9963261648745521,0.9395161290322582,0.9978460846658637,0.9272650109789913,0.995822640433419,0.4383040935672515
None,128,0.996260103971659,0.8737762237762237,0.999571485549127,0.7393039049235993,0.9963261648745521,0.9370967741935484,0.9978460846658637,0.9265019770085882,0.995822640433419,0.4491228070175438
