max_depth,n_estimators,Accuracy_Train,Accuracy_Test,ROC_AUC_Train,ROC_AUC_Test,Recall_Train,Recall_Test,F1_Train,F1_Test,Specificity_Train,Specificity_Test
4,1,0.8852326007726246,0.8581207524869496,0.8099616770682905,0.7016317675910206,0.9369175627240143,0.9120967741935484,0.9337208263064711,0.913406846154673,0.5404833190761335,0.5002923976608187
4,2,0.8673859941773928,0.8503988968777701,0.8223770201532419,0.7423245614035088,0.9100358422939069,0.896774193548387,0.9224302255802668,0.9084415345247218,0.5829519532363844,0.5429824561403509
4,4,0.85920575316322,0.7976016940805672,0.8381228662107428,0.7309245897000566,0.8953405017921146,0.8379032258064518,0.9166280296903139,0.8475334785590396,0.6182028799543768,0.532748538011696
4,8,0.8654382252460282,0.7604057913917068,0.8518783653251611,0.7385493303150348,0.8978494623655913,0.7959677419354838,0.9203649422966041,0.8216784250513781,0.6493120901055032,0.5263157894736843
4,16,0.8691733864603745,0.7787648970747563,0.8565176354919449,0.7392697132616488,0.9022401433691757,0.8137096774193548,0.9228896965606872,0.8419803173989745,0.6487631879098946,0.5473684210526315
4,32,0.8712002510665473,0.7766669949768541,0.8592510224047553,0.7280583852103376,0.9048387096774194,0.8112903225806452,0.9240160061879873,0.8452374421182283,0.6469596521243227,0.5467836257309941
4,64,0.8868627729498861,0.8089431695065498,0.8631450360926891,0.7381897283531409,0.9258960573476702,0.8524193548387096,0.9341948103907798,0.8779008360434706,0.6265968063872256,0.5198830409356725
4,100,0.8901346508256788,0.7998473357628286,0.8633912298930045,0.7395385304659498,0.9292114695340501,0.842741935483871,0.9362211158761363,0.871666048582254,0.6296157684630739,0.5146198830409356
4,128,0.8888871487435746,0.7914064808431005,0.8635629933808777,0.739826212035465,0.9273297491039427,0.8338709677419354,0.9353611819464588,0.8659227498452526,0.6326204733390363,0.5090643274853801
8,1,0.9089089774501449,0.7544420368364031,0.8948683310542254,0.6216386059234107,0.9327060931899641,0.7975806451612903,0.9465648976926397,0.8421602152558233,0.7503421727972627,0.46608187134502926
8,2,0.9348601894411219,0.7474047079680883,0.9314844772819951,0.5984000660252782,0.9583333333333334,0.7919354838709676,0.9623451512133817,0.8374002340711696,0.778361134873111,0.4505847953216374
8,4,0.9456143481860806,0.7684871466561607,0.9574957404060289,0.597914308621015,0.971774193548387,0.8169354838709678,0.968782335798223,0.8455985637028334,0.7711968919304248,0.4447368421052631
8,8,0.9502094244651481,0.7677041268590565,0.9693235999838521,0.625927890963969,0.9755376344086022,0.8129032258064516,0.9714631077266762,0.8457112176020752,0.7813587111491302,0.4666666666666666
8,16,0.9564428677918526,0.7768935290062051,0.9795051681710824,0.6353871910960197,0.9838709677419354,0.825,0.9751515361605986,0.8519062961441349,0.7735600228115198,0.45555555555555555
8,32,0.9611184966115728,0.7789569585344231,0.9832401217789715,0.6132416053574798,0.9873655913978494,0.829032258064516,0.9778510507128793,0.8539760673144686,0.7861384374108924,0.4444444444444445
8,64,0.9624426055560006,0.7971929478971732,0.985263575830929,0.6231324278438031,0.9885304659498206,0.8524193548387096,0.9786167594533252,0.8690315614635125,0.788498003992016,0.42923976608187137
8,100,0.9622861745859466,0.7846055353097606,0.9858558436761908,0.6321566685531033,0.9874551971326164,0.8362903225806452,0.9784934406673292,0.8545833532476037,0.7944646421442829,0.439766081871345
8,128,0.9611955890958447,0.806988082340195,0.9859573048603256,0.6338768628560649,0.9868279569892474,0.8629032258064516,0.9778715977661422,0.878416078367352,0.7902765896777872,0.4345029239766081
16,1,0.957922861381643,0.7433566433566433,0.9026447888273632,0.602565553669119,0.9788530465949821,0.7895161290322581,0.9758758598233739,0.8347038479951354,0.8183739663530082,0.4345029239766081
16,2,0.960572050514395,0.682418989461243,0.9672832570266532,0.6072533484248255,0.9674731182795699,0.7129032258064515,0.9770994074702248,0.7751870085673385,0.9145316509837468,0.4771929824561404
16,4,0.9760006240242035,0.7090071899931055,0.9943378028888459,0.605501320505565,0.9873655913978494,0.7403225806451613,0.9862170604675663,0.7919230415059217,0.9002138579982892,0.49795321637426904
16,8,0.9834809624055769,0.7244262779474047,0.997399089429947,0.6176487926806262,0.9912186379928315,0.7612903225806452,0.9905083983027918,0.8097252551623593,0.9318862275449101,0.4769005847953216
16,16,0.9867536294170351,0.7097212646508421,0.9988018538575689,0.6329737313714393,0.9936379928315413,0.7459677419354839,0.9923929665670673,0.79108278536807,0.9408326204733392,0.466374269005848
16,32,0.9915851428821177,0.6984339604057913,0.9993850033547856,0.6420569232220334,0.9954301075268817,0.7370967741935484,0.9951621666851592,0.7947612767188732,0.965950242372398,0.4400584795321637
16,64,0.9922861381643004,0.6879346006106569,0.9993446957850811,0.64832225051877,0.9939964157706094,0.7233870967741935,0.9955569691400932,0.7867666312685779,0.9808739663530084,0.45058479532163737
16,100,0.9942341499066393,0.685142322466266,0.999447843304686,0.6459382663648369,0.9951612903225806,0.7201612903225806,0.9966791979129827,0.7828655540974828,0.9880453378956371,0.45058479532163737
16,128,0.9944679768746829,0.685142322466266,0.9994718863604077,0.6431687417468404,0.9953405017921148,0.7201612903225806,0.9968141500986466,0.7828655540974828,0.9886548331907614,0.45058479532163737
32,1,0.9587802269311363,0.7321678321678322,0.9045275823800427,0.616593567251462,0.9782258064516128,0.7725806451612903,0.9763405379792897,0.8188208475880636,0.8291524094667807,0.46081871345029235
32,2,0.9622861745859466,0.6719147050132965,0.9696648178297783,0.6020161290322581,0.9664874551971326,0.7,0.9780483713709008,0.7641367943896105,0.9342600513259196,0.4821637426900585
32,4,0.9767793188180935,0.703398010440264,0.9958846324248583,0.6117135917751366,0.985215053763441,0.7362903225806451,0.9866301191317335,0.7881095725408018,0.9205018534359851,0.4818713450292398
32,8,0.9852728466915792,0.7104254900029547,0.9978263646797547,0.6218225334842483,0.9900537634408604,0.7451612903225807,0.9915189961339064,0.7920252374308475,0.9533753920729968,0.47660818713450287
32,16,0.9888576472102233,0.6977789815817985,0.9988941759338467,0.6372559422750425,0.9928315412186379,0.7298387096774194,0.9935876993896058,0.7838014467692231,0.9623502994011975,0.4821637426900584
32,32,0.9934551515990316,0.6886634492268294,0.9994427300033829,0.6487879645349934,0.9947132616487455,0.7233870967741935,0.9962302003033162,0.7787641184991989,0.9850584545195323,0.4558479532163743
32,64,0.9935327904079954,0.6879395252634689,0.9994177862912169,0.6519418505942275,0.9937275985663083,0.7209677419354839,0.9962713966498822,0.7845049453763233,0.9922262617621899,0.466374269005848
32,100,0.9948575063798584,0.6823746675859351,0.9995014036187737,0.6499280796076212,0.9949820788530465,0.7153225806451612,0.9970366933267141,0.7736840859753882,0.9940226689478185,0.4611111111111111
32,128,0.9948575063798584,0.6774500147739584,0.9995468708001305,0.6505364553857763,0.9946236559139784,0.7104838709677419,0.9970355638952301,0.7701878795091839,0.9964178785286568,0.4558479532163743
64,1,0.9587802269311363,0.7321678321678322,0.9045275823800427,0.616593567251462,0.9782258064516128,0.7725806451612903,0.9763405379792897,0.8188208475880636,0.8291524094667807,0.46081871345029235
64,2,0.9622861745859466,0.6719147050132965,0.9696648178297783,0.6020161290322581,0.9664874551971326,0.7,0.9780483713709008,0.7641367943896105,0.9342600513259196,0.4821637426900585
64,4,0.9767793188180935,0.703398010440264,0.9958846324248583,0.6117135917751366,0.985215053763441,0.7362903225806451,0.9866301191317335,0.7881095725408018,0.9205018534359851,0.4818713450292398
64,8,0.9852728466915792,0.7104254900029547,0.9978263646797547,0.6218225334842483,0.9900537634408604,0.7451612903225807,0.9915189961339064,0.7920252374308475,0.9533753920729968,0.47660818713450287
64,16,0.9888576472102233,0.6977789815817985,0.9988941759338467,0.6372559422750425,0.9928315412186379,0.7298387096774194,0.9935876993896058,0.7838014467692231,0.9623502994011975,0.4821637426900584
64,32,0.9934551515990316,0.6886634492268294,0.9994427300033829,0.6487879645349934,0.9947132616487455,0.7233870967741935,0.9962302003033162,0.7787641184991989,0.9850584545195323,0.4558479532163743
64,64,0.9935327904079954,0.6879395252634689,0.9994177862912169,0.6519418505942275,0.9937275985663083,0.7209677419354839,0.9962713966498822,0.7845049453763233,0.9922262617621899,0.466374269005848
64,100,0.9948575063798584,0.6823746675859351,0.9995014036187737,0.6499280796076212,0.9949820788530465,0.7153225806451612,0.9970366933267141,0.7736840859753882,0.9940226689478185,0.4611111111111111
64,128,0.9948575063798584,0.6774500147739584,0.9995468708001305,0.6505364553857763,0.9946236559139784,0.7104838709677419,0.9970355638952301,0.7701878795091839,0.9964178785286568,0.4558479532163743
None,1,0.9587802269311363,0.7321678321678322,0.9045275823800427,0.616593567251462,0.9782258064516128,0.7725806451612903,0.9763405379792897,0.8188208475880636,0.8291524094667807,0.46081871345029235
None,2,0.9622861745859466,0.6719147050132965,0.9696648178297783,0.6020161290322581,0.9664874551971326,0.7,0.9780483713709008,0.7641367943896105,0.9342600513259196,0.4821637426900585
None,4,0.9767793188180935,0.703398010440264,0.9958846324248583,0.6117135917751366,0.985215053763441,0.7362903225806451,0.9866301191317335,0.7881095725408018,0.9205018534359851,0.4818713450292398
None,8,0.9852728466915792,0.7104254900029547,0.9978263646797547,0.6218225334842483,0.9900537634408604,0.7451612903225807,0.9915189961339064,0.7920252374308475,0.9533753920729968,0.47660818713450287
None,16,0.9888576472102233,0.6977789815817985,0.9988941759338467,0.6372559422750425,0.9928315412186379,0.7298387096774194,0.9935876993896058,0.7838014467692231,0.9623502994011975,0.4821637426900584
None,32,0.9934551515990316,0.6886634492268294,0.9994427300033829,0.6487879645349934,0.9947132616487455,0.7233870967741935,0.9962302003033162,0.7787641184991989,0.9850584545195323,0.4558479532163743
None,64,0.9935327904079954,0.6879395252634689,0.9994177862912169,0.6519418505942275,0.9937275985663083,0.7209677419354839,0.9962713966498822,0.7845049453763233,0.9922262617621899,0.466374269005848
None,100,0.9948575063798584,0.6823746675859351,0.9995014036187737,0.6499280796076212,0.9949820788530465,0.7153225806451612,0.9970366933267141,0.7736840859753882,0.9940226689478185,0.4611111111111111
None,128,0.9948575063798584,0.6774500147739584,0.9995468708001305,0.6505364553857763,0.9946236559139784,0.7104838709677419,0.9970355638952301,0.7701878795091839,0.9964178785286568,0.4558479532163743
