max_depth,n_estimators,Accuracy_Train,Accuracy_Test,ROC_AUC_Train,ROC_AUC_Test,Recall_Train,Recall_Test,F1_Train,F1_Test,Specificity_Train,Specificity_Test
2,64,0.8309139647875525,0.8264700088643752,0.8644543877554671,0.8237372665534805,0.8461469534050179,0.842741935483871,0.8968986034561265,0.8902042337229679,0.7293769603649842,0.7198830409356726
2,100,0.8313814366154093,0.8264700088643752,0.864506621038517,0.8225794661384646,0.8461469534050179,0.842741935483871,0.8971511189814322,0.8902042337229679,0.7329626461362988,0.7198830409356726
2,128,0.8318490905514967,0.8257657835122625,0.864232000668402,0.8221833144689681,0.8466845878136201,0.8419354838709678,0.897469211847638,0.889675004942618,0.7329590818363274,0.7198830409356726
4,1,0.8657465344803725,0.8230670737712991,0.8482680807739358,0.7688973778532353,0.8922939068100358,0.8637096774193548,0.9200715619434485,0.8917819052092654,0.6887760193897918,0.552046783625731
4,2,0.8735343929604242,0.8286713286713286,0.869085773984545,0.8048457838143748,0.8983870967741936,0.8629032258064516,0.9248433189505244,0.8947745945834982,0.7078877958368976,0.6002923976608188
4,4,0.863951250840733,0.8264897074756229,0.8875020919502521,0.8123679494435011,0.8816308243727597,0.8564516129032258,0.9183386606839822,0.8924382998556784,0.7461077844311378,0.6274853801169591
4,8,0.8659803007456726,0.8285679109622771,0.8926210798449183,0.810604131295982,0.8836917562724015,0.8564516129032258,0.9197245830626388,0.8927964569253832,0.7478721129170232,0.6444444444444445
4,16,0.8598234642812917,0.8251058800354576,0.8962631412801636,0.8128383795510281,0.8754480286738351,0.85,0.9155758515393183,0.8908043289343432,0.7556565440547477,0.6605263157894737
4,32,0.8640311963539503,0.8321235102925243,0.8986793661780382,0.8150478683267309,0.8805555555555555,0.8596774193548388,0.9183562523175895,0.8960014874164436,0.7538708297690334,0.6491228070175439
4,64,0.8574070701699436,0.8300157588889985,0.900796399073333,0.8170074042633464,0.8723118279569892,0.8564516129032258,0.9139784955985786,0.8944125792041252,0.7580553179355576,0.6546783625730994
4,100,0.8552241995129212,0.8293115335368857,0.9012627905990375,0.8180119317109978,0.8698028673835125,0.8548387096774193,0.9125416806425385,0.8937616332887147,0.7580553179355575,0.6599415204678362
4,128,0.857406098926047,0.8286171574903969,0.9014520003132496,0.816524004904735,0.8724014336917563,0.8556451612903226,0.9139552872103168,0.8935604407626114,0.7574565155403479,0.6494152046783624
8,1,0.8974550374778738,0.8357776026790111,0.8762749941744776,0.6771741180909261,0.9195340501792113,0.8903225806451613,0.9395096543327867,0.9029952260396618,0.7502744510978044,0.4710526315789473
8,2,0.931975048744303,0.8512065399389342,0.9407067249908785,0.7380576777966421,0.950268817204301,0.8975806451612904,0.9604387898344452,0.9112510597440735,0.8099871685201027,0.5415204678362573
8,4,0.9512224925517734,0.8386437506155817,0.9720234262657479,0.7255164119977363,0.9715949820788531,0.8919354838709677,0.9719161895043331,0.9019708392367194,0.8154227259766182,0.48157894736842105
8,8,0.9637681106635295,0.844287402738107,0.9819731967835963,0.7157682512733446,0.982078853046595,0.9,0.979225997786336,0.9033235726214313,0.8416951810664386,0.4704678362573099
8,16,0.9674301250719328,0.8519797104304146,0.9883549800680257,0.7570199019053009,0.9856630824372761,0.9096774193548388,0.9813535954240308,0.9126214762008751,0.8458618477331052,0.4657894736842104
8,32,0.9701568923109051,0.858288190682557,0.9908457502557608,0.7674448217317488,0.9885304659498206,0.9145161290322582,0.9829371346414973,0.9164138435103247,0.8476368691189051,0.4821637426900584
8,64,0.972416491235738,0.8632177681473456,0.9916362375734963,0.7813018770043387,0.989336917562724,0.9217741935483872,0.984223251503207,0.919714719477631,0.8595915312232678,0.47105263157894733
8,100,0.9717934989789796,0.8575888899832563,0.9919553350416423,0.7780312676853425,0.9881720430107526,0.9161290322580646,0.983852909882431,0.9162050896866955,0.8625891074992872,0.46549707602339174
8,128,0.9703131411727284,0.8589973406874816,0.9919588003332814,0.7733363987926808,0.9872759856630825,0.9169354838709678,0.9830037503500286,0.9170580663186192,0.8572105788423153,0.4707602339181286
16,1,0.9565995415728809,0.848527528809219,0.8971415511910127,0.6756048387096774,0.9779569892473118,0.9088709677419355,0.9751135362350485,0.910039830767485,0.814210863986313,0.4444444444444445
16,2,0.9594041297290472,0.8007879444499164,0.9690150820351106,0.7014101112997547,0.9615591397849462,0.8403225806451612,0.9762934279342863,0.8737785508528626,0.9450384944396919,0.5353801169590643
16,4,0.9781041561954436,0.8232788338422141,0.9959290169021914,0.7060436710054707,0.9855734767025088,0.8733870967741936,0.9873854076936583,0.8918298754430662,0.9282898488736813,0.4880116959064328
16,8,0.989481185791673,0.8450162513542795,0.9983357865043082,0.7454053480475383,0.9934587813620072,0.9040322580645161,0.993948010079811,0.9062216319711339,0.962963358996293,0.45
16,16,0.9922861988670441,0.8709445484093372,0.9991919945950393,0.7444031786455386,0.9956093189964157,0.9330645161290324,0.9955645737845298,0.9248409401588062,0.9701240376390077,0.4549707602339181
16,32,0.9942342106093827,0.8737614498177878,0.9995531131158062,0.7425143840784758,0.9953405017921148,0.9379032258064516,0.9966798416900055,0.9265141792184284,0.986854861705161,0.44415204678362574
16,64,0.994389852443771,0.8772875012311632,0.9994446446967815,0.7379385964912281,0.9949820788530467,0.9411290322580645,0.9967681189477678,0.9284758894059072,0.9904405474764755,0.4497076023391813
16,100,0.9956367474984399,0.8779917265832757,0.9995014563167572,0.733426476136578,0.9956093189964159,0.9419354838709678,0.9974861719990983,0.9290036413229169,0.995822640433419,0.4497076023391813
16,128,0.9956367474984399,0.8772875012311632,0.9994842895494214,0.7329595830975287,0.9953405017921148,0.9411290322580645,0.9974854460508469,0.9287069581206614,0.9976190476190476,0.4497076023391813
32,1,0.9574569071223742,0.8548212351029253,0.8976700640577523,0.6802737691001697,0.978763440860215,0.9153225806451614,0.97561342427804,0.9139173817878932,0.8154084687767323,0.4497076023391813
32,2,0.9593261874063659,0.8021865458485177,0.9685952036658889,0.7040004244482173,0.9614695340501791,0.8419354838709678,0.9762479645777999,0.8745346117835429,0.9450420587396635,0.535672514619883
32,4,0.9790394640676181,0.8295626908302965,0.9962092408245464,0.7198158366345971,0.9862903225806452,0.878225806451613,0.9879273170938905,0.8956666912652974,0.930681494154548,0.5038011695906432
32,8,0.9897927729741675,0.845725401359204,0.9983794970862168,0.73877688172043,0.9931003584229391,0.9048387096774195,0.9941236395603912,0.9068939797525793,0.9677395209580839,0.4497076023391813
32,16,0.9927537313976444,0.8737565251649759,0.9991825999818079,0.7490025466893039,0.9956093189964157,0.9338709677419356,0.9958321872403019,0.9263775718282663,0.9737132877102939,0.47134502923976607
32,32,0.9946239222227888,0.8758839751797499,0.9995667379398908,0.7509998113563479,0.9949820788530467,0.9370967741935484,0.9969023450256367,0.9270615546524679,0.9922369546621044,0.4657894736842104
32,64,0.9947794426516902,0.8786959519353885,0.9994253604286563,0.744997406149783,0.9949820788530467,0.9419354838709678,0.996991830321396,0.9291312420000695,0.9934274308525805,0.4549707602339181
32,100,0.9956367474984399,0.8751797498276371,0.9995003416745618,0.745256791171477,0.9956093189964159,0.9387096774193548,0.9974861719990983,0.9273281883621172,0.995822640433419,0.4497076023391813
32,128,0.9956367474984399,0.8772924258839752,0.9994874610098797,0.7471620920581022,0.9953405017921148,0.9411290322580645,0.9974854460508469,0.9284582559595382,0.9976190476190476,0.4497076023391813
64,1,0.9574569071223742,0.8548212351029253,0.8976700640577523,0.6802737691001697,0.978763440860215,0.9153225806451614,0.97561342427804,0.9139173817878932,0.8154084687767323,0.4497076023391813
64,2,0.9593261874063659,0.8021865458485177,0.9685952036658889,0.7040004244482173,0.9614695340501791,0.8419354838709678,0.9762479645777999,0.8745346117835429,0.9450420587396635,0.535672514619883
64,4,0.9790394640676181,0.8295626908302965,0.9962092408245464,0.7198158366345971,0.9862903225806452,0.878225806451613,0.9879273170938905,0.8956666912652974,0.930681494154548,0.5038011695906432
64,8,0.9897927729741675,0.845725401359204,0.9983794970862168,0.73877688172043,0.9931003584229391,0.9048387096774195,0.9941236395603912,0.9068939797525793,0.9677395209580839,0.4497076023391813
64,16,0.9927537313976444,0.8737565251649759,0.9991825999818079,0.7490025466893039,0.9956093189964157,0.9338709677419356,0.9958321872403019,0.9263775718282663,0.9737132877102939,0.47134502923976607
64,32,0.9946239222227888,0.8758839751797499,0.9995667379398908,0.7509998113563479,0.9949820788530467,0.9370967741935484,0.9969023450256367,0.9270615546524679,0.9922369546621044,0.4657894736842104
64,64,0.9947794426516902,0.8786959519353885,0.9994253604286563,0.744997406149783,0.9949820788530467,0.9419354838709678,0.996991830321396,0.9291312420000695,0.9934274308525805,0.4549707602339181
64,100,0.9956367474984399,0.8751797498276371,0.9995003416745618,0.745256791171477,0.9956093189964159,0.9387096774193548,0.9974861719990983,0.9273281883621172,0.995822640433419,0.4497076023391813
64,128,0.9956367474984399,0.8772924258839752,0.9994874610098797,0.7471620920581022,0.9953405017921148,0.9411290322580645,0.9974854460508469,0.9284582559595382,0.9976190476190476,0.4497076023391813
None,1,0.9574569071223742,0.8548212351029253,0.8976700640577523,0.6802737691001697,0.978763440860215,0.9153225806451614,0.97561342427804,0.9139173817878932,0.8154084687767323,0.4497076023391813
None,2,0.9593261874063659,0.8021865458485177,0.9685952036658889,0.7040004244482173,0.9614695340501791,0.8419354838709678,0.9762479645777999,0.8745346117835429,0.9450420587396635,0.535672514619883
None,4,0.9790394640676181,0.8295626908302965,0.9962092408245464,0.7198158366345971,0.9862903225806452,0.878225806451613,0.9879273170938905,0.8956666912652974,0.930681494154548,0.5038011695906432
None,8,0.9897927729741675,0.845725401359204,0.9983794970862168,0.73877688172043,0.9931003584229391,0.9048387096774195,0.9941236395603912,0.9068939797525793,0.9677395209580839,0.4497076023391813
None,16,0.9927537313976444,0.8737565251649759,0.9991825999818079,0.7490025466893039,0.9956093189964157,0.9338709677419356,0.9958321872403019,0.9263775718282663,0.9737132877102939,0.47134502923976607
None,32,0.9946239222227888,0.8758839751797499,0.9995667379398908,0.7509998113563479,0.9949820788530467,0.9370967741935484,0.9969023450256367,0.9270615546524679,0.9922369546621044,0.4657894736842104
None,64,0.9947794426516902,0.8786959519353885,0.9994253604286563,0.744997406149783,0.9949820788530467,0.9419354838709678,0.996991830321396,0.9291312420000695,0.9934274308525805,0.4549707602339181
None,100,0.9956367474984399,0.8751797498276371,0.9995003416745618,0.745256791171477,0.9956093189964159,0.9387096774193548,0.9974861719990983,0.9273281883621172,0.995822640433419,0.4497076023391813
None,128,0.9956367474984399,0.8772924258839752,0.9994874610098797,0.7471620920581022,0.9953405017921148,0.9411290322580645,0.9974854460508469,0.9284582559595382,0.9976190476190476,0.4497076023391813
