learning_rate,max_depth,n_estimators,Accuracy_Train,Accuracy_Test,ROC_AUC_Train,ROC_AUC_Test,Recall_Train,Recall_Test,F1_Train,F1_Test,Specificity_Train,Specificity_Test
0.1,3,100,0.9558200576433252,0.9045454545454545,0.9608482455851226,0.7912657989058668,0.9984767025089605,0.9685483870967742,0.9751895777302708,0.9461799655702642,0.6714285714285715,0.4769005847953215
0.1,3,128,0.9613521414713858,0.9024377031419284,0.9757911500347998,0.7845665912092058,0.9992831541218639,0.9661290322580645,0.9782479790123201,0.9449420878230324,0.7084473909324208,0.4769005847953215
0.1,4,1,0.8695653440752908,0.8695754949276076,0.8291528342444655,0.7549247783437087,1.0,1.0,0.9302325969153813,0.9302357016135845,0.0,0.0
0.1,4,2,0.8695653440752908,0.8695754949276076,0.8387408522688367,0.7623832767402378,1.0,1.0,0.9302325969153813,0.9302357016135845,0.0,0.0
0.1,4,4,0.8708116321025245,0.8702797202797203,0.8470476130432427,0.7971172891907188,1.0,1.0,0.9308554858757772,0.9305875245671948,0.009534502423723982,0.005555555555555555
0.1,4,8,0.9273014838178627,0.9003988968777701,0.8671525676246074,0.7867489624599132,0.999910394265233,0.9887096774193548,0.9598775205190364,0.9453135940511677,0.4431850584545195,0.31169590643274847
0.1,4,16,0.9400023188448026,0.9059785285137396,0.8912773387556683,0.7970111771363892,0.9996415770609319,0.9798387096774194,0.9666429273410155,0.9477681774626655,0.5423652694610779,0.4125730994152047
0.1,4,32,0.949196842000471,0.9031419284940412,0.9350576049641628,0.7930378702131675,0.9990143369175627,0.9685483870967742,0.9715924589760041,0.9454873813382534,0.6170409181636727,0.4657894736842104
0.1,4,64,0.9595604392936142,0.9003398010440264,0.9740461744841091,0.7841975570647047,0.9992831541218639,0.9653225806451614,0.9772605865948185,0.9438170418554996,0.6947319646421443,0.4657894736842104
0.1,4,100,0.969378197517015,0.8940116221806361,0.9921993841937222,0.7694090737596679,0.9992831541218639,0.9588709677419356,0.9826875035044867,0.9399336614273572,0.77000998003992,0.4605263157894736
0.1,4,128,0.978884550666152,0.8912045700778096,0.9964830531589153,0.7697061875117901,0.9991039426523297,0.9556451612903227,0.9879950483014021,0.9383270443461873,0.8441010835471913,0.4605263157894736
0.1,5,1,0.8695653440752908,0.8695754949276076,0.845334701820118,0.7214829749103943,1.0,1.0,0.9302325969153813,0.9302357016135845,0.0,0.0
0.1,5,2,0.8695653440752908,0.8695754949276076,0.8536167312712006,0.7463674306734578,1.0,1.0,0.9302325969153813,0.9302357016135845,0.0,0.0
0.1,5,4,0.8698770526632721,0.8681768935290062,0.8665025220296734,0.7539827391058291,1.0,0.9975806451612904,0.930387855679989,0.9293676607248459,0.0023916452808668376,0.005263157894736842
0.1,5,8,0.9353272363497741,0.9046242489904461,0.8876186087885672,0.7773780890398037,0.999910394265233,0.9887096774193548,0.9641470677066634,0.9474538093322739,0.5047262617621898,0.3441520467836257
0.1,5,16,0.9444436350745308,0.8975622968580715,0.9159648876210712,0.7998125353706849,1.0,0.9733870967741935,0.9690490963496152,0.9426634286956487,0.574023381807813,0.39210526315789473
0.1,5,32,0.9555082276498569,0.8947355461439969,0.9659355476195588,0.778086681758159,1.0,0.9645161290322581,0.975059214280248,0.9407084316569861,0.6588644140290847,0.4289473684210526
0.1,5,64,0.9711700211002736,0.8884270658918545,0.9933757852318917,0.7720194302961705,0.999731182795699,0.9540322580645162,0.9836950633454341,0.9366667554719115,0.7807456515540347,0.4499999999999999
0.1,5,100,0.9864423457482585,0.8821382842509603,0.9991783058946113,0.7554329371816639,0.9991039426523297,0.9475806451612903,0.9922585506713777,0.9329590877577338,0.9020352152837183,0.4447368421052631
0.1,5,128,0.992831855828556,0.8744410519058408,0.9997723798434877,0.7481477551405395,0.9987455197132616,0.9403225806451612,0.995890502160044,0.9281778392384048,0.9534252922725976,0.4342105263157894
0.2,1,1,0.8695653440752908,0.8695754949276076,0.6318324564388889,0.6174849085078288,1.0,1.0,0.9302325969153813,0.9302357016135845,0.0,0.0
0.2,1,2,0.8695653440752908,0.8695754949276076,0.7776024994940994,0.7307135446142239,1.0,1.0,0.9302325969153813,0.9302357016135845,0.0,0.0
0.2,1,4,0.8906025475727402,0.8884615384615386,0.8008699255355138,0.7773285700811168,0.9985663082437275,0.9991935483870968,0.9407458658715873,0.9398385228676254,0.17082264043341888,0.147953216374269
0.2,1,8,0.8963682762606139,0.8912636659115533,0.8120052697344686,0.7818300792303339,0.997043010752688,0.9943548387096774,0.9436151313030612,0.9409681825476742,0.22515682919874536,0.20175438596491224
0.2,1,16,0.9086793996741477,0.9031862503693491,0.8477727979780327,0.8012450481041313,0.9966845878136201,0.9943548387096774,0.9499555697370321,0.9471167819829672,0.3219347020245224,0.29327485380116963
0.2,1,32,0.9124971773224262,0.8975475228996356,0.8597333622565418,0.808266129032258,0.9961469534050179,0.9838709677419354,0.9519229175160291,0.943456180564028,0.35476903336184773,0.3204678362573099
0.2,1,64,0.9185747967065119,0.9031665517581011,0.8720158090117767,0.8111771363893606,0.9964157706093191,0.9870967741935484,0.9551240978494867,0.9466514013103202,0.3995829769033362,0.34181286549707596
0.2,1,100,0.9240288775091481,0.9066729045602285,0.8766992895928574,0.8105263157894738,0.9965053763440862,0.9862903225806452,0.9580106300125847,0.948442517101064,0.4407898488736812,0.37456140350877193
0.2,1,128,0.9313536954616202,0.9101792573623559,0.8794625754251865,0.8152093944538766,0.996505376344086,0.985483870967742,0.9619037640687681,0.950230110067562,0.49697747362418027,0.40672514619883043
0.2,2,1,0.8695653440752908,0.8695754949276076,0.7884987178101553,0.7601112997547633,1.0,1.0,0.9302325969153813,0.9302357016135845,0.0,0.0
0.2,2,2,0.8938746682595067,0.8828671328671328,0.8060563221355548,0.7771340313148464,0.9991935483870968,0.9967741935483871,0.942451869435334,0.936738227379859,0.19169518106643854,0.12192982456140351
0.2,2,4,0.9004983695243091,0.8926622673101546,0.8194363720715252,0.7874257215619694,0.9986559139784946,0.9959677419354838,0.9458178743364669,0.9417762573922734,0.24610065583119475,0.20116959064327483
0.2,2,8,0.913899774914227,0.8940411700975082,0.8510819854147312,0.7833852103376722,0.9980286738351255,0.9854838709677418,0.9527448559523863,0.9416145406621871,0.35299044767607646,0.2827485380116959
0.2,2,16,0.9258998574699584,0.9066778292130404,0.8770883444324868,0.8135752688172044,0.9975806451612904,0.9879032258064516,0.9590404870584942,0.9485307938306118,0.4480111206159109,0.3634502923976608
0.2,2,32,0.9380552783463602,0.9059440559440558,0.9007832724847283,0.8123255046217694,0.997401433691756,0.9798387096774194,0.9655217755150189,0.9476285229365224,0.5424151696606787,0.41140350877192977
0.2,2,64,0.9484175401791459,0.9024032305722447,0.9314917048902707,0.8048729013393701,0.9981182795698924,0.9701612903225806,0.9711447067363871,0.9451853145312634,0.6170444824636443,0.4488304093567252
0.2,2,100,0.9573782363667707,0.9003004038215308,0.9579859099006288,0.7922962648556876,0.9983870967741936,0.9661290322580646,0.9760431960915715,0.9437657667088585,0.6839570858283432,0.45964912280701753
0.2,2,128,0.9631440864601315,0.8968088249778392,0.9681877492454927,0.7855298528579514,0.9983870967741935,0.9620967741935484,0.9792177329584277,0.9416848251707446,0.7281544054747646,0.45994152046783626
0.2,3,1,0.8695653440752908,0.8695754949276076,0.8106742128901437,0.7508312110922468,1.0,1.0,0.9302325969153813,0.9302357016135845,0.0,0.0
0.2,3,2,0.9033812035168742,0.8905643652122525,0.828165702006126,0.7783625730994153,0.9996415770609319,0.9951612903225806,0.9473567976618401,0.9406883440150378,0.261619617907043,0.19181286549707602
0.2,3,4,0.916238469513868,0.9010686496601992,0.8433273797387304,0.7878336634597246,0.9987455197132616,0.9935483870967742,0.954004983215078,0.9459842914973269,0.36621043627031646,0.28216374269005845
0.2,3,8,0.9324444630599527,0.9087806559637546,0.8701887012585173,0.7973589888700245,0.9985663082437275,0.9870967741935484,0.9625617811797513,0.9496214500223636,0.49160250926717985,0.3853801169590643
0.2,3,16,0.9428073926229169,0.9045503791982666,0.8998940499058208,0.814927607998491,0.9982974910394266,0.9774193548387096,0.9681150269220131,0.9467309050077711,0.5728329056173367,0.4178362573099415
0.2,3,32,0.9562101334731924,0.9038412291933419,0.9390267979146673,0.8001945387662707,0.9984767025089605,0.971774193548387,0.9754049490097791,0.9459943985418757,0.6744332763045338,0.4497076023391813
0.2,3,64,0.9700793142046846,0.8982320496405004,0.9786643207440726,0.77487973967176,0.9989247311827956,0.9612903225806451,0.9830709085759397,0.9424668852681887,0.7777587681779299,0.47660818713450287
0.2,3,100,0.9827024497199176,0.896833448241899,0.9933889229988562,0.7792680626296924,0.9988351254480285,0.9572580645161292,0.9901423081644785,0.9415353708882179,0.8751568291987454,0.4926900584795321
0.2,3,128,0.987533356157565,0.8891017433270955,0.9973235476691267,0.774811356347859,0.9991935483870968,0.9483870967741936,0.9928789844094084,0.9367326606335838,0.909805389221557,0.4926900584795321
0.2,4,1,0.8695653440752908,0.8695754949276076,0.8291528342444655,0.7549247783437087,1.0,1.0,0.9302325969153813,0.9302357016135845,0.0,0.0
0.2,4,2,0.919354341338811,0.8968974687284547,0.8417119470097184,0.7797538200339559,1.0,0.9935483870967742,0.9556948098723026,0.9437401513088861,0.381686626746507,0.25204678362573096
0.2,4,4,0.9326787149472008,0.9066827538658524,0.8675625451605748,0.7885363610639502,0.9996415770609319,0.9862903225806452,0.9627214407126186,0.9485239585465784,0.4862489307100086,0.37485380116959066
0.2,4,8,0.942807514028404,0.9052447552447553,0.8917377067421738,0.797724485946048,0.9994623655913978,0.9741935483870968,0.968149113603082,0.9469407998728361,0.5650698602794411,0.44415204678362563
0.2,4,16,0.9531707471050861,0.8975130503299518,0.9298512517974803,0.7990155159403887,0.9989247311827956,0.9629032258064518,0.9737543644021345,0.9420269790060999,0.6481144853150841,0.4602339181286549
0.2,4,32,0.9705463004105933,0.890490495420073,0.9778384970330716,0.7821389832107151,0.9991935483870968,0.9548387096774194,0.9833361532908386,0.9378190474052532,0.7795266609637868,0.4602339181286549
0.2,4,64,0.9887017018621174,0.8876932926228701,0.9975413180934597,0.770886389360498,0.9989247311827956,0.949193548387097,0.9935390929143333,0.936012262104212,0.9205339321357284,0.4763157894736841
0.2,4,100,0.9948574456771148,0.8792721363143897,0.9998983535744692,0.7620838049424636,0.9986559139784946,0.9387096774193548,0.9970478993847088,0.9306661546347188,0.9695323638437412,0.481578947368421
0.2,4,128,0.9961822223517214,0.8799862109721264,0.9999256447422615,0.7560495661196001,0.9988351254480285,0.939516129032258,0.9978072046448062,0.9311811792733804,0.9785108354719133,0.481578947368421
0.2,5,1,0.8695653440752908,0.8695754949276076,0.845334701820118,0.7214829749103943,1.0,1.0,0.9302325969153813,0.9302357016135845,0.0,0.0
0.2,5,2,0.9257435479053913,0.8990150694376047,0.8620927340148172,0.7474379833993585,1.0,0.9903225806451612,0.9590594606383187,0.9446208186643252,0.4306672369546621,0.2903508771929824
0.2,5,4,0.9384439580131264,0.8982763715158081,0.8892027916133939,0.7464240237691003,0.999910394265233,0.978225806451613,0.9658160994435552,0.9432056998187331,0.5286213287710294,0.36549707602339176
0.2,5,8,0.9474824144152019,0.8975376735940117,0.9163543241218536,0.7825351348802113,1.0,0.9717741935483872,0.9706935644243513,0.9424943521725272,0.597319646421443,0.40233918128654966
0.2,5,16,0.9648590603700924,0.8877228405397419,0.9628241133580253,0.7868138087153367,0.999910394265233,0.956451612903226,0.9801943197268119,0.9362932582520758,0.731187624750499,0.42894736842105263
0.2,5,32,0.9833253812739322,0.8849010144784794,0.9946882380911498,0.7689256744010564,0.9995519713261649,0.9483870967741936,0.9905040350762121,0.9344265256717279,0.8751318790989451,0.4605263157894736
0.2,5,64,0.9950135124307078,0.880724908893923,0.9999037255749638,0.7719215714016223,0.9986559139784946,0.9403225806451612,0.997137264370424,0.9313255667542018,0.9707477901340177,0.48245614035087725
0.2,5,100,0.996260103971659,0.8758150300403822,0.9999320611209737,0.7507180249009621,0.9989247311827956,0.9354838709677418,0.9978519079990313,0.928642873565825,0.9785001425719988,0.47631578947368425
0.2,5,128,0.996260103971659,0.8758150300403823,0.9999325944884424,0.7452143463497454,0.9990143369175627,0.9362903225806452,0.9978519882190267,0.9286445574604845,0.9779049044767607,0.47105263157894733
