max_depth,n_estimators,Accuracy_Train,Accuracy_Test,ROC_AUC_Train,ROC_AUC_Test,Recall_Train,Recall_Test,F1_Train,F1_Test,Specificity_Train,Specificity_Test
4,128,0.848838331597235,0.8096227715946025,0.8927964619276552,0.8143192322203359,0.8646953405017921,0.8362903225806452,0.9085035894411446,0.8790887505947182,0.7431280296549758,0.6330409356725146
8,1,0.9030711339029679,0.786683738796415,0.8800638131059948,0.6474851443123939,0.9268817204301076,0.8379032258064518,0.9431902446714705,0.8615604376041528,0.7442650413458797,0.443859649122807
8,2,0.938757912602618,0.8406530089628681,0.9338597670250897,0.655132286361064,0.9614695340501793,0.8919354838709678,0.9646305576202708,0.9037244763296908,0.7872754491017964,0.49795321637426915
8,4,0.9525493938224032,0.8547325913523096,0.9637727888437155,0.6794107243916243,0.9769713261648745,0.9145161290322582,0.9728024354068229,0.91412637268794,0.7896457085828342,0.45467836257309935
8,8,0.9613528699043081,0.8589776420762336,0.9771551191651515,0.7122382569326542,0.9823476702508961,0.9185483870967742,0.9778742104094279,0.9172748478181433,0.8213537211291703,0.46081871345029246
8,16,0.9638462957971848,0.8680340785974587,0.9824530470548917,0.7246627994717978,0.9871863799283156,0.9258064516129032,0.9793739429084963,0.9234950751320244,0.8082228400342173,0.4812865497076023
8,32,0.963845749472493,0.8764700088643751,0.9857236755367913,0.7304447274099226,0.9881720430107528,0.935483870967742,0.979393870772028,0.9291360418134383,0.8016288850869688,0.48128654970760243
8,64,0.9665731844416439,0.8848862405200434,0.9871073010149696,0.7414520845123562,0.9898745519713262,0.9419354838709678,0.9809481910740967,0.9340827331075257,0.8111919019104648,0.5026315789473684
8,100,0.9663391146626262,0.8820939623756525,0.9876642133040626,0.7498986040369742,0.9896057347670251,0.9403225806451614,0.98081448771736,0.9324897198999661,0.8111919019104649,0.49210526315789477
8,128,0.966962531838589,0.8778932335270364,0.9880376248271506,0.7467388228636107,0.9901433691756273,0.9362903225806452,0.9811751553669616,0.9299560901572075,0.8124001996007983,0.48684210526315796
16,1,0.9527023647360766,0.8436422732197381,0.9028558809799755,0.6803268251273346,0.9721326164874553,0.9016129032258066,0.9727194315289603,0.9050666778485695,0.8231822070145423,0.45438596491228067
16,2,0.9577687978185863,0.7854575002462326,0.9672315603048895,0.7031527070364082,0.9619175627240143,0.825,0.9753673175694804,0.8595829874827171,0.9301112061591106,0.5195906432748538
16,4,0.9802864198250305,0.8317295380675661,0.9962882877997206,0.720117666478023,0.9887992831541219,0.882258064516129,0.9886663280510183,0.8938579822202831,0.9234923011120616,0.49298245614035086
16,8,0.9908836012752433,0.8618536393184281,0.9985999678829746,0.7380352763629504,0.9951612903225806,0.921774193548387,0.9947600791665258,0.9181455135278677,0.962346735101226,0.46081871345029235
16,16,0.9914289547230377,0.875839653304442,0.9992619455788884,0.7311863327674024,0.9956989247311828,0.9387096774193548,0.9950748466434532,0.9285297956609228,0.9629455374964356,0.4552631578947368
16,32,0.9945457370891335,0.8765734265734266,0.9996149326411181,0.7293777117524995,0.9961469534050179,0.938709677419355,0.9968615066787055,0.9281736291010139,0.983860849729113,0.46081871345029235
16,64,0.9942339677984086,0.8737663744705998,0.9995505181393487,0.7359932088285229,0.9956093189964157,0.9346774193548386,0.9966809682806567,0.9259905509429119,0.9850513259195892,0.46608187134502926
16,100,0.9960262770036155,0.8758790505269379,0.9995597227204576,0.7344310035842294,0.9963261648745521,0.9362903225806452,0.9977118571077158,0.9269852008004413,0.99402623324779,0.47134502923976607
16,128,0.996260103971659,0.8709593223677731,0.9995720316918646,0.7411078098471987,0.9963261648745521,0.9330645161290321,0.9978460846658637,0.9239976312739884,0.995822640433419,0.4552631578947368
32,1,0.9604188974924911,0.8379986210972126,0.9040177166149013,0.6611229013393699,0.9805555555555555,0.9,0.9773092514700297,0.9017476579060837,0.8261797832905616,0.42251461988304084
32,2,0.9587830192573383,0.7777110213729931,0.9689505669280999,0.6928079607621205,0.9620967741935482,0.8185483870967742,0.9759426338431471,0.8548275951002493,0.9366909039064728,0.5035087719298247
32,4,0.9811435425635497,0.8254112085098001,0.9965414521060285,0.7204749103942654,0.9887992831541219,0.875,0.9891530556372645,0.8898418964689743,0.9300613059595095,0.4923976608187134
32,8,0.9916627816910812,0.8625529400177288,0.9986592754710752,0.7393322014714204,0.9950716845878136,0.9225806451612902,0.9952053454998897,0.9185261750770686,0.9689228685486171,0.46081871345029235
32,16,0.9927536099921573,0.8730276765488034,0.9992902459929092,0.7279888228636107,0.9960573476702509,0.9338709677419356,0.9958341493141745,0.9263713861778994,0.970712147134303,0.46578947368421053
32,32,0.9951692149678397,0.8737712991234119,0.9996256095719469,0.7324502452367477,0.9960573476702509,0.9362903225806454,0.9972188453338745,0.9261444803411086,0.9892500712859992,0.45555555555555555
32,64,0.9952469751822903,0.8737663744705999,0.9995550773133711,0.7384868421052632,0.9954301075268817,0.9346774193548388,0.9972618145159018,0.9259018756448227,0.9940119760479043,0.46608187134502926
32,100,0.996260103971659,0.8737762237762239,0.9995854361425638,0.7388641294095454,0.9963261648745521,0.9346774193548388,0.9978460846658637,0.9254542333640743,0.995822640433419,0.46578947368421053
32,128,0.996260103971659,0.8716635477198859,0.9995987958798225,0.7440482927749482,0.9963261648745521,0.9330645161290322,0.9978460846658637,0.924394588478691,0.995822640433419,0.4605263157894736
64,1,0.9604188974924911,0.8379986210972126,0.9040177166149013,0.6611229013393699,0.9805555555555555,0.9,0.9773092514700297,0.9017476579060837,0.8261797832905616,0.42251461988304084
64,2,0.9587830192573383,0.7777110213729931,0.9689505669280999,0.6928079607621205,0.9620967741935482,0.8185483870967742,0.9759426338431471,0.8548275951002493,0.9366909039064728,0.5035087719298247
64,4,0.9811435425635497,0.8254112085098001,0.9965414521060285,0.7204749103942654,0.9887992831541219,0.875,0.9891530556372645,0.8898418964689743,0.9300613059595095,0.4923976608187134
64,8,0.9916627816910812,0.8625529400177288,0.9986592754710752,0.7393322014714204,0.9950716845878136,0.9225806451612902,0.9952053454998897,0.9185261750770686,0.9689228685486171,0.46081871345029235
64,16,0.9927536099921573,0.8730276765488034,0.9992902459929092,0.7279888228636107,0.9960573476702509,0.9338709677419356,0.9958341493141745,0.9263713861778994,0.970712147134303,0.46578947368421053
64,32,0.9951692149678397,0.8737712991234119,0.9996256095719469,0.7324502452367477,0.9960573476702509,0.9362903225806454,0.9972188453338745,0.9261444803411086,0.9892500712859992,0.45555555555555555
64,64,0.9952469751822903,0.8737663744705999,0.9995550773133711,0.7384868421052632,0.9954301075268817,0.9346774193548388,0.9972618145159018,0.9259018756448227,0.9940119760479043,0.46608187134502926
64,100,0.996260103971659,0.8737762237762239,0.9995854361425638,0.7388641294095454,0.9963261648745521,0.9346774193548388,0.9978460846658637,0.9254542333640743,0.995822640433419,0.46578947368421053
64,128,0.996260103971659,0.8716635477198859,0.9995987958798225,0.7440482927749482,0.9963261648745521,0.9330645161290322,0.9978460846658637,0.924394588478691,0.995822640433419,0.4605263157894736
None,1,0.9604188974924911,0.8379986210972126,0.9040177166149013,0.6611229013393699,0.9805555555555555,0.9,0.9773092514700297,0.9017476579060837,0.8261797832905616,0.42251461988304084
None,2,0.9587830192573383,0.7777110213729931,0.9689505669280999,0.6928079607621205,0.9620967741935482,0.8185483870967742,0.9759426338431471,0.8548275951002493,0.9366909039064728,0.5035087719298247
None,4,0.9811435425635497,0.8254112085098001,0.9965414521060285,0.7204749103942654,0.9887992831541219,0.875,0.9891530556372645,0.8898418964689743,0.9300613059595095,0.4923976608187134
None,8,0.9916627816910812,0.8625529400177288,0.9986592754710752,0.7393322014714204,0.9950716845878136,0.9225806451612902,0.9952053454998897,0.9185261750770686,0.9689228685486171,0.46081871345029235
None,16,0.9927536099921573,0.8730276765488034,0.9992902459929092,0.7279888228636107,0.9960573476702509,0.9338709677419356,0.9958341493141745,0.9263713861778994,0.970712147134303,0.46578947368421053
None,32,0.9951692149678397,0.8737712991234119,0.9996256095719469,0.7324502452367477,0.9960573476702509,0.9362903225806454,0.9972188453338745,0.9261444803411086,0.9892500712859992,0.45555555555555555
None,64,0.9952469751822903,0.8737663744705999,0.9995550773133711,0.7384868421052632,0.9954301075268817,0.9346774193548388,0.9972618145159018,0.9259018756448227,0.9940119760479043,0.46608187134502926
None,100,0.996260103971659,0.8737762237762239,0.9995854361425638,0.7388641294095454,0.9963261648745521,0.9346774193548388,0.9978460846658637,0.9254542333640743,0.995822640433419,0.46578947368421053
None,128,0.996260103971659,0.8716635477198859,0.9995987958798225,0.7440482927749482,0.9963261648745521,0.9330645161290322,0.9978460846658637,0.924394588478691,0.995822640433419,0.4605263157894736
